scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2075.758544921875,894.8844604492188,0.9997392296791077,2186.681884765625,894.9387817382812,0.9744827747344971,2264.3271484375,909.1671142578125,0.9993552565574646,2299.837890625,921.7937622070312,0.9983221888542175
1,2075.978759765625,895.6432495117188,0.9998230338096619,2187.461669921875,895.306640625,0.9838160872459412,2264.4091796875,909.4697265625,0.9994822144508362,2300.196044921875,921.9159545898438,0.9983574748039246
2,2076.0712890625,895.667236328125,0.9998315572738647,2193.08349609375,895.9880981445312,0.9724699258804321,2266.9755859375,909.4697265625,0.9992504715919495,2300.2275390625,921.9159545898438,0.9982663989067078
3,2076.0712890625,896.2982177734375,0.9998980760574341,2193.08349609375,896.0416870117188,0.9868523478507996,2267.522216796875,909.1671142578125,0.999232292175293,2300.272705078125,921.7937622070312,0.9985028505325317
4,2076.0712890625,896.4801025390625,0.9998852014541626,2193.4267578125,896.0416870117188,0.9845744967460632,2267.615234375,908.7075805664062,0.9991742968559265,2301.298095703125,921.5252075195312,0.9985427856445312
5,2075.679443359375,896.4801025390625,0.9999064207077026,2193.08349609375,897.1556396484375,0.9887670874595642,2267.76904296875,908.6923828125,0.9991590976715088,2302.1923828125,921.0963134765625,0.9983920454978943
6,2075.51171875,896.4234619140625,0.9998888969421387,2192.08740234375,898.07373046875,0.9937083721160889,2268.0166015625,908.6161499023438,0.9987945556640625,2302.35400390625,920.9408569335938,0.9980915188789368
7,2075.51171875,896.4234619140625,0.9998893737792969,2192.072998046875,899.194091796875,0.9952200055122375,2268.0166015625,908.5465698242188,0.9982150793075562,2302.35400390625,920.821044921875,0.9979113936424255
8,2075.48046875,895.8798217773438,0.9998565912246704,2189.584228515625,899.441162109375,0.9921522736549377,2268.0166015625,908.5465698242188,0.9975199103355408,2302.28076171875,920.821044921875,0.9971880316734314
