scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1087.2301025390625,167.08470153808594,0.9999674558639526,1188.2747802734375,153.095947265625,0.9989487528800964,1277.90185546875,178.89979553222656,0.9998156428337097,1298.814208984375,207.18521118164062,0.9999620914459229
1,1087.2301025390625,176.05972290039062,0.9999595880508423,1188.2747802734375,153.66751098632812,0.9992988109588623,1277.90185546875,178.89979553222656,0.9994503855705261,1301.263916015625,207.18521118164062,0.9998031258583069
2,1087.2301025390625,183.60623168945312,0.9997701048851013,1188.2747802734375,156.18959045410156,0.9992673993110657,1277.90185546875,178.89979553222656,0.9990221261978149,1302.711181640625,207.18521118164062,0.9987581968307495
3,1085.421142578125,188.23265075683594,0.9991899132728577,1186.4942626953125,156.18959045410156,0.998920202255249,1277.5579833984375,165.95126342773438,0.9980009198188782,1302.711181640625,195.9312286376953,0.9998362064361572
4,1084.169189453125,192.592041015625,0.9997373223304749,1179.3544921875,162.45274353027344,0.9994258880615234,1266.555908203125,149.2381591796875,0.9998552799224854,1301.263916015625,185.33834838867188,0.9985962510108948
5,1079.662841796875,196.66111755371094,0.9999498128890991,1175.8280029296875,167.27395629882812,0.9996067881584167,1262.348388671875,147.58340454101562,0.9981420040130615,1301.263916015625,167.49278259277344,0.9999427795410156
6,1076.7154541015625,200.1522674560547,0.9999582767486572,1174.0784912109375,168.9473114013672,0.9995631575584412,1253.3233642578125,147.58340454101562,0.9708383083343506,1300.1038818359375,144.7570343017578,0.8455547094345093
7,1070.683349609375,202.51197814941406,0.9993904829025269,1173.0694580078125,171.0966339111328,0.9995740056037903,1252.8907470703125,147.58340454101562,0.999190628528595,1285.2950439453125,139.97894287109375,0.9863291382789612
