,id,x,y,frame,camera
469,18,1047.3649,561.6627,20,0
470,20,1009.34143,432.12582,20,0
471,21,1000.37415,467.6895,20,0
472,22,991.18,504.25278,20,0
473,23,981.52716,541.46844,20,0
474,0,1261.0947,508.58133,21,0
475,1,1254.9474,545.30927,21,0
476,2,1250.1149,582.87494,21,0
477,3,1244.4824,621.1542,21,0
478,4,1238.6545,661.0775,21,0
479,5,1198.1132,489.92307,21,0
480,6,1192.1857,526.1351,21,0
481,7,1185.5088,563.16693,21,0
482,8,1178.8549,601.39307,21,0
483,9,1171.9142,640.7251,21,0
484,10,1135.5928,470.69107,21,0
485,11,1128.1323,506.67517,21,0
486,12,1120.8323,543.6376,21,0
487,13,1113.106,581.40814,21,0
488,14,1105.5701,620.8047,21,0
489,15,1072.6182,451.6088,21,0
490,16,1064.816,487.44284,21,0
491,17,1056.2852,523.9891,21,0
492,18,1047.6936,561.7437,21,0
493,20,1009.711,432.2183,21,0
494,21,1000.69464,467.69504,21,0
495,22,991.4487,504.2672,21,0
496,23,981.8614,541.5199,21,0
497,0,1261.3877,508.69363,22,0
498,1,1255.9783,545.36304,22,0
499,2,1250.4094,582.8869,22,0
500,3,1244.8339,621.16583,22,0
501,4,1238.9045,661.057,22,0
502,5,1198.8209,489.9249,22,0
503,6,1192.434,526.129,22,0
504,7,1185.8815,563.192,22,0
505,8,1179.1221,601.39325,22,0
506,9,1172.179,640.70514,22,0
507,10,1135.8716,470.72842,22,0
508,11,1128.3444,506.65964,22,0
509,12,1121.0074,543.481,22,0
510,13,1113.3336,581.4055,22,0
511,14,1105.8494,620.7874,22,0
512,15,1073.0448,451.65482,22,0
513,16,1065.025,487.40536,22,0
514,17,1056.5881,523.9772,22,0
515,18,1047.9656,561.73334,22,0
516,20,1009.9951,432.28812,22,0
517,21,1000.97754,467.69547,22,0
518,22,991.7449,504.30832,22,0
519,23,982.1229,541.5189,22,0
520,0,1261.7179,508.7612,23,0
521,1,1255.8136,545.34845,23,0
522,2,1250.7388,582.89923,23,0
523,3,1245.1837,621.1618,23,0
524,4,1239.1287,661.01154,23,0
525,5,1198.4674,489.90613,23,0
526,6,1192.7747,526.12885,23,0
527,7,1186.0929,563.21826,23,0
528,8,1179.5038,601.4265,23,0
529,9,1172.4993,640.7111,23,0
530,10,1136.118,470.7531,23,0
531,11,1128.606,506.6464,23,0
532,12,1121.2152,543.35675,23,0
533,13,1113.6837,581.4234,23,0
534,14,1106.126,620.7814,23,0
535,15,1073.2833,451.63693,23,0
536,16,1065.2488,487.38333,23,0
537,17,1056.9296,523.9781,23,0
538,18,1048.2245,561.712,23,0
539,20,1010.23096,432.28998,23,0
540,21,1001.24133,467.72403,23,0
541,22,991.9469,504.28812,23,0
542,23,982.3984,541.4967,23,0
543,0,1262.0234,508.80008,24,0
544,1,1256.0409,545.35785,24,0
545,2,1251.053,582.93774,24,0
546,3,1245.2015,621.1093,24,0
547,4,1239.3752,660.98267,24,0
548,5,1199.2418,489.9051,24,0
549,6,1193.0042,526.10913,24,0
550,7,1186.3741,563.2028,24,0
551,8,1179.7646,601.42566,24,0
552,9,1172.8159,640.7138,24,0
553,10,1136.4335,470.79648,24,0
554,11,1129.0481,506.63052,24,0
555,12,1121.5149,543.38464,24,0
556,13,1113.9473,581.42163,24,0
557,14,1106.3773,620.7112,24,0
558,15,1073.4926,451.59348,24,0
559,16,1065.4648,487.35635,24,0
560,17,1057.1456,523.9859,24,0
561,18,1048.5182,561.713,24,0
562,20,1010.5362,432.34378,24,0
563,21,1001.5715,467.72098,24,0
564,22,992.216,504.33633,24,0
565,23,982.72253,541.5624,24,0
566,0,1262.3052,508.81882,25,0
567,1,1256.7839,545.36066,25,0
568,2,1251.2424,582.8793,25,0
569,3,1245.8448,621.1351,25,0
570,4,1239.751,661.02216,25,0
571,5,1199.551,489.9062,25,0
572,6,1193.2356,526.09564,25,0
573,7,1186.6222,563.21606,25,0
574,8,1179.9993,601.39264,25,0
575,9,1173.0477,640.70483,25,0
576,10,1136.7339,470.80875,25,0
577,11,1129.2258,506.64362,25,0
578,12,1121.8328,543.40906,25,0
579,13,1114.2188,581.41296,25,0
580,14,1106.6771,620.7145,25,0
581,15,1073.7869,451.63312,25,0
582,16,1065.8273,487.40076,25,0
583,17,1057.4674,524.02203,25,0
584,18,1048.7882,561.7023,25,0
585,20,1010.80786,432.32584,25,0
586,21,1001.92426,467.76303,25,0
587,22,992.469,504.3011,25,0
588,23,982.9789,541.5659,25,0
589,0,1262.6338,508.8566,26,0
590,1,1256.7434,545.3299,26,0
591,2,1251.4893,582.87427,26,0
592,3,1246.0635,621.11646,26,0
593,4,1239.9843,660.9819,26,0
594,5,1199.1896,489.88672,26,0
595,6,1193.5222,526.1002,26,0
596,7,1187.0085,563.22345,26,0
597,8,1180.2638,601.3967,26,0
598,9,1173.2972,640.6926,26,0
599,10,1136.9806,470.7901,26,0
600,11,1129.4279,506.65262,26,0
601,12,1122.1134,543.49615,26,0
602,13,1114.478,581.40875,26,0
603,14,1106.9706,620.7825,26,0
604,15,1074.0686,451.6372,26,0
605,16,1066.0474,487.35495,26,0
606,17,1057.8053,524.04767,26,0
607,18,1048.9899,561.6762,26,0
608,20,1011.0763,432.35574,26,0
609,21,1002.15234,467.78076,26,0
610,22,992.8006,504.32614,26,0
611,23,983.18,541.56683,26,0
612,0,1262.9529,508.89752,27,0
613,1,1257.2837,545.33655,27,0
614,2,1251.7645,582.85767,27,0
615,3,1246.4019,621.084,27,0
616,4,1240.2722,661.0185,27,0
617,5,1199.3625,489.8976,27,0
618,6,1193.8182,526.09784,27,0
619,7,1187.2264,563.2212,27,0
620,8,1180.6147,601.4422,27,0
621,9,1173.5315,640.68286,27,0
622,10,1137.2268,470.78152,27,0
623,11,1129.5172,506.66125,27,0
624,12,1122.37,543.48175,27,0
625,13,1114.7869,581.4169,27,0
626,14,1107.2141,620.75916,27,0
627,15,1074.3127,451.63803,27,0
628,16,1066.2705,487.32968,27,0
629,17,1058.0841,524.07275,27,0
630,18,1049.1621,561.58685,27,0
631,20,1011.33655,432.35645,27,0
632,21,1002.3862,467.77597,27,0
633,22,993.04834,504.30344,27,0
634,23,983.4134,541.56433,27,0
635,0,1263.1848,508.89368,28,0
636,1,1257.5642,545.3246,28,0
637,2,1251.9797,582.8306,28,0
638,3,1246.7294,621.10095,28,0
639,4,1240.6063,661.00507,28,0
640,5,1200.2491,489.8918,28,0
641,6,1194.0721,526.10394,28,0
642,7,1187.4557,563.20074,28,0
643,8,1180.892,601.4424,28,0
644,9,1173.9008,640.6926,28,0
645,10,1137.4924,470.76874,28,0
646,11,1129.9463,506.6888,28,0
647,12,1122.7522,543.6241,28,0
648,13,1115.0514,581.41797,28,0
649,14,1107.503,620.7603,28,0
650,15,1074.6063,451.6325,28,0
651,16,1066.5018,487.30917,28,0
652,17,1058.2941,524.06323,28,0
653,18,1049.4482,561.5858,28,0
654,20,1011.66406,432.39673,28,0
655,21,1002.6805,467.77945,28,0
656,22,993.2946,504.2539,28,0
657,23,983.70984,541.57715,28,0
658,0,1263.4655,508.9219,29,0
659,1,1257.8575,545.3315,29,0
660,2,1252.223,582.8189,29,0
661,3,1246.9131,621.09436,29,0
662,4,1240.7925,661.0362,29,0
663,5,1200.5186,489.8979,29,0
664,6,1194.3221,526.11206,29,0
665,7,1187.9087,563.2229,29,0
666,8,1181.1451,601.4182,29,0
667,9,1174.1259,640.65326,29,0
668,10,1137.7908,470.7941,29,0
669,11,1130.2084,506.6828,29,0
670,12,1123.0105,543.6313,29,0
671,13,1115.374,581.4198,29,0
672,14,1107.6398,620.66846,29,0
673,15,1074.8755,451.64307,29,0
674,16,1066.8108,487.32828,29,0
675,17,1058.5256,524.0512,29,0
676,18,1049.7827,561.6029,29,0
677,20,1011.8926,432.32764,29,0
678,21,1002.89526,467.8147,29,0
679,22,993.62634,504.27844,29,0
680,23,984.01166,541.57465,29,0
681,0,1263.7769,508.96405,30,0
682,1,1258.0438,545.30273,30,0
683,2,1252.5502,582.8719,30,0
684,3,1247.1299,621.09045,30,0
685,4,1240.9879,661.01843,30,0
686,5,1200.0239,489.9184,30,0
687,6,1194.6273,526.1607,30,0
688,7,1188.1113,563.21564,30,0
689,8,1181.4326,601.41473,30,0
690,9,1174.4128,640.62726,30,0
691,10,1138.0293,470.79715,30,0
692,11,1130.4519,506.6718,30,0
693,12,1123.2053,543.47815,30,0
694,13,1115.6534,581.3801,30,0
695,14,1108.0878,620.7524,30,0
696,15,1075.0857,451.6475,30,0
697,16,1067.0646,487.30872,30,0
698,17,1058.8158,524.0364,30,0
699,18,1050.0479,561.5636,30,0
700,20,1012.1232,432.25226,30,0
701,21,1003.168,467.81265,30,0
702,22,993.9462,504.31732,30,0
703,23,984.26953,541.5679,30,0
704,2,1252.8743,582.89435,31,0
705,3,1247.2697,621.07623,31,0
706,4,1241.3467,660.9197,31,0
707,5,1201.0529,489.92407,31,0
708,6,1194.9471,526.1693,31,0
709,7,1188.3175,563.2232,31,0
710,8,1181.7246,601.4083,31,0
711,9,1174.7439,640.6165,31,0
712,10,1138.2277,470.75098,31,0
713,11,1130.8131,506.68365,31,0
714,12,1123.4949,543.53033,31,0
715,13,1115.937,581.38873,31,0
716,14,1108.3688,620.75165,31,0
717,15,1075.2653,451.62885,31,0
718,16,1067.3142,487.2989,31,0
719,17,1059.0679,524.0258,31,0
720,18,1050.2938,561.5275,31,0
721,20,1012.3604,432.2594,31,0
722,21,1003.39453,467.81927,31,0
723,22,994.2749,504.298,31,0
724,23,984.6746,541.5962,31,0
725,2,1253.124,582.88434,32,0
726,3,1247.4056,621.06226,32,0
727,4,1241.3392,660.6721,32,0
728,5,1201.2814,489.93466,32,0
729,6,1195.1847,526.1672,32,0
730,7,1188.7734,563.2499,32,0
731,8,1182.0167,601.4288,32,0
732,9,1175.0354,640.59515,32,0
733,10,1138.5132,470.7555,32,0
734,11,1131.1049,506.69174,32,0
735,12,1123.8296,543.54065,32,0
736,13,1116.1997,581.37067,32,0
737,14,1108.665,620.7409,32,0
738,15,1075.7312,451.6881,32,0
739,16,1067.559,487.28806,32,0
740,17,1059.2665,523.9887,32,0
741,18,1050.6874,561.54254,32,0
742,20,1012.62305,432.30478,32,0
743,21,1003.6831,467.81528,32,0
744,22,994.48474,504.30698,32,0
