scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,864.2764892578125,459.95654296875,0.9998408555984497,967.4418334960938,398.3235168457031,0.9962542057037354,1060.73828125,352.6446228027344,0.9995889067649841,1100.7159423828125,340.774169921875,0.9996985197067261
1,864.2764892578125,460.3453063964844,0.9997629523277283,967.4418334960938,398.3593444824219,0.9962942004203796,1060.73828125,354.1150207519531,0.9997695088386536,1100.7159423828125,341.26300048828125,0.999789297580719
2,864.2764892578125,461.0830383300781,0.9997256398200989,967.4418334960938,399.2144775390625,0.9979288578033447,1060.73828125,355.53472900390625,0.999771773815155,1100.7159423828125,341.26300048828125,0.999835729598999
3,863.5025634765625,461.989013671875,0.9994064569473267,964.8640747070312,400.7458801269531,0.9994624257087708,1059.4248046875,357.5939636230469,0.9997456669807434,1099.338623046875,341.0245666503906,0.9998266100883484
4,862.8093872070312,462.71441650390625,0.9989407658576965,963.19970703125,401.3979187011719,0.9995864033699036,1059.2015380859375,358.2135009765625,0.9996278285980225,1099.338623046875,341.0245666503906,0.9998111128807068
5,862.4426879882812,463.7799377441406,0.9992826581001282,960.8389892578125,402.33856201171875,0.9995720982551575,1058.8406982421875,359.52880859375,0.9995135068893433,1099.338623046875,341.26300048828125,0.9997805953025818
6,862.3117065429688,464.51055908203125,0.9992603659629822,956.7208251953125,404.5151672363281,0.9993407130241394,1057.698486328125,361.5953063964844,0.999175488948822,1100.6981201171875,343.46282958984375,0.999729573726654
7,861.796875,465.96539306640625,0.9995911717414856,954.8892211914062,405.7430419921875,0.9991069436073303,1057.1292724609375,362.3935546875,0.9993736147880554,1100.6981201171875,347.36956787109375,0.9992125034332275
8,861.282470703125,467.11541748046875,0.9997590184211731,953.9406127929688,406.74029541015625,0.9988308548927307,1056.365234375,362.3935546875,0.998928964138031,1100.6981201171875,352.25653076171875,0.9996688365936279
