pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
232.855975,471.846357,212.965291,516.903441,471.273678,655.127172,456.246108,724.405861
233.560000,467.870000,213.410000,513.130000,471.400000,651.000000,457.452607,719.500187
234.600000,463.090000,214.620000,508.070000,472.580000,646.060000,458.390995,713.925556
235.520000,458.330000,215.900000,503.080000,473.700000,640.900000,459.650000,708.690000
236.890000,453.420000,217.690000,497.660000,475.020000,635.560000,461.080000,702.960000
237.890000,448.670000,219.580000,492.600000,476.220000,630.080000,462.460000,697.890000
239.030000,443.880000,222.100000,486.950000,477.620000,624.810000,464.810000,691.960000
240.370000,439.060000,224.890000,481.920000,479.060000,619.370000,467.370000,686.790000
242.250000,434.400000,228.470000,476.280000,480.360000,614.560000,470.760000,680.940000
244.240000,430.270000,232.390000,471.440000,482.240000,609.760000,474.470000,675.910000
246.670000,426.260000,236.820000,466.940000,484.210000,605.490000,478.970000,670.430000
249.600000,422.570000,241.720000,463.200000,486.350000,601.830000,483.710000,666.330000
252.590000,419.820000,246.840000,459.950000,488.900000,598.470000,488.690000,662.770000
256.120000,417.460000,252.540000,457.670000,491.510000,595.940000,494.250000,660.020000
259.990000,415.600000,258.590000,455.810000,494.410000,593.920000,500.110000,657.750000
263.830000,414.600000,265.080000,454.710000,497.600000,592.430000,506.080000,656.530000
267.830000,414.390000,271.230000,454.680000,501.080000,591.570000,512.230000,655.750000
271.890000,414.750000,277.540000,455.390000,504.500000,591.300000,518.570000,655.830000
275.940000,416.070000,284.280000,456.690000,508.300000,591.530000,525.460000,656.330000
279.930000,418.090000,291.070000,458.730000,512.270000,592.240000,532.470000,657.300000
284.020000,420.560000,297.890000,461.420000,516.320000,593.330000,539.640000,658.470000
288.220000,423.200000,304.780000,464.310000,520.270000,594.950000,547.080000,660.350000
292.560000,426.070000,311.750000,467.290000,524.200000,596.880000,554.100000,662.490000
297.070000,428.890000,318.650000,470.290000,528.020000,599.020000,561.000000,665.180000
301.540000,431.800000,325.450000,473.330000,531.880000,600.930000,567.850000,667.900000
305.640000,434.740000,331.880000,476.480000,535.720000,602.850000,574.650000,670.550000
309.790000,437.770000,338.140000,480.270000,539.610000,604.760000,581.100000,672.810000
313.980000,440.790000,344.590000,484.100000,543.310000,606.880000,588.270000,674.960000
318.430000,443.860000,351.570000,487.860000,547.390000,608.880000,595.620000,677.060000
323.420000,446.850000,358.800000,491.680000,552.050000,610.950000,603.510000,679.210000
328.600000,449.940000,366.630000,494.820000,557.140000,612.840000,611.710000,681.290000
334.230000,452.920000,374.710000,497.890000,562.260000,614.770000,620.310000,683.310000
340.170000,455.780000,383.360000,500.860000,567.710000,616.480000,629.210000,685.260000
346.170000,458.630000,392.140000,503.880000,573.780000,617.580000,638.240000,687.110000
352.420000,461.090000,401.090000,506.850000,580.130000,618.460000,647.360000,688.900000
359.120000,463.670000,410.130000,509.670000,586.820000,619.010000,656.690000,690.700000
366.180000,465.580000,419.390000,512.200000,593.560000,619.720000,666.360000,692.330000
373.660000,467.110000,429.540000,513.640000,600.910000,619.800000,678.567015,690.393915
381.710000,468.130000,440.040000,514.760000,608.510000,619.780000,690.120000,689.490000
390.150000,468.970000,450.810000,515.850000,616.370000,619.540000,701.920000,688.720000
398.330000,469.910000,462.110000,516.720000,624.530000,618.930000,713.660000,688.260000
407.040000,470.560000,473.040000,517.510000,633.100000,617.840000,724.670000,688.110000
415.800000,470.630000,484.030000,517.580000,641.510000,616.470000,735.640000,687.700000
424.400000,470.170000,494.980000,517.230000,649.870000,614.710000,746.680000,686.390000
432.760000,469.230000,505.850000,516.100000,657.940000,612.710000,757.690000,684.330000
440.850000,467.810000,516.470000,514.390000,665.730000,610.420000,768.580000,681.510000
448.670000,466.090000,526.320000,512.400000,673.740000,607.300000,778.600000,678.520000
456.040000,463.710000,535.460000,509.630000,681.270000,603.620000,788.170000,675.010000
462.960000,460.860000,544.150000,506.630000,687.990000,599.770000,797.060000,671.070000
