pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
224.40413,200.951987,341.797206,221.24866
144.853623,138.180565,135.311254,160.674064
1649.338622,194.198057,1989.865031,182.330172
1756.002851,144.063985,1957.217646,124.206847
194.306472,773.5168,308.547036,846.139259
114.391467,812.125598,91.521503,880.921023
1618.857151,753.584751,1955.768837,889.517532
1732.600403,788.798089,1900.301002,937.656455
