pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
237.836267,830.890595,195.101464,904.622933
264.328417,830.630119,220.36999,905.03669
226.213839,279.937085,199.945553,312.538068
300.428304,802.381342,377.501251,882.360168
