scorer,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,topbackleftP,topbackleftP,topbackleftP,topbackrightP,topbackrightP,topbackrightP,topfrontleftP,topfrontleftP,topfrontleftP,topfrontrightP,topfrontrightP,topfrontrightP,bottombackleftP,bottombackleftP,bottombackleftP,bottombackrightP,bottombackrightP,bottombackrightP,bottomfrontleftP,bottomfrontleftP,bottomfrontleftP,bottomfrontrightP,bottomfrontrightP,bottomfrontrightP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1099.6034976325204,366.15009952650416,1.0,1197.9643981060165,377.96389573853673,1.0,1294.5860947915446,402.27917537821185,1.0,1327.016592424065,404.83636969626065,1.0,1200.963,494.172,1.0,1248.093,449.126,0.9998900294303894,1305.4095592793506,398.8085782191875,1.0,1344.775,386.965,0.9999799728393555,558.198,201.97,0.9990800023078918,507.575,262.362,0.9994800090789795,457.94,331.806,0.9524099826812744,452.863,358.691,0.9999899864196777,1164.945,168.233,0.9999600052833557,1077.0,173.333,0.9461100101470947,1035.234,186.706,0.9998800158500671,1019.361,205.394,0.9999799728393555,1429.827,772.007,0.9999600052833557,1351.336,764.526,0.9928799867630005,1279.374,764.632,0.9876400232315063,1256.869,750.04,0.9987900257110596,1116.672,448.477,0.9992600083351135,1125.967,525.627,0.9593799710273743,1132.072,491.869,0.9999799728393555,1176.627,620.081,0.9998400211334229,1681.56,241.864,1.0,1760.607,219.684,0.9999200105667114,1836.344,197.166,0.9999200105667114,1856.989,205.598,0.999970018863678,,,,,,,,,,,,,161.881,117.833,0.9986699819564819,2069.053,134.81,0.9638199806213379,235.663,186.895,0.9584199786186218,1916.35,195.356,0.9780099987983704,215.904,843.769,0.9999399781227112,1973.307,811.39,0.9559000134468079,268.731,796.473,0.9732699990272522,1869.112,773.194,0.988319993019104
1,1091.303,364.54,0.9984899759292603,1194.52550236748,376.1996966855285,1.0,1283.792,389.057,0.9952899813652039,1326.6374928975613,404.8001706432526,1.0,1202.366,497.237,1.0,1252.542,449.89,0.9998599886894226,1305.4095592793503,398.8085782191874,1.0,1344.775,386.965,0.9996100068092346,560.185,201.97,0.9998900294303894,511.926,263.26,0.9987499713897705,471.25,331.806,0.9995499849319458,454.309,358.691,0.9998599886894226,1173.68,168.955,0.9994999766349792,1107.474,173.333,0.7875300049781799,1047.122,186.706,0.997730016708374,1023.069,205.865,0.9997900128364563,1437.72,772.034,0.999970018863678,1353.109,765.452,0.9875699877738953,1279.934,765.402,0.9919099807739258,1261.667,751.681,0.9979299902915955,1117.468,448.477,0.999779999256134,1126.575,525.627,0.9927099943161011,1156.572,602.362,0.9998000264167786,1184.148,620.081,0.999970018863678,1681.56,243.479,1.0,1760.607,220.538,0.9994800090789795,1836.344,197.166,0.9937899708747864,1856.989,205.598,0.9998800158500671,,,,,,,,,,,,,161.881,117.842,0.9988800287246704,2069.165,134.824,0.9827700257301331,236.256,187.24,0.9489499926567078,1916.638,195.356,0.9814599752426147,215.958,843.967,0.9999499917030334,1978.869,811.474,0.9467599987983704,268.833,796.633,0.9800000190734863,1869.231,773.194,0.989109992980957
2,1091.303,364.54,0.9998300075531006,1203.292,365.339,0.998009979724884,1283.792,389.057,0.9996100068092346,1319.616995265041,407.58407111674853,1.0,1204.001,499.864,1.0,1254.515,450.515,0.9993900060653687,1321.1804834276427,401.42609952650406,1.0,1344.775,386.965,0.9978399872779846,564.633,201.97,0.9998400211334229,518.57,263.26,0.9995700120925903,472.856,332.3,0.9987300038337708,457.663,358.691,0.9995800256729126,1176.168,170.693,0.9993699789047241,1123.999,173.333,0.9667900204658508,1052.092,186.706,0.9991499781608582,1030.026,205.865,0.9997699856758118,1440.479,773.208,0.9999399781227112,1366.13,765.495,0.9988999962806702,1293.632,768.911,0.9930700063705444,1268.343,757.636,0.9933199882507324,1117.468,448.477,0.9999600052833557,1127.814,525.627,0.9894599914550781,1156.572,602.362,0.13360999524593353,1184.148,620.081,1.0,1681.56,244.136,0.999970018863678,1760.607,221.06,0.9994800090789795,1836.344,199.172,0.9891800284385681,1856.989,205.598,0.9998800158500671,,,,,,,,,,,,,161.881,117.876,0.9987800121307373,2069.165,134.824,0.9786900281906128,236.256,187.258,0.9545199871063232,1916.974,195.356,0.9945600032806396,215.958,843.967,0.9999600052833557,1978.869,811.522,0.9467599987983704,268.833,796.696,0.9808800220489502,1869.236,773.348,0.9886900186538696
3,1090.202,364.49,0.9997599720954895,1196.6516018939835,372.81439810601626,1.0,1283.792,389.057,0.9989799857139587,1323.1929952650407,405.32187206374033,1.0,1204.455,503.578,1.0,1257.777,451.235,0.9986500144004822,1314.5400853216263,398.48259715902446,1.0,1341.55,385.808,0.9872199892997742,569.777,200.867,0.9998300075531006,524.334,262.362,0.9998800158500671,474.624,331.806,0.9994900226593018,461.218,354.588,0.9998400211334229,1176.577,170.949,0.9999399781227112,1127.419,172.923,0.9996799826622009,1059.225,184.518,0.9960399866104126,1034.712,205.865,0.9998900294303894,1447.305,773.651,0.9999600052833557,1368.621,765.495,0.9975500106811523,1294.076,769.655,0.9856200218200684,1269.94,758.11,0.9965500235557556,1116.672,444.338,0.9999600052833557,1134.007,516.351,0.9922400116920471,1148.005,595.7,0.9998900294303894,1184.148,619.218,0.9999899864196777,1679.795,245.641,1.0,1757.21,225.498,0.9979199767112732,1829.478,199.172,0.9963399767875671,1852.027,198.129,0.9996600151062012,,,,,,,,,,,,,161.882,117.916,0.9990500211715698,2069.189,134.824,0.9793599843978882,236.035,187.24,0.9716200232505798,1916.98,194.838,0.9955999851226807,215.958,844.033,0.9999600052833557,1978.877,811.474,0.9446600079536438,268.833,796.696,0.9800400137901306,1869.273,773.348,0.9888299703598022
4,1090.202,363.54,0.9998199939727783,1203.292,366.457,0.9963099956512451,1286.637,386.671,0.9962000250816345,1324.2379952650406,408.18547395772407,1.0,1204.455,503.578,0.9999899864196777,1259.801,453.609,0.9994300007820129,1309.559786742114,407.4498104169103,1.0,1334.944,384.209,0.9995099902153015,574.171,200.821,0.9999099969863892,528.096,261.232,0.9996100068092346,475.894,331.523,0.9982100129127502,463.343,352.54,0.9972500205039978,1187.454,171.113,0.9995200037956238,1131.579,172.923,0.9996899962425232,1062.307,183.697,0.9993900060653687,1039.72,202.108,0.9998800158500671,1453.2,773.699,0.9999899864196777,1379.371,765.495,0.999750018119812,1301.034,771.0,0.9172400236129761,1272.739,758.486,0.9932000041007996,1115.193,440.621,0.9999200105667114,1139.488,510.524,0.9971100091934204,1148.005,579.061,0.9980900287628174,1174.693,617.822,0.9999300241470337,1675.931,247.761,0.9999899864196777,1752.384,227.653,0.9994699954986572,1821.835,199.172,0.9979100227355957,1848.97,191.272,0.9999200105667114,,,,,,,,,,,,,161.895,117.916,0.9989500045776367,2069.198,134.744,0.9685500264167786,235.663,186.895,0.9700400233268738,1917.292,194.476,0.9964799880981445,215.809,844.177,0.9999399781227112,1978.869,811.522,0.9554499983787537,268.851,796.633,0.9810799956321716,1869.277,773.384,0.9908199906349182
5,1089.928,362.8,0.9998000264167786,1195.991,376.095,0.9861500263214111,1286.605,385.642,0.9991099834442139,1322.7498957385367,393.6595782191874,1.0,1204.641,505.168,1.0,1259.934,455.379,0.9986500144004822,1313.2519905300812,408.4431943180488,1.0,1334.944,384.161,0.9997699856758118,575.94,194.339,0.9998000264167786,530.019,259.907,0.9992600083351135,482.424,326.915,0.9994900226593018,466.267,351.334,0.9968400001525879,1190.202,173.583,0.9999600052833557,1131.824,172.923,0.9805899858474731,1084.378,172.761,0.9734100103378296,1039.793,202.108,0.9984099864959717,1457.992,774.471,0.9998800158500671,1384.044,765.476,0.9984099864959717,1309.857,771.0,0.9814599752426147,1278.82,765.443,0.9996500015258789,1106.563,439.693,1.0,1145.738,507.33,0.9952899813652039,1148.5,579.061,0.9978700280189514,1163.686,615.214,0.9994500279426575,1670.947,247.988,0.9998599886894226,1750.608,230.122,0.9996600151062012,1820.751,204.037,0.9970999956130981,1844.575,191.016,0.9999399781227112,,,,,,,,,,,,,161.868,117.916,0.9986000061035156,2069.198,134.744,0.9803500175476074,235.528,180.16,0.9410300254821777,1917.37,194.425,0.9939900040626526,215.753,843.967,0.9999499917030334,1978.759,811.593,0.9508399963378906,268.872,796.44,0.9762300252914429,1869.277,773.389,0.9915400147438049
6,1089.212,361.732,0.999970018863678,1189.75,377.453,0.9967600107192993,1286.605,384.766,0.9998999834060669,1335.166,384.105,0.9999200105667114,1204.455,505.188,0.999970018863678,1261.004,457.195,0.998989999294281,1321.552488162602,413.42349289756106,1.0,1337.412398106016,389.53377727219555,1.0,581.791,193.535,0.9998900294303894,534.112,259.414,0.9991400241851807,485.88,326.915,0.9945999979972839,468.18,350.18,0.9741399884223938,1190.584,181.946,0.9999899864196777,1141.779,173.295,0.9989500045776367,1093.18,171.605,0.998520016670227,1053.881,202.108,0.9997000098228455,1464.415,777.287,0.9999200105667114,1388.18,764.996,0.9975600242614746,1322.551,771.0,0.9995999932289124,1284.139,768.277,0.9995599985122681,1103.48,437.199,1.0,1147.086,500.168,0.9978399872779846,1148.5,577.474,0.9999799728393555,1155.254,615.214,0.9997400045394897,1666.226,249.708,0.9999799728393555,1750.392,231.215,0.9994800090789795,1816.491,208.479,0.9993600249290466,1838.195,191.016,0.9999899864196777,,,,,,,,,,,,,161.871,117.894,0.9985899925231934,2069.198,134.744,0.9746999740600586,235.528,180.16,0.9488499760627747,1917.392,194.425,0.9947100281715393,215.723,843.936,0.9999499917030334,1973.564,811.823,0.9866999983787537,268.911,796.44,0.9750099778175354,1869.277,773.476,0.9891899824142456
