scorer,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
67,436.38,609.238,0.9990699887275696,519.026,593.952,0.9969300031661987,590.33,545.594,0.9970700144767761,628.016,532.795,0.9976099729537964,1002.387,484.043,0.9999799728393555,946.111,440.778,0.9999200105667114,972.709,381.102,0.9999600052833557,993.066,389.057,0.9989299774169922,548.363,743.346,0.9999799728393555,472.094,706.782,0.9993900060653687,423.81,654.906,0.9998300075531006,435.41,616.981,0.9976599812507629,1470.659,453.512,1.0,1447.187,392.107,0.9999600052833557,1402.411,337.901,0.9997400045394897,1376.173,330.939,0.9995999932289124,1475.128,318.268,1.0,1439.751,264.812,0.9999799728393555,1384.567,236.675,0.9997400045394897,1364.685,250.136,0.9997599720954895,440.479,446.789,0.9999499917030334,473.775,360.277,0.9991000294685364,517.692,279.32,0.9998599886894226,529.502,247.199,0.9997299909591675,1248.289,368.972,0.9995800256729126,1184.342,337.268,0.9995700120925903,1115.813,293.314,1.0,1093.715,274.133,0.9999899864196777,1220.726,442.727,0.9985100030899048,1270.514,411.701,0.9992300271987915,1316.624,383.258,0.9966700077056885,,,,186.105,791.181,0.9999899864196777,1621.798,769.032,0.9999899864196777,222.415,185.634,1.0,1647.41,181.31,1.0,116.739,834.482,0.9999899864196777,1731.685,809.204,0.999970018863678,143.168,118.076,1.0,1754.067,129.526,1.0
68,431.309,603.733,0.9989500045776367,514.478,599.42,0.9960200190544128,581.053,552.049,0.9983100295066833,616.812,529.972,0.9964600205421448,1005.69,484.043,1.0,954.112,447.474,0.9988200068473816,961.251,379.217,0.999970018863678,984.593,379.134,0.9995700120925903,556.686,749.719,0.999970018863678,476.689,711.057,0.9995099902153015,423.81,663.451,0.9999899864196777,420.685,622.793,0.9988499879837036,1471.393,455.289,1.0,1447.823,397.865,0.9999799728393555,1409.12,338.168,0.999970018863678,1383.507,328.896,0.9999600052833557,1479.138,318.977,1.0,1443.471,268.078,0.9999899864196777,1394.336,234.228,0.9999099969863892,1373.787,237.022,0.9995599985122681,440.479,449.589,0.9999899864196777,473.598,361.24,0.9983000159263611,516.071,280.638,0.9998900294303894,524.73,248.725,0.998769998550415,1251.142,370.005,0.9999600052833557,1185.76,337.7,0.9995700120925903,1117.656,296.631,1.0,1096.236,276.94,0.999970018863678,1217.016,444.004,0.999750018119812,1268.163,414.326,0.9995200037956238,1313.226,383.279,0.9993500113487244,,,,186.105,791.181,0.9999899864196777,1621.806,769.032,0.9999899864196777,222.415,185.634,1.0,1647.41,181.157,1.0,116.744,834.482,0.9999899864196777,1731.51,809.204,0.999970018863678,143.168,118.096,1.0,1754.067,129.689,1.0
69,428.074,598.179,0.9937000274658203,506.951,600.298,0.9709500074386597,574.993,558.646,0.9975600242614746,606.462,529.972,0.9970300197601318,1008.096,486.258,0.9999600052833557,955.511,449.159,0.9996600151062012,957.067,377.625,0.9999799728393555,978.411,374.425,0.9994800090789795,561.544,753.579,0.9999899864196777,488.972,717.101,0.9985499978065491,423.81,669.6,1.0,414.53,631.829,0.9993699789047241,1472.964,460.851,1.0,1449.731,399.613,0.9999300241470337,1412.02,338.843,0.9999200105667114,1389.916,326.6,0.9998700022697449,1479.741,322.881,0.9999899864196777,1446.018,269.001,0.9999799728393555,1398.045,233.369,0.9999399781227112,1374.75,232.867,0.9998900294303894,440.479,457.343,0.9999099969863892,471.199,364.61,0.9848600029945374,514.664,294.742,0.9986000061035156,524.73,259.374,0.9999099969863892,1252.757,371.7,0.9999499917030334,1187.092,338.792,0.9996500015258789,1117.915,296.854,0.9999799728393555,1096.236,278.388,0.9999099969863892,1211.374,444.51,0.9994699954986572,1264.935,418.194,0.9994900226593018,1310.172,387.855,0.9982200264930725,1334.41,376.251,0.9976699948310852,186.105,791.181,0.9999899864196777,1622.013,769.032,0.9999799728393555,221.937,185.517,1.0,1647.374,181.157,1.0,116.704,834.488,0.9999899864196777,1731.51,809.328,0.999970018863678,143.24,118.096,1.0,1753.612,129.706,1.0
70,421.103,594.011,0.993120014667511,503.386,605.334,0.9905800223350525,571.326,567.572,0.9985899925231934,597.513,529.972,0.9986500144004822,1011.678,487.54,0.9999799728393555,956.45,449.299,0.9999600052833557,950.789,377.625,0.9999399781227112,968.641,366.963,0.9997599720954895,565.767,755.045,0.9999899864196777,492.038,717.956,0.9991599917411804,425.96,676.529,0.999970018863678,409.981,643.53,0.9997900128364563,1477.156,463.105,1.0,1449.898,402.324,0.999970018863678,1416.713,341.154,0.9999399781227112,1392.557,326.6,0.9999600052833557,1484.11,325.76,0.9999799728393555,1447.957,273.214,0.9999499917030334,1400.649,231.198,0.9998700022697449,1375.324,232.009,0.9999300241470337,445.023,457.558,0.9999899864196777,467.103,368.949,0.99822998046875,513.381,296.934,0.9989699721336365,524.73,264.603,0.9991700053215027,1253.639,372.475,0.999970018863678,1188.399,340.239,0.9998000264167786,1119.911,297.852,0.9999799728393555,1096.236,281.825,0.999970018863678,1208.002,448.24,0.9972699880599976,1260.385,422.45,0.9996600151062012,1307.341,389.323,0.9991599917411804,1329.777,376.251,0.9988600015640259,186.0,791.181,0.9999899864196777,1622.157,768.985,0.9999799728393555,221.842,185.358,1.0,1647.314,181.31,1.0,116.687,834.551,0.9999899864196777,1731.466,809.391,0.999970018863678,143.277,118.076,1.0,1753.612,129.689,1.0
71,415.366,590.711,0.990339994430542,498.968,607.171,0.9635999798774719,567.337,575.493,0.9977899789810181,589.665,537.269,0.9986199736595154,1013.995,488.61,0.9999600052833557,958.912,451.384,0.9999200105667114,941.511,379.217,0.9996600151062012,960.523,363.781,0.9995800256729126,574.144,755.045,1.0,493.917,720.006,0.9996399879455566,433.278,679.006,0.9997299909591675,409.981,659.546,0.9997299909591675,1478.724,466.677,1.0,1451.736,406.897,0.9999499917030334,1420.393,345.241,0.999970018863678,1399.564,327.35,1.0,1487.041,329.763,0.9999799728393555,1450.896,276.405,0.9999899864196777,1408.335,231.198,0.999970018863678,1381.719,225.761,0.9999899864196777,449.83,465.117,0.9999899864196777,460.689,371.558,0.9980400204658508,511.774,298.93,0.9988300204277039,529.373,272.3,0.9992200136184692,1255.552,374.083,0.9998700022697449,1190.388,341.677,0.9995800256729126,1121.546,299.683,0.9999899864196777,1094.575,284.189,0.9999600052833557,1204.714,450.037,0.9997699856758118,1259.764,424.014,0.9991099834442139,1307.259,393.416,0.9989500045776367,1325.181,376.251,0.9996100068092346,185.856,791.095,0.9999899864196777,1622.263,768.93,0.9999799728393555,221.719,185.248,1.0,1647.314,181.31,1.0,116.704,834.557,0.9999899864196777,1731.51,809.461,0.999970018863678,143.302,118.06,1.0,1753.434,129.689,1.0
72,410.113,588.687,0.9973499774932861,488.395,607.171,0.9955199956893921,566.007,581.176,0.9982699751853943,586.004,544.156,0.9997199773788452,1018.119,489.874,0.9999799728393555,960.098,453.425,0.9998900294303894,939.637,379.956,0.9988700151443481,953.357,363.781,0.9905999898910522,578.314,755.045,1.0,500.933,723.309,0.9998599886894226,443.271,680.712,0.999809980392456,409.981,660.928,0.9994999766349792,1478.724,470.86,1.0,1453.513,409.356,0.999970018863678,1421.322,346.456,0.9999799728393555,1402.069,326.923,1.0,1490.045,333.601,1.0,1454.408,280.452,0.9999600052833557,1410.989,231.198,0.9999899864196777,1386.548,219.6,1.0,455.158,471.885,0.9999899864196777,457.235,376.975,0.9993299841880798,509.83,305.038,0.9981799721717834,529.373,283.102,0.9997000098228455,1259.106,374.352,0.9999300241470337,1193.878,342.727,0.9988999962806702,1123.081,302.503,0.9999899864196777,1094.575,287.883,0.9998400211334229,1201.557,453.059,0.9998499751091003,1254.779,425.733,0.9993600249290466,1300.801,398.863,0.9988399744033813,1321.074,379.64,0.9992499947547913,185.852,790.948,0.9999899864196777,1622.263,768.93,0.9999899864196777,221.842,185.341,1.0,1647.344,181.654,1.0,116.745,834.557,0.9999899864196777,1731.518,809.58,0.9999499917030334,143.302,118.018,1.0,1753.434,129.706,1.0
73,405.476,587.26,0.9922800064086914,487.188,607.171,0.9911900162696838,565.359,586.424,0.9973999857902527,582.966,556.223,0.999750018119812,1020.538,491.014,0.9999899864196777,963.046,454.445,0.999750018119812,933.652,385.062,0.999970018863678,944.659,363.781,0.9976699948310852,586.844,751.16,0.9999399781227112,508.701,731.199,0.9995499849319458,452.729,681.258,0.9999799728393555,421.926,661.738,0.9998300075531006,1478.724,472.038,1.0,1455.135,412.006,0.9999399781227112,1421.78,349.765,0.999970018863678,1404.656,327.35,0.9999799728393555,1494.819,335.228,1.0,1455.143,280.827,0.9999499917030334,1416.137,234.247,0.9998499751091003,1390.983,219.05,0.9999899864196777,459.017,472.99,0.9999799728393555,456.476,380.057,0.9995499849319458,501.213,308.523,0.9967600107192993,529.373,290.951,0.9975900053977966,1260.455,378.963,0.9999600052833557,1196.382,343.536,0.9982399940490723,1124.679,304.387,0.999970018863678,1094.575,291.199,0.9998900294303894,1197.255,455.069,0.9984599947929382,1249.753,428.744,0.9972299933433533,1299.411,401.585,0.9944300055503845,1314.422,384.101,0.9990699887275696,185.852,790.945,1.0,1622.263,768.93,0.9999799728393555,221.842,185.341,1.0,1647.344,181.654,1.0,116.824,834.646,1.0,1731.518,809.58,0.999970018863678,143.313,118.018,1.0,1753.483,129.749,1.0
74,399.446,586.986,0.9962300062179565,480.236,607.171,0.9930300116539001,559.931,594.225,0.9482600092887878,581.661,563.621,0.9987099766731262,1023.863,491.088,0.9999099969863892,963.432,455.748,0.9999399781227112,929.752,389.252,0.9999899864196777,939.714,366.318,0.9996600151062012,594.058,746.51,0.9999899864196777,511.261,737.383,0.9996700286865234,460.243,686.107,0.999970018863678,436.751,664.938,0.9999899864196777,1477.152,477.744,1.0,1457.119,415.91,0.9998800158500671,1424.289,351.363,0.999809980392456,1405.032,329.321,0.9998599886894226,1497.665,338.458,1.0,1457.33,281.492,0.9999899864196777,1417.184,234.356,0.999779999256134,1396.196,218.53,1.0,464.182,477.517,0.9999499917030334,456.119,386.651,0.9998999834060669,499.655,310.61,0.9766799807548523,525.23,295.402,0.9980700016021729,1262.691,379.257,0.999970018863678,1197.665,343.546,0.998420000076294,1126.062,304.623,0.9999899864196777,1095.28,295.471,0.9999899864196777,1193.883,457.252,0.996749997138977,1244.269,429.776,0.9989399909973145,1297.148,407.198,0.9976599812507629,1314.367,390.246,0.9991199970245361,185.773,790.948,1.0,1622.092,769.096,0.9999899864196777,222.126,185.341,1.0,1647.372,181.341,1.0,116.913,834.713,0.9999899864196777,1731.266,809.461,0.999970018863678,143.37,118.044,1.0,1753.692,129.749,1.0
75,395.788,582.298,0.9883000254631042,473.621,606.181,0.9985299706459045,555.562,598.174,0.9488300085067749,581.519,569.981,0.9993399977684021,1027.328,493.622,0.9999899864196777,966.858,455.99,0.9999300241470337,928.323,392.476,0.9998000264167786,932.215,369.564,0.9995999932289124,602.437,741.711,0.9999099969863892,517.305,740.378,0.9994500279426575,465.13,694.917,0.9999499917030334,449.778,664.938,0.9999899864196777,1469.886,482.67,1.0,1462.181,418.062,0.9999399781227112,1424.96,360.695,1.0,1405.032,333.152,0.999970018863678,1499.187,341.535,0.9999899864196777,1461.502,286.476,0.9999399781227112,1419.852,234.96,0.9999099969863892,1401.955,218.53,1.0,467.796,484.057,1.0,455.408,393.242,0.9999399781227112,497.943,311.296,0.8768600225448608,522.074,298.829,0.990119993686676,1265.203,379.78,0.9999799728393555,1199.192,344.674,0.9989299774169922,1127.709,305.751,0.999970018863678,1098.322,296.038,0.9999799728393555,1189.218,460.403,0.9988899827003479,1239.654,431.236,0.9982399940490723,1296.742,408.456,0.998170018196106,1313.384,391.929,0.999779999256134,185.773,790.945,0.9999899864196777,1621.987,769.096,0.9999899864196777,222.134,185.534,1.0,1647.494,181.341,1.0,116.938,834.713,0.9999899864196777,1731.564,809.461,0.999970018863678,143.313,118.044,1.0,1753.651,129.75,1.0
76,389.028,582.162,0.9921900033950806,470.113,605.774,0.9998900294303894,552.008,605.009,0.9392899870872498,579.48,577.065,0.9994999766349792,1029.517,495.998,0.9999899864196777,968.962,459.669,0.9999099969863892,923.651,397.916,0.9999300241470337,926.11,372.463,0.9999899864196777,606.074,738.193,0.9999600052833557,519.036,743.153,0.998170018196106,465.13,705.702,1.0,457.867,667.327,0.9999799728393555,1459.553,482.67,0.9999899864196777,1465.535,422.104,0.9999799728393555,1426.223,369.709,1.0,1408.075,347.109,0.9999099969863892,1500.199,346.411,1.0,1464.482,291.605,0.9999399781227112,1422.667,238.609,0.9998499751091003,1403.609,218.53,1.0,468.261,487.126,1.0,455.408,395.744,0.9999899864196777,491.072,316.453,0.9090700149536133,513.835,299.674,0.9967600107192993,1266.075,381.755,0.9999899864196777,1200.643,345.227,0.9997900128364563,1128.945,306.98,0.9999600052833557,1099.877,300.153,0.9999600052833557,1184.831,462.005,0.9997100234031677,1237.455,435.297,0.9996100068092346,1293.489,410.733,0.9994500279426575,1312.828,396.051,0.9997400045394897,185.773,790.948,0.9999899864196777,1621.908,769.157,0.9999899864196777,222.134,185.534,1.0,1647.494,181.576,1.0,116.955,834.646,0.9999899864196777,1731.337,809.515,0.9999799728393555,143.231,118.045,1.0,1753.651,129.75,1.0
77,382.945,581.346,0.9931700229644775,464.464,603.569,0.9994099736213684,546.458,609.042,0.9982799887657166,575.751,586.517,0.998989999294281,1033.272,496.581,0.9998499751091003,971.379,460.236,0.9999099969863892,923.651,402.754,1.0,922.073,376.794,0.9998999834060669,610.655,735.881,0.999809980392456,530.469,746.937,0.9969599843025208,465.499,718.631,0.9999899864196777,457.867,678.929,0.9999899864196777,1448.241,482.67,0.999970018863678,1470.622,429.192,0.9999899864196777,1432.374,374.117,0.9999799728393555,1408.075,359.015,0.999970018863678,1500.199,349.181,0.9999899864196777,1466.608,292.303,0.9999300241470337,1423.989,241.933,0.9998199939727783,1407.953,221.364,0.9999200105667114,468.528,491.694,0.9999899864196777,455.408,399.613,0.9999399781227112,481.499,317.357,0.984470009803772,505.931,299.828,0.995959997177124,1266.189,383.452,0.9999899864196777,1203.389,346.415,0.9998499751091003,1130.901,308.229,0.9999600052833557,1101.485,302.538,0.9998300075531006,1182.306,466.053,0.9990100264549255,1233.071,437.627,0.999210000038147,1283.898,415.471,0.9970700144767761,1311.09,397.935,0.9998499751091003,185.854,791.056,1.0,1621.908,769.096,0.9999899864196777,222.134,185.534,1.0,1647.537,181.566,1.0,116.955,834.561,1.0,1731.337,809.515,0.999970018863678,143.303,118.045,1.0,1753.651,129.75,1.0
78,378.461,580.837,0.9807900190353394,459.04,602.449,0.9997900128364563,540.976,613.941,0.9940999746322632,573.903,593.641,0.9995800256729126,1035.22,497.695,0.9999499917030334,977.231,460.745,0.9998000264167786,923.651,408.319,0.9999899864196777,917.836,381.96,0.9999799728393555,619.239,734.711,0.9998900294303894,530.743,748.364,0.9920700192451477,465.908,721.425,0.9999600052833557,458.037,690.498,1.0,1434.815,482.47,0.9999099969863892,1470.622,430.023,0.9998700022697449,1439.254,379.543,0.9999899864196777,1408.075,368.087,0.9999200105667114,1500.199,354.099,1.0,1472.206,295.818,0.9998900294303894,1424.54,253.014,0.9999600052833557,1411.922,224.016,1.0,469.851,497.141,0.999970018863678,455.408,403.904,0.999970018863678,467.978,320.995,0.9901999831199646,496.079,300.468,0.9995399713516235,1266.189,386.235,1.0,1208.813,349.058,0.9996600151062012,1135.161,311.984,0.9997599720954895,1101.965,302.741,0.9996500015258789,1178.695,467.663,0.9996200203895569,1230.471,439.742,0.9998199939727783,1281.959,415.576,0.9995800256729126,1307.509,402.274,0.9999300241470337,186.136,791.239,0.9999899864196777,1621.987,768.915,0.9999899864196777,222.116,185.228,1.0,1647.537,181.576,1.0,116.955,834.529,1.0,1731.564,809.631,0.9999799728393555,143.303,118.051,1.0,1753.443,129.681,1.0
79,370.865,580.749,0.9967799782752991,454.322,601.898,0.9994900226593018,539.468,616.821,0.9923499822616577,572.458,600.77,0.9995999932289124,1037.657,499.456,0.999970018863678,977.952,462.042,0.9999899864196777,923.666,412.047,0.9999799728393555,914.134,383.919,0.9999600052833557,626.501,734.711,0.9998400211334229,535.271,748.364,0.987529993057251,466.781,735.081,0.9999300241470337,459.55,710.555,0.9999899864196777,1424.771,482.265,0.9988300204277039,1470.622,434.902,0.9999799728393555,1450.571,383.487,0.9999499917030334,1416.823,376.93,0.9999300241470337,1497.926,358.206,0.9999899864196777,1478.065,302.403,0.9999600052833557,1426.102,257.058,0.9999600052833557,1412.142,235.126,0.9999499917030334,471.011,502.404,0.9999600052833557,456.825,408.017,0.999970018863678,464.954,325.214,0.9912599921226501,490.939,301.59,0.999750018119812,1266.189,393.381,1.0,1215.213,351.038,0.9998499751091003,1137.326,319.064,0.999970018863678,1109.915,303.184,0.999779999256134,1175.248,469.049,0.9988700151443481,1225.371,440.691,0.9993699789047241,1281.954,418.979,0.9998999834060669,1304.052,407.33,0.9999399781227112,186.19,791.301,0.9999899864196777,1622.091,768.876,0.9999899864196777,222.116,185.205,1.0,1647.418,181.622,1.0,116.955,834.529,1.0,1731.567,809.654,0.999970018863678,143.231,118.1,1.0,1753.443,129.622,1.0
