scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1289.44677734375,145.2174835205078,0.9999358654022217,1342.8187255859375,281.4690246582031,0.9814906120300293,1370.027099609375,382.7979736328125,0.9952735304832458,1380.451416015625,422.721923828125,0.9982573390007019
1,1292.5472412109375,145.2174835205078,0.9999395608901978,1347.6212158203125,281.4690246582031,0.9660949110984802,1372.4879150390625,382.7979736328125,0.9993118047714233,1383.7967529296875,423.56427001953125,0.9997407793998718
2,1295.96728515625,145.2174835205078,0.999976634979248,1351.38623046875,281.4690246582031,0.9911552667617798,1376.8795166015625,382.7979736328125,0.9992424249649048,1386.844482421875,424.70843505859375,0.9995940327644348
3,1298.1549072265625,141.27317810058594,0.9999374151229858,1356.35693359375,276.0361328125,0.9982739686965942,1380.8031005859375,379.62823486328125,0.999645471572876,1386.844482421875,423.56427001953125,0.9982315897941589
4,1302.7840576171875,140.39125061035156,0.9998708963394165,1358.0947265625,271.1488342285156,0.9914752244949341,1385.2003173828125,379.5368347167969,0.9968453049659729,1388.752197265625,423.3623962402344,0.996383547782898
5,1306.0860595703125,138.33103942871094,0.9994334578514099,1364.236328125,268.7998352050781,0.9908753633499146,1389.7127685546875,379.5368347167969,0.9973304271697998,1389.8509521484375,423.3623962402344,0.9989319443702698
6,1310.576416015625,136.7699737548828,0.9996438026428223,1370.666748046875,265.5193786621094,0.9942052960395813,1395.2757568359375,376.45263671875,0.9973067045211792,1390.831787109375,422.0525207519531,0.9996131062507629
7,1313.767822265625,133.97207641601562,0.9999768733978271,1374.5572509765625,260.2008972167969,0.9980621933937073,1400.657470703125,376.45263671875,0.9938163757324219,1392.1527099609375,420.2135009765625,0.9999024868011475
8,1316.761962890625,130.7335205078125,0.9999866485595703,1377.2725830078125,258.340087890625,0.9943488240242004,1404.0130615234375,373.4781494140625,0.9899993538856506,1397.312744140625,416.1524963378906,0.9995638728141785
