scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,307.29315185546875,881.0785522460938,0.9959244728088379,423.21142578125,888.5264892578125,0.997634768486023,516.6137084960938,889.2803344726562,0.9996166229248047,551.6146240234375,899.9052734375,0.9974130988121033
1,307.29315185546875,881.0785522460938,0.9955815672874451,423.21142578125,890.4442749023438,0.994749128818512,516.6137084960938,889.2803344726562,0.9994555115699768,556.0208129882812,899.9052734375,0.9864815473556519
2,307.29315185546875,881.0785522460938,0.9997513890266418,423.21142578125,891.671142578125,0.9990372657775879,516.6137084960938,889.2803344726562,0.9985013008117676,556.0208129882812,899.9052734375,0.9999080896377563
3,301.6562805175781,880.4469604492188,0.9948229789733887,422.9732666015625,891.7590942382812,0.9981626868247986,510.8968200683594,889.2803344726562,0.9976791739463806,556.0208129882812,890.3740234375,0.9996304512023926
4,295.1920471191406,878.7359008789062,0.9984230995178223,422.40179443359375,891.7590942382812,0.9912909269332886,508.3687438964844,889.2803344726562,0.9982320666313171,554.8955688476562,878.62890625,0.9992096424102783
5,292.2657470703125,878.7359008789062,0.9998006224632263,405.60357666015625,891.7590942382812,0.9977893829345703,508.22686767578125,890.0700073242188,0.995934247970581,544.4060668945312,878.62890625,0.9998979568481445
6,287.138671875,878.7359008789062,0.9988229870796204,401.2769470214844,890.75341796875,0.9989670515060425,505.3638610839844,895.7117919921875,0.9814349412918091,540.7186279296875,878.62890625,0.9997478127479553
7,279.5474853515625,879.19677734375,0.9825962781906128,400.00714111328125,889.6165161132812,0.9985874891281128,489.1775207519531,904.5730590820312,0.9977343082427979,537.511474609375,893.48388671875,0.9990577101707458
8,277.3568115234375,879.525146484375,0.910834014415741,396.5285339355469,887.1066284179688,0.9988073110580444,486.2372741699219,904.5730590820312,0.9986523985862732,537.0382080078125,895.4480590820312,0.9995577931404114
