fish1,fish2,dist,angle,year,month,day,trial,frame,turb,dark,flow
6,7,1.2846283474371498,71.71178159927743,2020,07,28,29,2,N,N,2
0,1,0.539725509706593,85.90809195209928,2020,07,28,29,3,N,N,2
0,2,0.46981579774056653,96.58723887277792,2020,07,28,29,3,N,N,2
0,3,0.7305424747528618,173.6475154931621,2020,07,28,29,3,N,N,2
0,4,0.25494869947946913,63.875946178376026,2020,07,28,29,3,N,N,2
0,5,0.6506265829494011,1.1586827429375166,2020,07,28,29,3,N,N,2
0,6,0.24637301502887357,131.44790893868603,2020,07,28,29,3,N,N,2
0,7,0.9300149284837921,77.92138931163723,2020,07,28,29,3,N,N,2
1,2,1.061294575688944,95.25316030190629,2020,07,28,29,3,N,N,2
1,3,1.0345253402686871,140.99801485766207,2020,07,28,29,3,N,N,2
1,4,0.8104945055861535,84.50984448881752,2020,07,28,29,3,N,N,2
1,5,0.8479831748581236,40.63572567740099,2020,07,28,29,3,N,N,2
1,6,0.4280701253257537,119.68312636915996,2020,07,28,29,3,N,N,2
1,7,1.5311764252753304,83.84626734019565,2020,07,28,29,3,N,N,2
2,3,0.6997676735564232,150.1401517018263,2020,07,28,29,3,N,N,2
2,4,0.2619251029409845,55.05876775155932,2020,07,28,29,3,N,N,2
2,5,0.7695240583595074,34.264976479001064,2020,07,28,29,3,N,N,2
2,6,0.5963174211944469,99.51574762603461,2020,07,28,29,3,N,N,2
2,7,0.45837392858073295,60.693489880157095,2020,07,28,29,3,N,N,2
3,4,1.1773767484576037,10.016942175564905,2020,07,28,29,3,N,N,2
3,5,1.9082668985845,3.9059456689265857,2020,07,28,29,3,N,N,2
3,6,0.8608619387744663,25.24884913374452,2020,07,28,29,3,N,N,2
3,7,1.7130788427052195,41.98706626417704,2020,07,28,29,3,N,N,2
4,5,0.5835136418409906,24.214862256577018,2020,07,28,29,3,N,N,2
4,6,0.49125040976404455,123.65412863383811,2020,07,28,29,3,N,N,2
4,7,0.6777646650323262,83.10010924711978,2020,07,28,29,3,N,N,2
5,6,0.9489477767815169,168.0955120088279,2020,07,28,29,3,N,N,2
5,7,1.1744831572015346,116.2958098234587,2020,07,28,29,3,N,N,2
6,7,1.2739964658433096,71.89588841660503,2020,07,28,29,3,N,N,2
0,1,0.5416678248785126,85.92278959838124,2020,07,28,29,4,N,N,2
0,2,0.4734550651967286,96.82173705377352,2020,07,28,29,4,N,N,2
0,3,0.7309264851484746,173.8608859714266,2020,07,28,29,4,N,N,2
0,4,0.2435122365733174,62.98890136912014,2020,07,28,29,4,N,N,2
0,5,0.6508085454257294,2.9394637980434073,2020,07,28,29,4,N,N,2
0,6,0.24541703285466765,131.9335218944676,2020,07,28,29,4,N,N,2
0,7,0.9145598840398131,78.1240738050407,2020,07,28,29,4,N,N,2
1,2,1.0671093957081654,95.35724480553479,2020,07,28,29,4,N,N,2
1,3,1.0346058405863146,141.05525946108904,2020,07,28,29,4,N,N,2
1,4,0.7998532290606201,84.56247309666675,2020,07,28,29,4,N,N,2
1,5,0.8351608341398201,39.660940196422594,2020,07,28,29,4,N,N,2
1,6,0.43224858342354094,119.51523474838557,2020,07,28,29,4,N,N,2
1,7,1.5174022064166461,84.0456877792578,2020,07,28,29,4,N,N,2
2,3,0.7012067204934642,149.69179468248666,2020,07,28,29,4,N,N,2
2,4,0.2737325060704373,56.61459573372258,2020,07,28,29,4,N,N,2
2,5,0.7830456166248778,35.48693707614706,2020,07,28,29,4,N,N,2
2,6,0.5972548025320942,99.37586258349434,2020,07,28,29,4,N,N,2
2,7,0.44256771724339955,60.08683083607265,2020,07,28,29,4,N,N,2
3,4,1.173864474229727,9.410875147083972,2020,07,28,29,4,N,N,2
3,5,1.9102624464817848,4.63207653039704,2020,07,28,29,4,N,N,2
3,6,0.8577680031293891,24.860399095006223,2020,07,28,29,4,N,N,2
3,7,1.6963139579039301,41.756880094103465,2020,07,28,29,4,N,N,2
4,5,0.587918456788683,24.896672175382164,2020,07,28,29,4,N,N,2
4,6,0.479328566682277,124.50154347185743,2020,07,28,29,4,N,N,2
4,7,0.674774871776319,83.46967952419884,2020,07,28,29,4,N,N,2
5,6,0.9444483220520651,169.61308726922306,2020,07,28,29,4,N,N,2
5,7,1.1833586404783587,116.4446057767959,2020,07,28,29,4,N,N,2
6,7,1.2547108275800827,71.8992743722247,2020,07,28,29,4,N,N,2
0,1,0.545911483900762,85.64380048168788,2020,07,28,29,5,N,N,2
0,2,0.47138540783708777,96.9579955035721,2020,07,28,29,5,N,N,2
0,3,0.7299553851715526,174.45561608773366,2020,07,28,29,5,N,N,2
0,4,0.23208574538074334,61.550633984310366,2020,07,28,29,5,N,N,2
0,5,0.652582999370998,4.762425932424848,2020,07,28,29,5,N,N,2
0,6,0.24716534640267254,131.59800200657915,2020,07,28,29,5,N,N,2
0,7,0.8924989905628713,78.12583379105023,2020,07,28,29,5,N,N,2
1,2,1.0694259053250441,95.56177883123247,2020,07,28,29,5,N,N,2
1,3,1.0344906642999236,141.31947756261113,2020,07,28,29,5,N,N,2
1,4,0.7902913644636623,84.72509228392721,2020,07,28,29,5,N,N,2
1,5,0.8219078654221538,38.83511496699428,2020,07,28,29,5,N,N,2
1,6,0.4354503574936486,119.7605994229562,2020,07,28,29,5,N,N,2
1,7,1.4982439369938947,84.27324197829147,2020,07,28,29,5,N,N,2
2,3,0.7028793680823366,149.30596108441182,2020,07,28,29,5,N,N,2
2,4,0.282253485411824,57.566209931104154,2020,07,28,29,5,N,N,2
2,5,0.7938253375011137,36.427716700751006,2020,07,28,29,5,N,N,2
2,6,0.5972077284087645,99.30828372492772,2020,07,28,29,5,N,N,2
2,7,0.42576479998143396,59.301374059028475,2020,07,28,29,5,N,N,2
3,4,1.1723889548018485,9.063343740070433,2020,07,28,29,5,N,N,2
3,5,1.912071547802459,5.175286011270198,2020,07,28,29,5,N,N,2
3,6,0.8543118083183006,24.41892535581686,2020,07,28,29,5,N,N,2
3,7,1.678590325011952,41.41559487853024,2020,07,28,29,5,N,N,2
4,5,0.591621918321944,25.567637861965327,2020,07,28,29,5,N,N,2
4,6,0.4707396087730237,125.23145619478476,2020,07,28,29,5,N,N,2
4,7,0.6657355979914245,83.76887475334242,2020,07,28,29,5,N,N,2
5,6,0.9413889589165483,170.88588538188895,2020,07,28,29,5,N,N,2
5,7,1.1850904825273525,116.707979123948,2020,07,28,29,5,N,N,2
6,7,1.2328494280139835,71.80948753198984,2020,07,28,29,5,N,N,2
0,1,0.5592772712168478,84.19046936684718,2020,07,28,29,6,N,N,2
0,2,0.4589160569212081,96.63391680032085,2020,07,28,29,6,N,N,2
0,3,0.7239837336056936,175.7026599005573,2020,07,28,29,6,N,N,2
0,4,0.21973500581790598,58.2076346265543,2020,07,28,29,6,N,N,2
0,5,0.6600513838382616,6.972038070893238,2020,07,28,29,6,N,N,2
0,6,0.2524424909160596,129.2731175963539,2020,07,28,29,6,N,N,2
0,7,0.8623151948917392,77.65175290690897,2020,07,28,29,6,N,N,2
1,2,1.0706153141130519,96.18109400133136,2020,07,28,29,6,N,N,2
1,3,1.0404413566951285,141.89152030252322,2020,07,28,29,6,N,N,2
1,4,0.7839254403484323,85.44898494577147,2020,07,28,29,6,N,N,2
1,5,0.8043350294557364,38.509886882249525,2020,07,28,29,6,N,N,2
1,6,0.44256083855308453,120.94319386445783,2020,07,28,29,6,N,N,2
1,7,1.4769508963809517,84.7797061024785,2020,07,28,29,6,N,N,2
2,3,0.7044350485084367,149.02148595363082,2020,07,28,29,6,N,N,2
2,4,0.2867780300326316,57.90144534697119,2020,07,28,29,6,N,N,2
2,5,0.8018663317726485,37.11883675045914,2020,07,28,29,6,N,N,2
2,6,0.595858599038407,99.31155772917158,2020,07,28,29,6,N,N,2
2,7,0.40955671802637783,58.439304679528355,2020,07,28,29,6,N,N,2
3,4,1.1730047524977587,8.989048237406312,2020,07,28,29,6,N,N,2
3,5,1.9136656831332508,5.572902097753774,2020,07,28,29,6,N,N,2
3,6,0.8507120435398148,23.94815132539902,2020,07,28,29,6,N,N,2
3,7,1.6611604393401254,41.008360174805496,2020,07,28,29,6,N,N,2
4,5,0.5950398183883906,26.32529742311033,2020,07,28,29,6,N,N,2
4,6,0.46586888566111934,125.79220227404701,2020,07,28,29,6,N,N,2
4,7,0.6517579173227854,84.02276165111105,2020,07,28,29,6,N,N,2
5,6,0.9393926590121916,171.94705114686624,2020,07,28,29,6,N,N,2
5,7,1.1820058061472345,117.03605913433245,2020,07,28,29,6,N,N,2
6,7,1.210137900002476,71.65061541294999,2020,07,28,29,6,N,N,2
0,1,0.5741622881655,82.98245641011466,2020,07,28,29,7,N,N,2
0,2,0.4348112476383485,97.01028265343167,2020,07,28,29,7,N,N,2
0,3,0.7224578204625858,177.97738179574372,2020,07,28,29,7,N,N,2
0,4,0.19983249018520674,54.39997933386865,2020,07,28,29,7,N,N,2
0,5,0.6656157235984639,10.02972098082675,2020,07,28,29,7,N,N,2
0,6,0.27089461587975744,126.24193295095421,2020,07,28,29,7,N,N,2
0,7,0.8196639357749322,77.21170436090031,2020,07,28,29,7,N,N,2
1,2,1.0609480240038094,97.01441453176265,2020,07,28,29,7,N,N,2
1,3,1.0419857708749864,143.07259175066466,2020,07,28,29,7,N,N,2
1,4,0.7715992375815165,86.39184684732702,2020,07,28,29,7,N,N,2
1,5,0.7788515718675396,37.79608028212963,2020,07,28,29,7,N,N,2
1,6,0.44176471328899725,123.24158450089755,2020,07,28,29,7,N,N,2
1,7,1.4444707714998246,85.35334889245534,2020,07,28,29,7,N,N,2
2,3,0.7065264844524597,148.74127048807256,2020,07,28,29,7,N,N,2
2,4,0.28707233856129405,57.80792211799029,2020,07,28,29,7,N,N,2
2,5,0.8084170901410958,37.69413106206599,2020,07,28,29,7,N,N,2
2,6,0.5948122359408888,99.35452649603783,2020,07,28,29,7,N,N,2
2,7,0.3938037162500434,57.47744379527886,2020,07,28,29,7,N,N,2
3,4,1.1748335980177735,9.280222196919183,2020,07,28,29,7,N,N,2
3,5,1.9150944093695765,5.86195586565464,2020,07,28,29,7,N,N,2
3,6,0.8471765357756109,23.472602454655615,2020,07,28,29,7,N,N,2
3,7,1.645199388521241,40.58141791381332,2020,07,28,29,7,N,N,2
4,5,0.5999243235581996,27.312434527444715,2020,07,28,29,7,N,N,2
4,6,0.46541737833816915,125.96942963518632,2020,07,28,29,7,N,N,2
4,7,0.6329558325341836,84.16293713249924,2020,07,28,29,7,N,N,2
5,6,0.9381724921386563,172.8326788951963,2020,07,28,29,7,N,N,2
5,7,1.1763610977835368,117.37968766232747,2020,07,28,29,7,N,N,2
6,7,1.1882461540752913,71.4480016177669,2020,07,28,29,7,N,N,2
0,1,0.5666775077113159,81.66403336922131,2020,07,28,29,8,N,N,2
0,2,0.4297915699326168,97.09257637900072,2020,07,28,29,8,N,N,2
0,3,0.7228610161510313,178.66417212509987,2020,07,28,29,8,N,N,2
0,4,0.1958151963676361,53.531294460674935,2020,07,28,29,8,N,N,2
0,5,0.6679726339338506,11.213405065959659,2020,07,28,29,8,N,N,2
0,6,0.27406199741974213,125.99465191457233,2020,07,28,29,8,N,N,2
0,7,0.7984350858803608,77.06384926124335,2020,07,28,29,8,N,N,2
1,2,1.0477389179436714,97.79967766468576,2020,07,28,29,8,N,N,2
1,3,1.0416290000004447,144.33661698202255,2020,07,28,29,8,N,N,2
1,4,0.7560131329015705,87.27084036761035,2020,07,28,29,8,N,N,2
1,5,0.7538598272964336,36.93350885968554,2020,07,28,29,8,N,N,2
1,6,0.4386814640768543,125.66215138693005,2020,07,28,29,8,N,N,2
1,7,1.4114878311097376,85.87379254718617,2020,07,28,29,8,N,N,2
2,3,0.7087190788832411,148.5422230585065,2020,07,28,29,8,N,N,2
2,4,0.28706788010840034,57.794114520176414,2020,07,28,29,8,N,N,2
2,5,0.8132058342557337,38.151572743127076,2020,07,28,29,8,N,N,2
2,6,0.593338795687743,99.45901293167822,2020,07,28,29,8,N,N,2
2,7,0.38028275134339573,56.60829600448297,2020,07,28,29,8,N,N,2
3,4,1.1766353346439617,9.513937463374775,2020,07,28,29,8,N,N,2
3,5,1.9164579951305247,6.079226853116728,2020,07,28,29,8,N,N,2
3,6,0.8439010489815352,23.017660566513808,2020,07,28,29,8,N,N,2
3,7,1.6318435720005398,40.18411946423867,2020,07,28,29,8,N,N,2
4,5,0.6037922915741608,28.071719299216483,2020,07,28,29,8,N,N,2
4,6,0.46458031082845197,126.19220736518523,2020,07,28,29,8,N,N,2
4,7,0.6167966970986386,84.26359774856238,2020,07,28,29,8,N,N,2
5,6,0.9375119851358239,173.58074732023792,2020,07,28,29,8,N,N,2
5,7,1.1703890394331977,117.68679237194478,2020,07,28,29,8,N,N,2
6,7,1.1688387277499845,71.23006454865931,2020,07,28,29,8,N,N,2
0,1,0.5719650445672978,80.91372518192541,2020,07,28,29,9,N,N,2
0,2,0.4109771295292978,97.41905917563781,2020,07,28,29,9,N,N,2
0,3,0.7234001501463052,179.62973205500194,2020,07,28,29,9,N,N,2
0,4,0.1812831789250126,49.98720117115689,2020,07,28,29,9,N,N,2
0,5,0.6733542857328338,13.38821369402455,2020,07,28,29,9,N,N,2
0,6,0.288286856808265,124.18861622038858,2020,07,28,29,9,N,N,2
0,7,0.7675152515267989,76.67854266686984,2020,07,28,29,9,N,N,2
1,2,1.0334692737193454,98.3892060573949,2020,07,28,29,9,N,N,2
1,3,1.0387384563694608,145.45864647933462,2020,07,28,29,9,N,N,2
1,4,0.7403924618089224,87.86495521653197,2020,07,28,29,9,N,N,2
1,5,0.7331214274302102,35.905212485877726,2020,07,28,29,9,N,N,2
1,6,0.43373997378974694,127.7122364442781,2020,07,28,29,9,N,N,2
1,7,1.3822147219529406,86.22605064155246,2020,07,28,29,9,N,N,2
2,3,0.710482204545371,148.41058170975714,2020,07,28,29,9,N,N,2
2,4,0.2868890962055841,57.73575087849258,2020,07,28,29,9,N,N,2
2,5,0.8170365050336441,38.50912516382484,2020,07,28,29,9,N,N,2
2,6,0.5914880914898405,99.57091028330701,2020,07,28,29,9,N,N,2
2,7,0.3700677073485408,55.88004257268643,2020,07,28,29,9,N,N,2
3,4,1.1785166212139737,9.6964062525545,2020,07,28,29,9,N,N,2
3,5,1.917888073246021,6.2612991824877975,2020,07,28,29,9,N,N,2
3,6,0.8410696703372617,22.60949792508079,2020,07,28,29,9,N,N,2
3,7,1.6219002288827615,39.8560708145714,2020,07,28,29,9,N,N,2
4,5,0.6069755740454139,28.695086216974406,2020,07,28,29,9,N,N,2
4,6,0.4637120850781259,126.43656994738207,2020,07,28,29,9,N,N,2
4,7,0.6041174807058778,84.33727922041494,2020,07,28,29,9,N,N,2
5,6,0.9372483974242868,174.23039130838478,2020,07,28,29,9,N,N,2
5,7,1.1659685185304571,117.91053768516352,2020,07,28,29,9,N,N,2
6,7,1.1532276109586503,71.02270928451162,2020,07,28,29,9,N,N,2
0,1,0.5618834977581916,80.36169386003587,2020,07,28,29,10,N,N,2
0,2,0.4096121057925893,97.69421587010537,2020,07,28,29,10,N,N,2
0,3,0.7264692211446404,179.37139998059666,2020,07,28,29,10,N,N,2
0,4,0.18113476867320005,50.00853501092053,2020,07,28,29,10,N,N,2
0,5,0.6729353016519672,14.08370641952531,2020,07,28,29,10,N,N,2
0,6,0.28958934768954003,124.77265234468939,2020,07,28,29,10,N,N,2
0,7,0.7563314202094968,76.74121839082865,2020,07,28,29,10,N,N,2
1,2,1.021396124838251,98.81863278995692,2020,07,28,29,10,N,N,2
1,3,1.0363225260970146,146.35918589666105,2020,07,28,29,10,N,N,2
1,4,0.7287891966560847,88.15325671920054,2020,07,28,29,10,N,N,2
1,5,0.7165167003651872,34.93399844019495,2020,07,28,29,10,N,N,2
1,6,0.4298448868728565,129.3572498838367,2020,07,28,29,10,N,N,2
1,7,1.3591460522253729,86.47867353510944,2020,07,28,29,10,N,N,2
2,3,0.7122526409040448,148.354657408635,2020,07,28,29,10,N,N,2
2,4,0.28650276026653715,57.33876241574129,2020,07,28,29,10,N,N,2
2,5,0.8201447257172928,38.8389175653532,2020,07,28,29,10,N,N,2
2,6,0.5897350506914345,99.7234365284804,2020,07,28,29,10,N,N,2
2,7,0.3624819329499476,55.34315752217089,2020,07,28,29,10,N,N,2
3,4,1.1832181854717962,9.876659949805786,2020,07,28,29,10,N,N,2
3,5,1.9195362171340764,6.444590954490787,2020,07,28,29,10,N,N,2
3,6,0.838856971099532,22.274893376270498,2020,07,28,29,10,N,N,2
3,7,1.6149984052701187,39.58817394495584,2020,07,28,29,10,N,N,2
4,5,0.6088046967902089,29.427418710344867,2020,07,28,29,10,N,N,2
4,6,0.464964597285839,126.78045897951614,2020,07,28,29,10,N,N,2
4,7,0.5933542657965554,84.54456452775287,2020,07,28,29,10,N,N,2
5,6,0.9372597282913753,174.82142248430046,2020,07,28,29,10,N,N,2
5,7,1.1636449729772607,118.03702784004096,2020,07,28,29,10,N,N,2
6,7,1.1413433120967356,70.83018336352437,2020,07,28,29,10,N,N,2
0,1,0.5623658799282076,79.88032679534223,2020,07,28,29,11,N,N,2
0,2,0.4022321987185555,97.93369013856702,2020,07,28,29,11,N,N,2
0,3,0.728886841708864,178.72555488559954,2020,07,28,29,11,N,N,2
0,4,0.1776173340547283,48.00663758244838,2020,07,28,29,11,N,N,2
0,5,0.6749739110338038,15.227142936904087,2020,07,28,29,11,N,N,2
0,6,0.2953879563767635,124.535643102746,2020,07,28,29,11,N,N,2
0,7,0.7425617246311934,76.59789680961129,2020,07,28,29,11,N,N,2
1,2,1.0141072295308031,99.20815145697853,2020,07,28,29,11,N,N,2
1,3,1.0375335889474937,146.99951977741117,2020,07,28,29,11,N,N,2
1,4,0.7212518070358139,88.32716672407939,2020,07,28,29,11,N,N,2
1,5,0.7029023130063333,34.262505986999734,2020,07,28,29,11,N,N,2
1,6,0.4299344963212319,130.63463835381188,2020,07,28,29,11,N,N,2
1,7,1.343896587027598,86.71199166878763,2020,07,28,29,11,N,N,2
2,3,0.713816498008631,148.37247697928126,2020,07,28,29,11,N,N,2
2,4,0.28743640595554776,56.79350297007617,2020,07,28,29,11,N,N,2
2,5,0.8230173968919283,39.16166313124025,2020,07,28,29,11,N,N,2
2,6,0.5881307446286095,99.89522590469626,2020,07,28,29,11,N,N,2
2,7,0.3574761563595553,54.90576461527235,2020,07,28,29,11,N,N,2
3,4,1.1899786843726534,9.919756768271794,2020,07,28,29,11,N,N,2
3,5,1.9215387757483458,6.657285675728128,2020,07,28,29,11,N,N,2
3,6,0.8373784878550247,22.031886597841016,2020,07,28,29,11,N,N,2
3,7,1.6110779189741942,39.34714131420563,2020,07,28,29,11,N,N,2
4,5,0.6088194429345409,30.151688816089504,2020,07,28,29,11,N,N,2
4,6,0.4667483961685677,127.33484594672275,2020,07,28,29,11,N,N,2
4,7,0.5860532087041389,84.84279630607752,2020,07,28,29,11,N,N,2
5,6,0.9374644952900979,175.3875322359505,2020,07,28,29,11,N,N,2
5,7,1.1632967724108259,118.04106527376184,2020,07,28,29,11,N,N,2
6,7,1.1329429977301448,70.62599568044587,2020,07,28,29,11,N,N,2
0,1,0.5635559510920025,80.09267928362938,2020,07,28,29,12,N,N,2
0,2,0.4004247533124948,99.0733613726263,2020,07,28,29,12,N,N,2
0,3,0.7384722068626992,178.5125054127223,2020,07,28,29,12,N,N,2
0,4,0.16868196927531615,46.33076558654244,2020,07,28,29,12,N,N,2
0,5,0.6692043768923325,16.152876931772536,2020,07,28,29,12,N,N,2
0,6,0.3016870568033275,125.8929423189482,2020,07,28,29,12,N,N,2
0,7,0.7339207117756997,77.11396780167298,2020,07,28,29,12,N,N,2
1,2,1.0136114384919412,99.5609063157393,2020,07,28,29,12,N,N,2
1,3,1.04349666401746,147.3096120249656,2020,07,28,29,12,N,N,2
1,4,0.7123437655721375,88.34958288016423,2020,07,28,29,12,N,N,2
1,5,0.692776853432521,34.058815830898865,2020,07,28,29,12,N,N,2
1,6,0.43552276772810267,131.38647035917072,2020,07,28,29,12,N,N,2
1,7,1.337880325868821,86.9945083255338,2020,07,28,29,12,N,N,2
2,3,0.7152648411730166,148.44471220909833,2020,07,28,29,12,N,N,2
2,4,0.29535004995193914,56.695596569642156,2020,07,28,29,12,N,N,2
2,5,0.8258050101106882,39.483654468914054,2020,07,28,29,12,N,N,2
2,6,0.5867204823910591,100.0788055139164,2020,07,28,29,12,N,N,2
2,7,0.3541507682068418,54.672447799417036,2020,07,28,29,12,N,N,2
3,4,1.1981055912208511,9.379751801725396,2020,07,28,29,12,N,N,2
3,5,1.9239163046494727,6.89522174230819,2020,07,28,29,12,N,N,2
3,6,0.8365385785676365,21.862099808421398,2020,07,28,29,12,N,N,2
3,7,1.608779214469148,39.163282177717115,2020,07,28,29,12,N,N,2
4,5,0.6030345783803138,30.351549259709078,2020,07,28,29,12,N,N,2
4,6,0.464085709276536,128.6800916528145,2020,07,28,29,12,N,N,2
4,7,0.588591549033814,85.45239440490154,2020,07,28,29,12,N,N,2
5,6,0.9378346259307515,175.9366060718597,2020,07,28,29,12,N,N,2
5,7,1.165276239561105,117.98600846780006,2020,07,28,29,12,N,N,2
6,7,1.1272116800591403,70.4656477504965,2020,07,28,29,12,N,N,2
0,1,0.5626616771503198,79.71293390535541,2020,07,28,29,13,N,N,2
0,2,0.40114541891963973,99.43685590596894,2020,07,28,29,13,N,N,2
