cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,1,5,0.08388623368209047,1.0,30,1
F0,0,0,0.2778848620117679,0.5305200823114524,30,1
F0,0,1,0.4046681841984293,0.5470077515081275,30,1
F0,0,2,0.5207989842310481,0.6046424970586318,30,1
F0,0,2,0.286129681243222,0.5633458429745192,30,1
F0,1,3,0.3960869997998684,0.5334275618165695,30,1
F0,1,4,0.2344310748670302,0.586465827201979,30,1
F0,1,5,0.04099909596559126,0.5581922251713743,30,1
F0,1,5,0.14340294834054168,0.5725406397209112,30,1
F0,1,4,0.04488994396674695,0.5267870743420474,30,1
F0,1,4,0.12788006411938757,1.0,30,1
F0,3,3,0.3203069294222747,0.5305200823114524,30,1
F0,3,3,0.9007404897531633,0.5470077515081275,30,1
F0,3,3,0.55376269825662,0.6046424970586318,30,1
F0,3,3,0.4579237460989394,0.5633458429745192,30,1
F0,3,3,0.08280270510819521,0.5334275618165695,30,1
F0,2,4,0.08693726559095694,0.586465827201979,30,1
F0,2,4,0.12205356718004923,0.5581922251713743,30,1
F0,1,4,0.18035901528895704,0.5725406397209112,30,1
F0,1,5,0.16039501718993765,0.5267870743420474,30,1
F0,1,5,0.0038794924071219317,1.0,30,1
F0,0,1,0.9934240773963067,0.5305200823114524,30,1
F0,0,1,0.9917962227301564,0.5470077515081275,30,1
F0,0,0,0.7275703141065574,0.6046424970586318,30,1
F0,0,1,0.5218371595330783,0.5633458429745192,30,1
F0,0,2,0.8460097733262182,0.5334275618165695,30,1
F0,1,3,0.8302292360024969,0.586465827201979,30,1
F0,1,3,0.8210119533970679,0.5581922251713743,30,1
F0,1,3,0.7813161074113748,0.5725406397209112,30,1
F0,1,3,0.7991626338580565,0.5267870743420474,30,1
F0,1,4,0.9098575365967002,1.0,30,1
F0,2,3,0.9357254236649333,0.5305200823114524,30,1
F0,2,3,0.8722071897520098,0.5470077515081275,30,1
F0,2,2,0.49820195321601335,0.6046424970586318,30,1
F0,2,3,0.2630515990955925,0.5633458429745192,30,1
F0,2,3,0.06685486705362775,0.5334275618165695,30,1
F0,1,3,0.2884673092934166,0.586465827201979,30,1
F0,1,4,0.35329794364856426,0.5581922251713743,30,1
F0,1,5,0.4660963853006046,0.5725406397209112,30,1
F0,1,5,0.6278341617471712,0.5267870743420474,30,1
F0,1,5,0.8672916888859232,1.0,30,1
F0,4,2,0.9335326823060323,0.527826285647573,30,1
F0,3,2,0.6619503042942047,0.5396060829421011,30,1
F0,3,1,0.38925250819358437,0.5246184565134596,30,1
F0,3,1,0.3499021618623952,0.6181404281744466,30,1
F0,3,1,0.5052886096054869,0.5480154633960452,30,1
F0,2,1,0.6348518658689752,0.5877053944506139,30,1
F0,2,1,0.6516253213984504,0.5728029820107434,30,1
F0,2,2,0.9053810173959265,0.591637533736225,30,1
F0,1,2,0.710720509576971,0.5334977647283715,30,1
F0,1,2,0.788233702198522,1.0,30,1
F0,0,5,0.8911106148955256,0.527826285647573,30,1
F0,0,5,0.16587799873947073,0.5396060829421011,30,1
F0,0,0,0.5361858093187477,0.5246184565134596,30,1
F0,0,0,0.9060444107954437,0.6181404281744466,30,1
F0,0,1,0.9841783145135505,0.5480154633960452,30,1
F0,0,1,0.9562202063269624,0.5877053944506139,30,1
F0,0,0,0.8146779845440908,0.5728029820107434,30,1
F0,0,0,0.9423370843443419,0.591637533736225,30,1
F0,0,0,0.9160054707336556,0.5334977647283715,30,1
F0,0,0,0.9122342739107876,1.0,30,1
F0,3,2,0.21799346692149346,0.527826285647573,30,1
F0,4,2,0.07482226576247764,0.5396060829421011,30,1
F0,4,2,0.1824811783180751,0.5246184565134596,30,1
F0,4,1,0.1141946835725387,0.6181404281744466,30,1
F0,3,1,0.05536583607913714,0.5480154633960452,30,1
F0,2,1,0.039053704733508554,0.5877053944506139,30,1
F0,2,0,0.12838753603302622,0.5728029820107434,30,1
F0,1,0,0.019338038355989906,0.591637533736225,30,1
F0,1,0,0.04355218031433861,0.5334977647283715,30,1
F0,1,1,0.17402869708539026,1.0,30,1
F0,1,0,0.14714296798273352,0.527826285647573,30,1
F0,1,1,0.06117432175535609,0.5396060829421011,30,1
F0,2,1,0.5917465543593544,0.5246184565134596,30,1
F0,2,1,0.8990834422012095,0.6181404281744466,30,1
F0,2,1,0.8345207423517277,0.5480154633960452,30,1
F0,2,1,0.5808156314425887,0.5877053944506139,30,1
F0,1,1,0.3393264737154772,0.5728029820107434,30,1
F0,1,1,0.2958816837547802,0.591637533736225,30,1
F0,0,1,0.1277762917965466,0.5334977647283715,30,1
F0,0,2,0.0488220774319863,1.0,30,1
F0,4,3,0.9575779325894932,0.5224625299886442,30,1
F0,4,3,0.5039276944452661,0.5335137217646778,30,1
F0,3,3,0.07456168248766792,0.5247071787804523,30,1
F0,2,3,0.2559465726578387,0.5392703845430401,30,1
