cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,0,2,0.7816388531770876,0.6999636467573017,30,1
F0,0,2,0.8327966122733169,0.8595211781628538,30,1
F0,0,2,0.8072846533160924,0.7555329512955032,30,1
F0,1,1,0.3644017456348728,0.7668818161206261,30,1
F0,1,0,0.31436648845395226,0.8310946561910516,30,1
F0,0,0,0.32300445661346694,0.796411478585056,30,1
F0,0,1,0.41503282369197736,0.8784044576489336,30,1
F0,0,2,0.5441531413409788,0.8085736022105728,30,1
F0,1,3,0.811460711697888,0.9311040457064859,30,1
F0,1,3,0.7104025093099098,0.6857954573978966,30,1
F0,1,2,0.6361472178704746,0.896278370246895,30,1
F0,1,2,0.32853605543937303,0.8616923518747578,30,1
F0,1,1,0.28214892383269086,0.9174677145375877,30,1
F0,1,1,0.47636791083074215,0.9724885861494292,30,1
F0,0,0,0.27607929313798146,0.9084680415547249,30,1
F0,0,0,0.533263706412264,0.9656955655769145,30,1
F0,0,1,0.6690657932294695,0.7678231703894406,30,1
F0,0,1,0.798722401993943,0.8388670041604466,30,1
F0,2,3,0.2353559017806144,0.9113478134629096,30,1
F0,2,3,0.4667357599190108,0.8641234142581053,30,1
F0,2,3,0.4343595061979532,0.6738335342202662,30,1
F0,2,3,0.8595841069693096,0.538849008640762,30,1
F0,2,3,0.6751648252626103,0.8162043524541052,30,1
F0,2,3,0.7721184223932367,0.7214284363216261,30,1
F0,2,4,0.6540791937201978,0.849088779892151,30,1
F0,2,4,0.5716178906739114,0.7352783016658424,30,1
F0,1,4,0.2968601571203671,0.8813894572537323,30,1
F0,1,2,0.18577672880992066,0.7074131520670721,30,1
F0,1,1,0.11917803651094339,0.8465056783708248,30,1
F0,1,1,0.1940904853739095,0.7497800497709073,30,1
F0,0,0,0.39311805011354045,0.8573495033653101,30,1
F0,0,0,0.3002874593380992,0.9595842352542928,30,1
F0,0,1,0.4820734747364982,0.9380032920322602,30,1
F0,0,3,0.3098621189902387,0.8575886277754367,30,1
F0,0,5,0.3746836731230665,0.7232214320251039,30,1
F0,0,5,0.18474374366557128,0.8216850064372281,30,1
F0,2,4,0.18917989665284465,0.8727402851875625,30,1
F0,2,3,0.12767599222484838,0.800624827147853,30,1
F0,2,3,0.4837731286011102,0.6765367977416332,30,1
F0,2,3,0.7520912793623913,0.7337668334591954,30,1
F0,1,3,0.7401486157519921,0.8338381542780205,30,1
F0,1,3,0.7621003786745447,0.7713008530839177,30,1
F0,1,3,0.5837952709468234,0.8661780474553604,30,1
F0,1,4,0.474926830920392,0.8177970696150827,30,1
F0,1,4,0.25646184699498004,0.8407928316810241,30,1
F0,1,2,0.8974221764249655,0.649730046273637,30,1
F0,1,2,0.5165078188693448,0.9029309167252417,30,1
F0,1,1,0.35418675883824396,0.8160375452166801,30,1
