cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,1,3,0.9773021290001396,0.723797016823771,30,1
F0,1,3,0.9682744825694465,0.7601618522528479,30,1
F0,1,3,0.5,0.7530258874866476,30,1
F0,1,3,0.9735353239404101,0.6963126462171246,30,1
F0,1,3,0.039583424160565484,0.6672647642581365,30,1
F0,1,3,0.9898983168641565,0.6208676830634878,30,1
F0,1,3,0.75,0.6075733619239038,30,1
F0,1,3,0.6288810584091566,0.6891740563721623,30,1
F0,1,3,0.6243340836219977,0.6826420575722899,30,1
F0,1,3,0.5779791303773694,0.6674686407332254,30,1
F0,1,3,0.47353532394040987,0.6855174771989975,30,1
F0,1,3,0.024437251972197482,0.6775159213281932,30,1
F0,1,2,0.6024163823495667,0.6734702112107311,30,1
F0,1,2,0.6288810584091566,0.6953172990932985,30,1
F0,1,2,0.8446542655312537,0.772040173220488,30,1
F0,1,2,0.5628329581890013,0.8287527121129677,30,1
F0,1,2,0.8347506594614322,0.8366531609404827,30,1
F0,1,2,0.6964581215948281,0.8707919766282315,30,1
F0,1,2,0.5628329581890013,0.8861281607253464,30,1
F0,1,2,0.7578579067300123,0.9285331019581642,30,1
F0,1,2,0.8279791303773694,0.995730216287222,30,1
F0,1,2,0.7323342771118655,0.9926949398135847,30,1
F0,1,2,0.8524163823495667,0.9901940002279795,30,1
F0,1,2,0.8279791303773694,0.9849607499123977,30,1
F0,1,2,0.7048327646991333,0.9486147863184333,30,1
F0,1,2,0.6475836176504333,0.9256627336175351,30,1
F0,1,2,0.6231463656782359,0.90699551926554,30,1
F0,1,2,0.5628329581890013,0.87478757810594,30,1
F0,1,2,0.7826088913500819,0.86475591462637,30,1
F0,1,2,0.2620819117478337,0.8576042787474781,30,1
F0,1,2,0.27885793837630457,0.8470821431403865,30,1
F0,1,2,0.14758361765043315,0.8544701194736263,30,1
F0,1,2,0.5771732842858603,0.902914688593735,30,1
F0,1,2,0.299121192001065,0.925171479576557,30,1
F0,1,2,0.5721923155106474,0.8946330837005836,30,1
F0,1,2,0.4548327646991336,0.8875820357885782,30,1
F0,1,2,0.6455561935630407,0.8975618020432596,30,1
F0,1,2,0.14578527584532097,0.9265386332849717,30,1
F0,1,2,0.7433231496419325,0.9265337853004996,30,1
F0,1,2,0.7857485508390928,0.9023595137601798,30,1
F0,1,2,0.2147767125227228,0.8933832828078571,30,1
F0,1,2,0.42202086962263063,0.8741068744909609,30,1
F0,1,2,0.09805624566627824,0.8654276955056441,30,1
F0,1,2,0.1917140165981579,0.8321786011653192,30,1
F0,1,2,0.17703320940890932,0.8349231497020767,30,1
F0,1,2,0.09778434093214217,0.8289036215893122,30,1
F0,1,2,0.25,0.8126569382199117,30,1
F0,1,2,0.12592802920263846,0.8212138666827685,30,1
F0,1,2,0.4035887520207706,0.7893841411832526,30,1
F0,1,2,0.2697082743344257,0.7801589238806382,30,1
F0,1,2,0.19743154328874657,0.8198856333788727,30,1
F0,1,2,0.14758361765043315,0.8823879537479681,30,1
F0,1,2,0.4286910584088809,0.9318757367828511,30,1
F0,1,2,0.0879577034467901,0.9633957895720224,30,1
F0,1,1,0.34598675419329183,0.9558368589025421,30,1
F0,1,1,0.3082859834018421,0.9221995412728593,30,1
F0,1,1,0.024437251972197593,0.9284625909670783,30,1
F0,1,1,0.2895834241605655,0.9665504276248557,30,1
F0,1,1,0.2141176867848963,0.9790265186160605,30,1
F0,1,1,0.33122707771462023,0.9584187713871791,30,1
F0,1,1,0.2764646760595899,0.966585682174127,30,1
F0,1,1,0.42202086962263063,0.9489233167293715,30,1
F0,1,1,0.25,0.8807995564711346,30,1
F0,1,1,0.37888105840915653,0.8393548440348367,30,1
F0,1,1,0.5,0.8210968333218306,30,1
F0,1,1,0.3540742313495383,0.8325932245942563,30,1
F0,1,1,0.06283295818900125,0.8555957348147298,30,1
F0,1,1,0.3319086824248373,0.9035924138096119,30,1
F0,1,1,0.3524163823495666,0.9075804432029745,30,1
F0,1,1,0.25,0.9197208201621289,30,1
F0,1,1,0.15194375433372154,0.9763626407549062,30,1
F0,1,1,0.47556274802780263,0.9862302980472903,30,1
