scorer,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
individuals,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,561.97,796.064,0.999970019,485.8504006,748.965772,1.0,458.936,672.06,0.999979973,478.581,655.328,0.999930024,1132.667886,488.7521433,1.0,1171.778,581.48,0.977209985,1148.108,683.312,0.995859981,1121.146,709.739,0.999870002,487.2412573,589.5783713,1.0,538.587,540.984,0.999909997,582.732,485.861,1.0,608.065,470.343,1.0,764.475,374.353,0.999989986,804.923,307.003,0.999930024,856.833,243.924,1.0,861.699,219.947,0.999989986,912.226,295.759,0.999989986,999.732,283.627,0.999000013,1094.833,264.619,0.999989986,1136.07,252.383,0.99980998,595.554,627.38,1.0,685.486,621.634,0.988309979,762.647,618.909,0.999930024,793.929,625.337,0.999130011,439.015,587.297,0.999979973,508.589,625.062,0.884410024,568.293,649.243,0.998929977,588.144,670.14,0.999689996,971.273,688.409,0.999639988,918.5354006,579.1280878,1.0,880.636,460.858,0.999230027,878.459,432.196,0.998740017
1,570.463,796.693,0.999870002,485.171,748.823,0.754989982,458.936,677.323,0.999970019,478.581,657.528,0.999920011,1125.201,475.569,0.997300029,1175.68,581.48,0.970910013,1161.775,683.312,0.998139977,1134.852,710.65,0.999870002,481.968,592.215,0.999660015,538.635,544.458,0.999920011,583.532,489.668,0.999989986,608.065,471.531,1.0,765.518,379.06,0.999960005,806.117,311.117,0.999660015,857.629,250.349,0.999989986,870.363,221.909,0.999960005,912.266,295.759,0.999970019,1002.615,285.493,0.99921,1094.884,266.446,0.999989986,1136.07,252.383,0.999949992,595.554,627.404,1.0,685.486,623.394,0.964760005,763.191,618.909,0.999769986,796.1,625.337,0.97706002,439.92,587.297,0.999580026,509.246,625.193,0.987580001,569.033,649.243,0.999849975,588.144,670.14,0.999149978,978.463,691.239,0.999819994,931.8296579,587.1150878,1.0,895.1626287,475.812886,1.0,881.783,444.29,0.986580014
2,575.936,796.777,0.999239981,498.347,756.238,0.839380026,458.936,683.916,0.999570012,478.581,658.719,0.999800026,1126.625,475.569,0.998019993,1175.68,581.48,0.976499975,1174.367,683.312,0.998300016,1146.115,710.65,0.99980998,481.968,592.215,0.999899983,539.406,546.438,0.999930024,583.532,492.884,1.0,608.065,474.223,1.0,767.26,384.26,0.999939978,807.191,316.948,0.999260008,857.629,252.866,1.0,883.17,225.904,0.999989986,912.48,295.759,0.999960005,1002.615,287.499,0.999759972,1095.721,266.827,0.999989986,1136.07,253.514,0.999970019,595.554,627.781,1.0,685.486,623.394,0.988569975,764.091,620.732,0.999899983,800.13,625.337,0.98645997,440.006,587.297,0.999920011,511.635,625.193,0.993319988,569.192,649.243,0.998899996,588.144,670.14,0.999719977,985.567,695.408,0.999599993,922.295,581.303,0.218089998,896.756,469.038,0.997189999,892.981,445.504,0.990549982
3,582.628,796.777,0.999870002,500.907,763.227,0.880379975,456.074,690.38,0.999989986,473.278,659.131,0.999989986,1125.93,474.277,0.998960018,1175.687,580.993,0.969420016,1185.342,676.589,0.995230019,1155.197,710.65,0.999740005,,,,538.635,551.161,0.999710023,583.532,496.296,1.0,604.652,474.471,1.0,767.731,389.129,0.999949992,808.52,321.772,0.999499977,856.833,255.567,1.0,886.953,233.359,0.999979973,912.266,294.691,0.999960005,1002.615,287.75,0.999270022,1095.721,267.029,0.999970019,1136.038,253.039,0.999949992,594.77,628.16,1.0,685.207,622.999,0.99022001,764.091,620.732,0.999880016,800.568,619.798,0.982540011,441.128,586.345,0.999970019,511.635,625.062,0.998899996,569.498,646.173,0.998960018,588.124,667.452,0.99901998,993.867,698.457,0.999740005,937.768,586.692,0.870859981,900.062,476.289,0.998989999,905.796,445.649,0.993849993
4,587.539,796.777,0.999930024,515.958,769.055,0.898299992,453.199,695.763,1.0,464.688,659.134,1.0,1125.201,468.668,0.99962002,1176.819,570.535,0.987779975,1193.811,675.023,0.999319971,1169.093,709.841,0.999960005,,,,538.587,556.874,0.999960005,583.532,500.661,1.0,602.291,474.774,1.0,771.08,393.991,0.999960005,808.52,323.294,0.999319971,855.464,255.911,1.0,886.953,239.531,0.999970019,912.226,294.504,0.999960005,1001.704,288.011,0.999650002,1095.721,268.832,0.999989986,1134.147,252.989,0.999899983,594.77,628.219,0.999989986,682.372,622.999,0.996100008,763.191,620.732,0.999899983,800.568,619.798,0.999740005,443.536,583.696,0.999960005,514.365,624.665,0.999450028,569.498,645.137,0.995570004,588.124,666.859,0.999459982,1002.219,700.189,0.999870002,939.003,587.711,0.866550028,909.758,476.665,0.999000013,912.984,445.649,1.0
5,593.558,796.693,0.999890029,517.759,769.896,0.949590027,451.241,695.763,1.0,462.019,660.587,0.999989986,1125.727,462.117,0.999130011,1176.819,567.084,0.968850017,1196.153,670.652,0.999350011,1180.746,708.282,0.999970019,,,,538.067,558.932,0.999220014,583.695,504.281,0.999989986,601.574,478.947,1.0,772.131,397.786,0.999989986,808.808,326.236,0.998470008,853.792,256.96,1.0,886.953,241.509,1.0,911.998,293.683,0.999960005,999.91,288.187,0.998759985,1096.246,270.99,0.999939978,1133.198,253.039,0.999890029,594.77,637.791,0.999899983,680.016,622.908,0.992540002,763.149,622.526,0.999930024,796.1,619.798,0.999840021,443.536,580.46,0.999939978,514.365,624.14,0.998749971,569.498,643.225,0.999480009,587.347,659.125,0.999140024,1008.05,704.4,0.999880016,949.238,603.574,0.823559999,913.043,478.329,0.997290015,919.785,449.637,0.999989986
6,599.616,796.777,0.999830008,518.064,770.457,0.817260027,448.562,696.346,0.999989986,456.603,664.823,0.999949992,1125.93,458.967,0.99921,1176.819,565.738,0.883210003,1206.654,666.539,0.999779999,1192.549,703.352,0.999629974,,,,537.864,562.884,0.997319996,584.79,510.987,1.0,601.078,481.118,1.0,772.383,403.425,1.0,808.848,335.554,0.998839974,851.661,257.706,1.0,886.609,241.705,1.0,911.51,293.299,0.999960005,999.642,288.491,0.99940002,1096.458,272.432,0.999979973,1133.024,253.514,0.999599993,595.61,646.256,0.999979973,675.422,622.073,0.96596998,760.941,622.526,0.999610007,795.804,620.861,0.999539971,443.536,579.374,0.999989986,514.365,623.76,0.986310005,569.498,642.196,0.997910023,587.279,654.946,0.998399973,1012.332,707.625,0.999840021,955.041,603.853,0.788999975,913.327,483.352,0.89139998,927.138,454.93,1.0
