scorer,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000,DLC_resnet50_L8FV4PFeb22shuffle1_100000
79,928.5,68.0625,1.0,1005.5,69.75,1.0,1081.0,56.75,1.0,1104.0,65.875,1.0,944.5,479.25,1.0,870.5,478.5,1.0,802.5,468.75,1.0,774.5,447.0,1.0,819.0,572.0,1.0,738.0,572.5,1.0,650.0,579.0,1.0,608.0,572.5,1.0,651.5,536.5,1.0,595.5,504.25,1.0,576.0,446.0,1.0,590.5,414.5,1.0,1092.0,191.0,1.0,1147.0,237.875,1.0,1182.0,301.5,1.0,1175.0,331.0,1.0,866.0,82.0,1.0,951.0,86.1875,1.0,1041.0,101.5625,1.0,1083.0,94.125,1.0,788.0,313.75,1.0,713.0,317.0,1.0,627.5,306.0,1.0,587.5,300.75,1.0,1089.0,231.25,1.0,1017.5,221.125,1.0,949.5,217.125,1.0,923.5,225.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
80,923.0,67.75,1.0,1004.0,70.875,1.0,1077.0,56.25,1.0,1104.0,64.0625,1.0,949.5,480.0,1.0,879.5,478.5,1.0,807.5,477.75,1.0,774.5,454.5,1.0,822.0,572.5,1.0,741.5,572.5,1.0,657.5,579.5,1.0,620.5,581.5,1.0,656.5,536.5,1.0,600.5,506.5,1.0,570.5,452.0,1.0,585.0,418.25,1.0,1091.0,189.875,1.0,1143.0,236.75,1.0,1183.0,298.25,1.0,1181.0,325.75,1.0,863.0,88.375,1.0,951.0,85.75,1.0,1037.0,103.75,1.0,1081.0,94.125,1.0,792.5,312.0,1.0,720.5,317.0,1.0,632.5,306.25,1.0,594.0,300.75,1.0,1091.0,231.875,1.0,1021.0,221.125,1.0,950.5,216.625,1.0,925.0,225.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
81,920.5,65.75,1.0,1000.0,70.875,1.0,1072.0,56.25,1.0,1100.0,60.1875,1.0,953.5,480.75,1.0,886.5,478.5,1.0,808.0,478.25,1.0,777.0,460.5,1.0,828.5,573.5,1.0,747.5,573.5,1.0,661.5,579.5,1.0,624.5,582.5,1.0,657.5,539.0,1.0,601.0,508.0,1.0,567.0,458.0,1.0,572.5,423.75,1.0,1090.0,188.375,1.0,1142.0,236.0,1.0,1184.0,290.25,1.0,1182.0,318.25,1.0,860.0,91.75,1.0,950.0,85.75,1.0,1034.0,104.25,1.0,1072.0,102.125,1.0,798.5,312.75,1.0,721.5,316.75,1.0,638.0,311.0,1.0,603.5,300.75,1.0,1093.0,231.875,1.0,1021.0,221.125,1.0,951.0,215.75,1.0,926.5,225.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
82,916.0,65.75,1.0,993.5,71.3125,1.0,1065.0,56.25,1.0,1095.0,54.40625,1.0,959.0,482.25,1.0,888.5,478.75,1.0,812.0,480.5,1.0,777.5,470.0,1.0,833.5,573.5,1.0,754.5,574.0,1.0,670.5,579.5,1.0,628.0,589.0,1.0,663.0,541.5,1.0,608.0,511.75,1.0,563.5,462.75,1.0,564.0,425.75,1.0,1086.0,187.25,1.0,1138.0,234.25,1.0,1184.0,288.75,1.0,1188.0,317.0,1.0,859.5,98.375,1.0,944.0,84.8125,1.0,1031.0,104.25,1.0,1065.0,110.5625,1.0,808.5,312.75,1.0,729.5,316.25,1.0,646.0,320.0,1.0,607.5,301.0,1.0,1095.0,231.25,1.0,1022.5,221.5,1.0,954.5,215.25,1.0,929.0,223.0,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
83,915.5,65.75,1.0,990.5,71.3125,1.0,1054.0,58.40625,1.0,1095.0,54.40625,1.0,962.0,483.25,1.0,895.5,478.75,1.0,815.0,483.5,1.0,779.5,472.5,1.0,841.5,575.5,1.0,759.0,574.0,1.0,677.5,579.5,1.0,635.5,589.5,1.0,665.5,544.5,1.0,611.5,513.0,1.0,563.5,474.25,1.0,555.5,433.75,1.0,1085.0,187.25,1.0,1138.0,232.5,1.0,1183.0,288.75,1.0,1191.0,312.5,1.0,856.5,103.375,1.0,944.0,85.75,1.0,1025.0,103.75,1.0,1055.0,119.0625,1.0,813.0,312.0,1.0,736.5,315.75,1.0,651.0,320.5,1.0,614.5,306.25,1.0,1096.0,231.25,1.0,1024.0,221.75,1.0,959.0,214.75,1.0,929.5,221.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
84,911.0,67.0,1.0,981.0,73.9375,1.0,1050.0,62.15625,1.0,1088.0,53.28125,1.0,967.0,486.0,1.0,895.5,478.25,1.0,817.0,486.5,1.0,787.0,483.5,1.0,848.5,575.5,1.0,768.5,575.5,1.0,682.5,579.5,1.0,640.5,589.5,1.0,670.5,549.0,1.0,614.5,515.0,1.0,563.5,476.75,1.0,545.5,443.0,1.0,1081.0,187.25,1.0,1138.0,229.625,1.0,1181.0,288.25,1.0,1191.0,309.5,1.0,852.0,103.375,1.0,944.0,85.75,1.0,1025.0,98.5,1.0,1050.0,119.0625,1.0,817.0,312.25,1.0,745.0,315.0,1.0,656.0,324.25,1.0,620.0,311.75,1.0,1098.0,229.25,1.0,1028.0,221.875,1.0,959.5,214.0,1.0,934.5,217.25,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
85,907.0,67.875,1.0,976.5,74.375,1.0,1050.0,64.6875,1.0,1083.0,53.28125,1.0,968.5,487.25,1.0,902.0,478.0,1.0,825.5,486.5,1.0,787.5,485.5,1.0,851.5,573.5,1.0,772.5,578.5,1.0,687.5,579.0,1.0,651.5,589.0,1.0,671.0,553.0,1.0,619.0,522.0,1.0,568.5,479.25,1.0,544.5,449.0,1.0,1076.0,190.375,1.0,1135.0,227.75,1.0,1181.0,284.75,1.0,1191.0,302.75,1.0,851.5,104.0,1.0,940.0,85.75,1.0,1022.0,92.0,1.0,1047.0,119.0625,1.0,824.0,312.75,1.0,752.5,314.25,1.0,662.0,327.75,1.0,621.0,321.25,1.0,1099.0,225.625,1.0,1029.0,222.75,1.0,962.5,213.5,1.0,936.0,217.125,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
86,906.5,67.875,1.0,976.0,74.875,1.0,1045.0,65.625,1.0,1075.0,54.75,1.0,975.5,489.0,1.0,903.0,478.25,1.0,829.5,486.5,1.0,795.5,492.0,1.0,856.0,572.5,1.0,780.0,579.5,1.0,694.0,575.5,1.0,658.5,584.5,1.0,677.0,554.0,1.0,625.5,523.0,1.0,570.5,486.25,1.0,544.5,458.75,1.0,1071.0,193.625,1.0,1134.0,222.75,1.0,1174.0,281.25,1.0,1190.0,301.0,1.0,848.0,104.75,1.0,937.5,85.75,1.0,1020.0,89.0,1.0,1040.0,112.4375,1.0,832.5,314.25,1.0,761.5,314.0,1.0,674.0,327.75,1.0,634.0,326.5,1.0,1101.0,225.5,1.0,1030.0,224.0,1.0,962.5,213.5,1.0,937.5,213.0,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
87,898.0,68.0625,1.0,974.5,75.5625,1.0,1045.0,66.8125,1.0,1072.0,54.875,1.0,976.5,489.75,1.0,908.0,478.25,1.0,833.0,484.5,1.0,800.0,492.0,1.0,865.0,569.5,1.0,781.0,579.5,1.0,699.0,574.0,1.0,660.5,583.5,1.0,679.0,554.5,1.0,627.5,526.0,1.0,578.0,487.0,1.0,544.5,464.5,1.0,1068.0,195.5,1.0,1133.0,221.5,1.0,1172.0,277.75,1.0,1183.0,300.5,1.0,839.0,104.875,1.0,937.0,88.0,1.0,1012.5,80.875,1.0,1040.0,100.125,1.0,835.0,314.25,1.0,764.5,314.0,1.0,680.0,327.75,1.0,641.5,333.75,1.0,1104.0,225.625,1.0,1032.0,223.875,1.0,962.5,213.5,1.0,938.0,203.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
88,894.0,68.9375,1.0,970.5,75.75,1.0,1038.0,66.8125,1.0,1061.0,60.09375,1.0,982.5,490.25,1.0,912.5,478.5,1.0,841.5,481.5,1.0,805.0,492.0,1.0,867.0,568.5,1.0,790.5,580.0,1.0,704.5,574.0,1.0,668.0,573.0,1.0,684.0,554.0,1.0,632.0,526.0,1.0,584.5,487.25,1.0,544.5,465.5,1.0,1063.0,197.75,1.0,1133.0,220.625,1.0,1171.0,271.0,1.0,1175.0,299.25,1.0,837.5,104.875,1.0,928.5,91.6875,1.0,1011.5,80.875,1.0,1037.0,92.4375,1.0,842.5,316.5,1.0,768.5,313.5,1.0,683.5,326.0,1.0,644.5,333.75,1.0,1104.0,225.625,1.0,1035.0,224.0,1.0,962.5,213.75,1.0,939.0,203.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
89,891.5,68.9375,1.0,962.0,76.0,1.0,1032.0,70.3125,1.0,1059.0,63.625,1.0,985.0,490.75,1.0,914.5,481.0,1.0,845.0,480.0,1.0,810.0,492.0,1.0,872.5,567.5,1.0,795.5,580.0,1.0,713.5,574.0,1.0,674.5,567.0,1.0,689.5,553.0,1.0,633.5,529.0,1.0,586.5,488.0,1.0,556.5,465.5,1.0,1060.0,197.875,1.0,1132.0,217.125,1.0,1171.0,269.75,1.0,1171.0,297.75,1.0,831.5,104.875,1.0,925.5,92.0,1.0,1007.5,80.875,1.0,1035.0,80.4375,1.0,845.5,317.5,1.0,773.0,313.5,1.0,690.0,321.5,1.0,655.0,333.75,1.0,1115.0,226.75,1.0,1038.0,224.0,1.0,967.0,217.5,1.0,939.5,203.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
90,887.0,70.75,1.0,960.5,76.0625,1.0,1032.0,71.8125,1.0,1056.0,66.25,1.0,991.5,491.5,1.0,922.5,481.75,1.0,846.5,479.5,1.0,812.0,491.25,1.0,881.0,565.0,1.0,798.5,579.5,1.0,716.0,575.0,1.0,685.0,567.0,1.0,693.5,551.5,1.0,640.0,537.5,1.0,591.0,488.0,1.0,557.5,466.5,1.0,1056.0,198.625,1.0,1130.0,215.875,1.0,1171.0,261.25,1.0,1171.0,292.0,1.0,826.0,103.6875,1.0,903.5,92.75,1.0,976.5,81.125,1.0,1006.5,80.4375,1.0,854.0,320.0,1.0,779.0,314.25,1.0,699.5,320.5,1.0,659.0,333.25,1.0,1117.0,229.125,1.0,1040.0,223.875,1.0,968.5,220.25,1.0,939.5,205.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
91,881.0,70.75,1.0,954.5,76.0625,1.0,1032.0,71.8125,1.0,1055.0,67.4375,1.0,992.0,493.25,1.0,926.5,482.75,1.0,849.5,479.0,1.0,814.0,489.25,1.0,882.5,566.5,1.0,808.0,579.0,1.0,721.0,580.0,1.0,689.5,567.0,1.0,702.5,550.0,1.0,640.5,537.5,1.0,595.0,492.75,1.0,571.0,466.5,1.0,1055.0,198.625,1.0,1129.0,213.0,1.0,1174.0,257.75,1.0,1171.0,286.25,1.0,820.5,103.6875,1.0,896.5,93.375,1.0,967.5,83.5,1.0,1004.5,79.125,1.0,859.0,320.0,1.0,783.0,315.0,1.0,701.0,314.5,1.0,665.5,332.5,1.0,1119.0,229.125,1.0,1042.0,222.5,1.0,969.5,221.75,1.0,939.5,207.375,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
92,878.5,70.75,1.0,954.5,76.0,1.0,1032.0,70.3125,1.0,1051.0,68.4375,1.0,997.0,493.75,1.0,928.0,483.0,1.0,854.5,477.75,1.0,815.0,486.25,1.0,888.5,566.5,1.0,810.0,576.5,1.0,730.5,589.5,1.0,690.0,570.0,1.0,707.0,550.0,1.0,648.0,539.5,1.0,597.5,498.0,1.0,574.5,466.5,1.0,1051.0,198.875,1.0,1124.0,209.75,1.0,1177.0,253.5,1.0,1177.0,279.0,1.0,815.5,102.375,1.0,895.5,93.625,1.0,952.5,88.9375,1.0,978.0,80.4375,1.0,861.5,319.5,1.0,792.0,315.5,1.0,703.0,312.25,1.0,669.5,332.25,1.0,1119.0,230.375,1.0,1048.0,220.5,1.0,971.0,222.875,1.0,939.5,215.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
93,876.0,70.4375,1.0,954.5,76.0625,1.0,1032.0,70.9375,1.0,1051.0,68.5,1.0,1001.5,494.0,1.0,929.0,485.75,1.0,859.0,477.0,1.0,819.0,482.0,1.0,897.0,566.0,1.0,814.5,576.5,1.0,737.5,592.0,1.0,699.5,579.0,1.0,710.5,551.5,1.0,648.5,542.0,1.0,597.5,507.0,1.0,586.0,476.0,1.0,1047.0,201.25,1.0,1121.0,209.5,1.0,1177.0,245.375,1.0,1180.0,274.25,1.0,814.5,102.25,1.0,891.5,93.75,1.0,950.0,91.625,1.0,975.5,83.5,1.0,870.0,319.5,1.0,795.5,316.5,1.0,712.5,311.75,1.0,670.0,318.75,1.0,1119.0,232.0,1.0,1051.0,220.5,1.0,975.5,223.0,1.0,942.5,220.5,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
94,875.0,70.125,1.0,953.5,76.0625,1.0,1032.0,70.6875,1.0,1051.0,69.125,1.0,1006.5,494.0,1.0,932.5,485.75,1.0,859.0,476.75,1.0,824.0,480.5,1.0,902.0,566.5,1.0,827.5,574.0,1.0,745.5,593.5,1.0,705.0,587.0,1.0,718.0,551.5,1.0,652.5,542.0,1.0,598.0,510.25,1.0,586.0,479.25,1.0,1047.0,201.75,1.0,1119.0,208.125,1.0,1177.0,239.5,1.0,1183.0,269.25,1.0,811.5,102.25,1.0,885.0,94.4375,1.0,950.0,91.625,1.0,974.5,83.9375,1.0,875.5,316.5,1.0,798.0,317.0,1.0,717.0,310.75,1.0,678.5,314.75,1.0,1120.0,233.375,1.0,1055.0,219.75,1.0,976.0,223.0,1.0,946.0,222.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
95,872.5,70.125,1.0,947.0,77.6875,1.0,1028.0,70.6875,1.0,1050.0,73.125,1.0,1007.0,493.75,1.0,935.0,486.0,1.0,862.5,476.75,1.0,827.0,474.25,1.0,907.5,567.5,1.0,829.0,573.5,1.0,751.5,593.5,1.0,707.0,600.0,1.0,721.0,552.5,1.0,654.5,542.5,1.0,598.5,519.5,1.0,586.0,486.5,1.0,1045.0,203.375,1.0,1118.0,209.0,1.0,1176.0,238.0,1.0,1185.0,266.75,1.0,809.5,102.0,1.0,885.0,97.5625,1.0,952.5,91.0,1.0,975.5,83.5,1.0,876.5,315.25,1.0,802.0,317.0,1.0,720.0,310.75,1.0,680.5,312.0,1.0,1122.0,237.875,1.0,1057.0,219.75,1.0,981.0,223.0,1.0,950.0,229.625,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
96,870.0,70.4375,1.0,942.0,80.9375,1.0,1025.0,70.6875,1.0,1050.0,73.125,1.0,1012.0,493.75,1.0,938.5,486.75,1.0,867.0,476.75,1.0,830.0,472.25,1.0,911.0,569.0,1.0,840.5,573.5,1.0,754.5,592.0,1.0,716.5,602.5,1.0,730.0,554.0,1.0,666.0,543.5,1.0,601.5,527.5,1.0,580.5,495.75,1.0,1044.0,203.375,1.0,1114.0,208.75,1.0,1171.0,230.75,1.0,1189.0,256.25,1.0,796.0,102.0,1.0,881.0,97.5625,1.0,950.0,91.625,1.0,974.5,83.9375,1.0,884.0,314.25,1.0,804.5,317.75,1.0,730.0,310.75,1.0,688.5,304.0,1.0,1125.0,239.125,1.0,1059.0,219.75,1.0,986.0,223.0,1.0,951.5,230.125,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
97,869.0,72.3125,1.0,941.0,81.1875,1.0,1017.5,70.6875,1.0,1045.0,74.625,1.0,1016.0,492.75,1.0,944.0,486.75,1.0,872.0,477.0,1.0,831.0,467.25,1.0,921.5,570.0,1.0,846.0,571.5,1.0,763.5,592.0,1.0,720.5,606.0,1.0,732.0,554.0,1.0,667.0,545.0,1.0,607.5,529.5,1.0,577.0,507.25,1.0,1039.0,201.75,1.0,1109.0,208.75,1.0,1170.0,227.0,1.0,1193.0,251.0,1.0,795.0,102.25,1.0,882.5,99.875,1.0,950.5,91.0,1.0,974.5,84.625,1.0,888.0,313.5,1.0,808.5,317.0,1.0,734.5,313.25,1.0,699.5,303.5,1.0,1129.0,239.125,1.0,1062.0,224.0,1.0,987.5,223.125,1.0,955.0,231.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
98,865.0,73.4375,1.0,940.5,82.0625,1.0,1014.0,70.0625,1.0,1041.0,73.125,1.0,1020.0,492.75,1.0,948.0,487.75,1.0,873.5,477.0,1.0,841.0,464.5,1.0,925.0,573.5,1.0,847.5,571.0,1.0,767.5,590.0,1.0,729.0,606.0,1.0,735.5,558.0,1.0,672.0,545.0,1.0,610.0,535.0,1.0,577.0,512.5,1.0,1032.0,199.0,1.0,1106.0,208.75,1.0,1169.0,224.0,1.0,1193.0,245.75,1.0,790.5,102.25,1.0,881.0,96.875,1.0,950.5,91.0,1.0,974.5,84.625,1.0,895.5,313.5,1.0,819.0,317.0,1.0,741.0,316.5,1.0,705.5,303.5,1.0,1134.0,239.125,1.0,1063.0,225.625,1.0,988.0,223.0,1.0,959.5,232.125,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
99,860.5,73.4375,1.0,936.0,82.3125,1.0,1012.5,70.0625,1.0,1041.0,71.0,1.0,1026.0,492.25,1.0,952.0,487.75,1.0,878.0,478.25,1.0,842.0,464.5,1.0,928.5,574.0,1.0,854.0,571.0,1.0,775.5,586.5,1.0,737.0,606.0,1.0,741.0,559.5,1.0,681.0,547.5,1.0,616.0,537.0,1.0,577.0,518.0,1.0,1028.0,198.375,1.0,1102.0,209.0,1.0,1169.0,222.5,1.0,1193.0,241.5,1.0,787.5,102.375,1.0,876.5,97.3125,1.0,947.5,92.25,1.0,972.5,84.625,1.0,898.0,313.5,1.0,824.5,317.5,1.0,747.0,318.5,1.0,712.5,304.0,1.0,1137.0,237.5,1.0,1068.0,226.625,1.0,989.5,222.5,1.0,962.0,231.875,1.0,151.375,722.5,1.0,1590.0,699.0,1.0,227.125,113.75,1.0,1618.0,113.3125,1.0,85.375,769.0,1.0,1700.0,740.5,1.0,110.6875,43.1875,1.0,1724.0,59.3125,1.0
