-2870.1,-3280
-143.28,-116.88
1444.1,249.76
2285.6,2492.6
-168.51,-248.35
2946,3095.8
426.35,380.99
351.27,358.07
0.04466,-0.24026
0.034024,0.014399
1.0237,0.84979
