pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
2285.705353,331.777725,2492.88036,338.312192
1734.552692,315.231724,1971.448912,327.27492
2285.306263,353.047053,2492.572105,360.970316
2176.680653,362.21009,2260.885421,364.957947
