pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
903.5808,638.0689,1016.5118,724.0104,660.2759,496.24942,731.4195,559.65314
909.3148,636.79645,1023.163,722.54004,666.2732,495.47006,738.4089,558.1348
993.3666,640.8518,1121.0922,722.9994,749.0105,502.21066,840.0806,563.77136
993.8329,641.00397,1121.7311,723.1638,749.5959,502.09775,840.8704,564.2289
994.18964,641.0996,1122.0054,723.0917,749.743,502.16415,841.09143,564.0517
1014.4212,645.2717,1145.7334,727.02844,769.34143,507.1256,865.5019,569.22797
1014.9223,645.52295,1146.4386,727.1591,769.9224,507.3939,866.0498,569.25745
1015.1547,645.6528,1146.884,727.35834,770.2167,507.46982,866.54297,569.5282
1015.44855,645.7638,1147.1521,727.43207,770.5697,507.53964,866.99286,569.69336
1016.0137,645.98175,1147.879,727.38947,771.2362,507.64648,867.7498,569.8722
1016.2274,646.0809,1148.106,727.4128,771.4666,507.6797,868.26086,570.09576
1021.1388,646.7734,1153.8237,728.53094,776.1326,509.12323,873.916,571.53
1022.32886,647.15674,1155.156,728.69666,777.2917,509.23676,875.22974,571.8147
1028.0375,647.7632,1162.1055,729.7661,782.7698,510.5863,881.71173,573.252
1028.8081,647.9276,1162.7102,729.796,783.3137,510.6723,882.5335,573.33234
1030.3508,648.2301,1164.6819,729.92096,785.0691,511.0733,884.27,573.6278
1030.5725,648.28076,1164.9657,729.7568,785.2961,511.1042,884.79913,573.7773
1030.7701,648.3547,1165.3945,729.81476,785.5114,511.20642,885.056,573.84735
1031.5203,648.31256,1166.084,729.5835,786.2721,511.27408,885.7891,573.85944
1032.1456,648.2716,1166.3373,729.3326,786.52747,511.28333,886.1317,573.90564
1032.2634,648.3559,1166.6737,729.4045,786.81085,511.25815,886.59467,573.98724
1032.7485,648.3462,1166.8989,729.5168,787.0203,511.3994,886.913,574.095
1032.9655,648.38275,1167.4374,729.4162,787.4142,511.6614,887.3863,574.2683
1033.1469,648.3793,1167.7657,729.37164,787.7191,511.66724,887.6614,574.2771
1038.3059,648.8946,1172.9854,730.17365,792.26843,512.61914,893.5171,575.3465
1038.7445,648.9388,1173.6278,730.19366,792.7549,512.57916,893.95526,575.42334
1039.0901,648.9806,1173.8312,730.18976,793.1767,512.6042,894.2731,575.48016
1039.5664,648.9981,1174.5149,730.0525,793.7335,512.885,895.06354,575.69763
1039.9459,649.0111,1174.7125,730.0315,794.1318,512.9941,895.25256,575.86536
1040.3129,649.03546,1175.1892,729.9619,794.36816,513.0663,895.5944,575.7291
