Fin_Angle
17.8485026803174
17.1529702777325
16.6224096936213
15.9944882866438
15.3831351621465
14.5449791979073
13.307201103206
14.1856799002746
18.1870056689709
23.6179738066481
30.6994721340783
39.5418511507643
45.0274503097503
46.6489681655078
47.3478926123115
48.9629772611095
50.5051366298773
52.3953659332275
54.4223445642327
57.1293755995079
59.2370940718885
61.1187949599346
62.7214591395225
63.9024108165524
65.3122109500325
66.3793452444947
67.3752903951207
68.1864612166106
69.0282918711738
69.3391477212355
69.6576867191661
70.1742186119808
70.5411124147744
70.748270543506
71.0870191903259
71.2626544492175
71.144208251393
71.4040247846873
71.9413165320245
72.5562531631418
73.2955620283278
74.2518641030989
74.9936831671799
75.6657155019008
76.3536492375668
76.9548324738175
77.5723110208515
78.2285834524321
78.8069664012867
79.6460846015257
80.6590492337786
81.7874311390302
82.7836448673625
83.6680221076777
84.2661377239957
84.5725790358977
84.5549628287412
84.4217805771201
84.0949835104393
83.1587883626489
82.0376861362155
80.3819733420108
78.2346951932302
75.7062884039731
72.9691976399952
69.9666782994722
67.1349019215083
64.3598601835381
61.4444123383037
58.3434097377732
55.2576541068458
51.74445022664
48.2815492807016
44.9384424094016
41.7378957766756
38.6142071441877
35.8420668212483
33.1400988663846
30.7407204189737
28.6568456665554
26.4360341915368
24.6841449892734
23.1972636931553
21.7859113929632
20.6204299816064
20.1808946783464
19.6849915674086
19.4531185027557
19.4919707646998
19.5545608476895
19.4654277135139
19.3636118038442
19.3444728756618
19.1559930377738
18.5753751178616
17.8322885952661
17.3611486948163
16.3876512831042
15.5940755398452
15.818410197468
16.5812478580673
17.5846361521835
22.0372745368161
27.1195597501436
32.9843181541029
39.0310296466451
45.1750528246866
47.6873106880447
50.3860709681564
52.3157901018739
54.5249367919799
56.6386086957381
58.4710529305094
60.0687754796477
61.7341750385566
62.7790274502472
63.8218178589436
64.8742558287549
65.7929812777055
66.3150304294273
67.0043173007372
67.5599800313702
67.6953797228069
67.9328355472572
68.462274879466
68.9547203141775
69.5791404861073
70.4566569559753
71.5343986946014
72.6800073164722
73.8547323477104
74.7472104843696
75.8816996567491
76.8429171185123
77.7532390825141
78.4747162816018
78.990386795817
79.2079437686188
79.372077448215
79.4116277697494
79.5356727220444
79.9965150977789
80.644372060339
81.1581175806613
81.8097871500339
82.3521099079024
82.9133394567778
83.1849167770644
83.8347736575353
84.3878633561886
84.9865881442014
85.0577035447882
85.0588162327623
84.2313582743115
82.775548139967
80.6310717819213
78.5531412925253
75.9775374565455
73.0175906811323
69.9818243085725
66.6766721231069
62.579948748779
58.6066659218318
54.9703135751577
51.3637951363981
47.7024664949704
44.3806444747738
40.7432600520676
37.2149462541725
33.5398035370551
30.3593711474475
27.36903279677
24.7683587525219
22.507572944678
20.8353363634685
19.2627485671683
18.0740338835747
17.2037908549455
16.3314794750756
15.7587698557366
15.5416396081456
15.6519339817954
16.2149883714131
17.4723400511455
19.1396717589602
22.0262388069173
26.7172441891489
32.409960341875
37.6368325326941
43.3240057807228
48.0954013320406
50.6414299578505
52.4296725867547
54.4350982720466
55.8368194863419
57.0784186308073
58.5150003352965
59.8737606705425
61.4221997031511
63.0057011475782
64.5183194054975
65.7810502596157
67.0112849710476
68.0050766202684
68.6659526282643
69.0929594448964
69.5782229746148
70.1122911859445
70.5548856211189
71.0705541296224
71.7911187391108
72.6537479881638
73.2123328721837
73.6990615042875
73.9502143704025
74.3039842638461
74.5110291255015
75.0272789815926
75.6887828926602
76.7293450597863
77.5572712830275
78.4369999953742
79.236081681127
79.9748429369782
80.4066468016891
80.9335127646187
81.3578895590957
81.8156105054699
82.4654472607917
83.4208850002958
84.4936783020094
85.4686735449837
86.1740370609341
86.5762130267235
86.6600079396458
86.2532902566932
85.8119476442097
85.1473004864691
84.3402940888432
83.0892122215795
81.6480144127576
79.7675290085422
77.7346722436299
75.1778696286182
72.5833814059019
69.8809206835103
67.0192952724216
63.8223705180586
60.6782829537338
57.3192437184503
53.751617223982
50.1168965427606
46.3440066100989
42.4294719901734
39.0844058610624
35.812863117109
32.7297256773664
29.9246878564339
27.6389997340049
25.5266988026371
23.5860178823298
21.8153279594993
20.2578572446838
18.8579981963852
17.57058396578
16.3258219286516
15.2162430897518
14.4297723585705
13.8541876232441
13.3340897588611
12.9642457889661
15.8158022223579
20.1218585050874
26.1455688138365
34.1275403338689
43.8590657761022
47.0512006343361
49.2284947446074
51.0340725901633
52.1066851830753
52.9047501415361
53.5234234451584
54.520552940788
55.1091188896234
56.3994400727883
58.2184932429644
60.5698223235337
62.6481339817052
64.7975110594785
66.2541839885815
67.1136266250089
67.6277302260807
68.1122866298217
68.6546129856243
69.4808287082261
70.5685956981006
71.4341838924587
72.1432194749028
72.7989269493831
73.1215692184905
73.2650329749536
73.5989801441928
74.0263008530193
74.3543499315527
74.9590333517656
75.6230272359795
76.210933872083
