scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,231.75347900390625,362.1028137207031,0.9996832609176636,326.5128173828125,371.6336975097656,0.9983205199241638,408.3280334472656,390.3714599609375,0.9994909763336182,462.10791015625,401.4682312011719,0.9997971653938293
1,231.970458984375,362.1028137207031,0.9996466636657715,327.3116149902344,372.13775634765625,0.9989557266235352,408.6748046875,390.3714599609375,0.9993465542793274,462.10791015625,407.1949157714844,0.9993846416473389
2,233.2074737548828,362.1028137207031,0.9994807839393616,327.8896484375,372.54986572265625,0.9990418553352356,411.20196533203125,390.3714599609375,0.999619722366333,462.9553527832031,407.1949157714844,0.9977729916572571
3,235.3065643310547,358.2597961425781,0.999815046787262,327.8896484375,372.54986572265625,0.9984326958656311,416.8514404296875,382.9159851074219,0.9993801116943359,462.9553527832031,407.1949157714844,0.9989709854125977
4,236.0780029296875,358.2597961425781,0.9998782873153687,327.8896484375,372.54986572265625,0.9976043105125427,417.9733581542969,382.9159851074219,0.999760091304779,462.5830993652344,394.348876953125,0.9998689889907837
5,236.79214477539062,358.2597961425781,0.9998582601547241,324.3587341308594,371.1095886230469,0.9990606904029846,417.9733581542969,382.9159851074219,0.9994935989379883,462.5830993652344,377.2377624511719,0.9999409914016724
6,236.9587860107422,359.0532531738281,0.9996415376663208,324.3587341308594,369.33062744140625,0.9971240162849426,417.9733581542969,383.175537109375,0.9989069700241089,462.5830993652344,377.2377624511719,0.9995476603507996
7,236.9587860107422,364.2711181640625,0.9995750784873962,323.5022277832031,368.6178894042969,0.9994169473648071,414.8985290527344,391.68499755859375,0.9989148378372192,461.28692626953125,377.2377624511719,0.9992938041687012
8,236.9587860107422,364.2711181640625,0.9993903636932373,320.34820556640625,367.8907470703125,0.9987877011299133,404.809814453125,391.68499755859375,0.9994643330574036,459.7408447265625,393.52069091796875,0.9984437823295593
