3058.8,2879.6
-16.187,45.154
799.82,1751
237.88,195.01
-23.739,-138.14
-2990.2,-3240
578.21,511.89
829.85,905.59
0.054286,-0.23176
0.040408,0.030866
1.0007,0.78438
