-244.44,-224.87
1.8591,5.1732
-152.24,-244.3
947.11,1029.7
10.391,19.027
-273.38,-320.54
-44.535,-38.38
460.9,513.71
0.022315,0.043452
0.0012421,0.00060116
-0.089705,-0.068335
