pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
1072.190000,502.200000,1219.670000,555.340000,1261.100000,656.790000,1439.740000,737.320000
1085.490000,503.390000,1235.470000,556.470000,1274.860000,657.160000,1455.570000,738.710000
1099.250000,503.820000,1250.660000,557.210000,1288.820000,656.700000,1472.125042,737.711266
1113.090000,503.380000,1265.870000,556.880000,1302.780000,655.820000,1488.620000,737.000000
1126.970000,502.340000,1281.050000,555.640000,1316.840000,654.180000,1504.890000,735.490000
1141.070000,500.260000,1296.588521,552.147032,1331.100000,652.000000,1521.050000,733.030000
1155.010000,497.960000,1312.090000,549.040000,1345.350000,649.190000,1537.170000,729.960000
1169.140000,494.970000,1327.630000,545.740000,1360.170000,645.630000,1553.260000,726.280000
1183.230000,491.800000,1342.590000,541.920000,1375.130000,642.030000,1568.740000,722.900000
1197.230000,488.600000,1357.310000,537.970000,1390.000000,638.250000,1584.860000,718.790000
1211.250000,485.080000,1371.590000,534.320000,1404.650000,634.780000,1600.750000,714.570000
1225.170000,482.080000,1385.463099,530.557366,1419.050000,631.290000,1616.230000,710.840000
1239.090000,479.390000,1398.650500,528.459774,1434.020000,628.240000,1631.920000,707.410000
1253.110000,477.500000,1412.600000,525.990000,1449.010000,625.780000,1647.700000,705.080000
1267.280000,476.330000,1427.350000,524.750000,1463.910000,623.970000,1663.060000,703.950000
1281.620000,475.940000,1442.000000,524.450000,1479.220000,623.150000,1679.290000,703.180000
1296.290000,475.990000,1456.920000,524.720000,1494.610000,622.940000,1695.030000,703.640000
1311.230000,476.920000,1471.690000,526.160000,1510.220000,623.650000,1711.160000,704.730000
1326.020000,478.540000,1485.840000,528.490000,1526.070000,624.590000,1727.103967,706.561110
1340.650000,480.700000,1499.780000,531.360000,1541.640000,626.400000,1742.640000,709.570000
1354.560000,483.430000,1513.260000,534.610000,1556.630000,628.590000,1757.320000,712.880000
1367.910000,486.480000,1525.122785,539.421575,1570.440000,631.660000,1771.370000,716.680000
1380.630000,489.760000,1537.040000,542.730000,1583.980000,635.080000,1784.380000,721.480000
1393.390000,493.060000,1549.090000,546.590000,1597.520000,638.370000,1797.180000,726.100000
1405.560000,496.670000,1560.890000,550.470000,1610.080000,642.230000,1809.590000,731.020000
1417.480000,500.480000,1570.958113,558.153467,1622.790000,645.950000,1822.000000,736.060000
1429.120000,504.760000,1581.704829,563.017241,1635.170000,650.140000,1834.482178,740.372079
1441.110000,508.880000,1593.740000,567.980000,1647.970000,654.510000,1846.750000,745.860000
1453.280000,513.190000,1605.360000,573.950000,1660.860000,659.390000,1859.110000,752.220000
1466.260000,518.640000,1616.890000,580.300000,1673.850000,664.640000,1871.690000,759.170000
1478.840000,524.270000,1628.980000,587.060000,1686.870000,670.250000,1884.790000,766.530000
1491.100000,530.270000,1641.400000,594.310000,1700.040000,676.310000,1898.410000,774.410000
1506.258338,535.493741,1655.310857,601.947996,1713.390000,682.700000,1912.250000,782.760000
1520.300000,540.930000,1668.780000,609.030000,1727.080000,689.350000,1926.250000,791.350000
1533.720000,546.620000,1681.800000,616.210000,1740.760000,695.560000,1940.340000,799.840000
1546.900000,552.250000,1694.990000,623.080000,1754.110000,701.880000,1954.470000,807.540000
1560.090000,557.470000,1708.080000,629.510000,1767.870000,707.100000,1969.010000,814.230000
1573.080000,561.760000,1722.040230,632.807449,1781.390000,711.560000,1983.040000,820.190000
1586.360000,564.740000,1735.793677,636.736336,1794.640000,715.240000,1997.589046,824.778854
1599.880000,566.730000,1748.977357,639.159922,1807.630000,717.990000,2010.710227,828.678180
1612.700000,567.610000,1761.939217,639.510516,1820.450000,719.480000,2024.496892,830.610298
1625.360000,567.640000,1773.705888,639.840305,1832.650000,720.390000,2037.675888,831.229059
1637.560000,566.930000,1785.992507,638.833721,1844.700000,720.500000,2050.750000,831.560000
1649.420000,565.460000,1797.744926,636.389159,1856.819348,719.531385,2062.910000,831.320000
1660.910000,563.350000,1810.031545,634.519788,1868.450000,718.990000,2074.850000,830.390000
1672.010000,560.970000,1821.427830,631.787631,1879.580000,717.640000,2086.200000,829.250000
1683.070000,558.460000,1833.280160,631.641057,1890.650000,715.980000,2097.710000,827.100000
1694.080000,555.570000,1844.380880,627.503654,1901.340000,714.110000,2108.820000,825.140000
1705.020000,552.770000,1855.481600,623.366251,1911.940000,712.370000,2119.770000,823.170000
1715.840000,549.970000,1864.020616,620.607982,1922.250000,710.980000,2130.520000,821.390000
1726.530000,547.340000,1875.121335,618.539281,1932.320000,709.540000,2140.770000,820.150000
1736.570000,545.240000,1884.514252,616.470579,1942.210000,708.190000,2150.920000,819.130000
1746.410000,543.420000,1894.761071,614.401878,1951.940000,707.050000,2160.980000,818.200000
1755.600000,542.350000,1904.153988,613.022744,1961.170000,706.390000,2170.910000,817.580000
1764.620000,541.540000,1912.693003,613.022744,1970.010000,706.130000,2180.720000,817.520000
1773.270000,541.260000,1921.232018,612.333176,1978.510000,706.100000,2190.020000,817.730000
1781.490000,540.870000,1931.478837,611.643609,1986.570000,706.220000,2198.760000,818.420000
1789.640000,540.350000,1940.017852,612.333176,1994.290000,706.450000,2207.440000,819.230000
1797.650000,540.360000,1948.556867,613.022744,2001.680000,706.940000,2215.800000,820.110000
1805.470000,540.130000,1957.949784,613.022744,2008.850000,707.280000,2223.980000,820.950000
1812.650000,540.060000,1966.488799,613.022744,2015.930000,707.590000,2232.280000,821.850000
1819.740000,539.930000,1973.320012,613.022744,2022.870000,707.500000,2241.020000,822.040000
1826.840000,539.680000,1985.274633,613.022744,2029.620000,707.020000,2249.990000,821.800000
1833.920000,538.880000,1990.767136,609.963878,2035.700000,706.700000,2258.610000,821.470000
1840.850000,537.780000,1999.762971,606.412308,2041.590000,705.980000,2266.920000,820.730000
1847.580000,536.360000,2008.558898,605.443697,2046.760000,704.940000,2274.870000,819.720000
1853.170000,534.700000,2016.155381,603.990782,2050.960000,703.660000,2282.176216,819.047584
1856.523051,533.857287,2023.751864,602.699302,2054.380000,701.770000,2289.036963,816.317537
1860.110000,532.270000,2031.348347,599.147732,2056.570000,699.630000,2295.070000,813.430000
1862.940000,530.010000,2037.545478,595.757596,2057.790000,697.140000,2300.070000,810.360000
1864.530000,527.290000,2042.543164,591.721721,2058.050000,694.420000,2304.380000,806.750000
