pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
287.298428,124.961586,304.707058,149.852618
260.442161,186.730813,402.713112,206.284406
2171.308576,160.40949,2447.74917,127.552091
1992.738689,204.409905,2378.555049,185.763744
129.907768,790.344087,145.731418,846.57662
317.302721,757.533236,450.939915,825.737932
2115.937776,787.758451,2361.611705,930.814152
1937.108171,752.452551,2301.299513,883.279383
