pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
401.426838,811.853094,386.505764,876.596591
423.749362,812.535566,414.472382,880.11764
409.924657,264.208499,405.980484,298.166083
469.775491,783.447237,574.264866,856.504283
