-3274.2,-3612.4
-156.54,-203.74
-1065,-1725
1228.8,1440.3
-221.5,-113.57
-2704.4,-3157.1
-766.96,-849.86
571.33,632.03
-0.72044,-0.46199
-0.079867,-0.092674
-1.8654,-1.9378
