-279.1,-327.51
-0.4234,-2.0108
50.197,-29.599
1265.8,1474.7
-21.36,-10.115
-264.53,-309.74
-34.563,-36.844
566.6,627.26
-0.049254,-0.02269
-0.00056692,-0.0018043
-0.080554,-0.085239
