pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
486.447009,528.687018,447.149462,639.217270,776.204046,758.046270,693.361691,830.735292
486.698686,528.687018,447.000000,639.000000,776.953876,762.372936,690.679626,835.455132
488.520000,532.180000,448.090000,638.740000,776.572848,767.500297,687.378622,840.174972
489.150000,533.160000,447.090000,638.980000,776.680000,771.700000,684.490244,844.108171
489.320000,535.300000,445.090000,639.410000,775.250000,776.280000,679.745052,847.451391
488.220000,536.640000,442.120000,640.430000,773.050000,779.940000,676.444049,850.007971
485.180000,538.940000,439.040000,641.320000,770.790000,782.560000,672.111482,852.171231
481.640000,541.150000,429.644266,648.740193,768.770000,784.460000,668.397853,853.941171
477.680000,543.090000,424.020000,651.900000,766.670000,785.390000,663.858973,854.924471
469.081342,547.818566,416.900000,655.380000,764.350000,786.040000,658.288530,856.104431
463.530000,550.760000,410.720000,657.720000,761.290000,786.530000,651.686523,856.694411
456.450000,553.920000,403.980000,660.050000,757.580000,786.820000,646.941330,857.677711
449.660000,556.520000,397.200000,662.040000,753.600000,786.840000,641.326111,857.599371
442.900000,558.290000,390.630000,663.550000,746.024337,789.205756,633.727441,860.444896
436.010000,559.130000,384.130000,664.630000,739.140000,790.940000,628.028438,860.703580
429.040000,559.890000,377.540000,665.560000,732.180000,792.900000,620.972529,861.479632
421.910000,560.560000,370.990000,666.260000,724.920000,794.410000,614.188002,861.738316
414.930000,560.290000,364.330000,665.830000,717.920000,794.550000,607.403474,862.255684
407.980000,559.030000,358.200000,664.870000,710.940000,794.230000,600.618947,862.514368
400.960000,557.610000,351.850000,663.800000,703.950000,793.550000,592.206133,862.255684
393.840000,555.790000,345.590000,662.690000,696.910000,792.400000,585.894719,861.043102
386.960000,553.930000,339.190000,661.380000,690.000000,790.850000,577.997282,860.236537
380.220000,551.750000,333.640000,659.530000,683.350000,789.260000,572.074204,858.354551
374.580000,549.770000,328.580000,657.610000,677.470000,788.150000,566.997280,857.279131
369.340000,547.680000,323.850000,655.810000,671.800000,786.990000,560.792151,855.666001
364.860000,545.830000,320.190000,653.690000,668.914386,784.618458,557.407535,854.590581
364.939799,541.589690,317.500000,651.380000,665.650000,783.260000,553.458816,852.439741
364.030000,538.640000,315.620000,648.910000,663.770000,782.110000,551.484457,850.557756
363.150000,536.710000,314.610000,646.370000,662.880000,780.980000,549.228047,848.944625
363.030000,535.220000,314.050000,644.550000,663.330000,779.940000,549.228047,845.987220
364.480000,533.810000,314.330000,643.220000,667.693444,775.886036,550.638303,844.374090
367.580000,531.770000,315.120000,641.990000,671.090000,773.710000,552.048560,843.567525
371.080000,529.890000,316.890000,640.560000,675.180000,771.550000,555.151124,841.954395
375.910000,527.930000,319.400000,638.900000,679.250000,771.110000,557.689586,842.492105
381.190000,526.080000,322.700000,637.120000,683.820000,770.670000,559.381894,842.492105
387.030000,524.500000,326.280000,635.510000,689.060000,770.380000,561.100000,842.780000
393.370000,523.170000,330.110000,634.380000,694.570000,770.160000,564.580000,842.540000
400.100000,522.220000,334.060000,633.450000,700.630000,770.070000,568.820000,841.880000
407.020000,521.180000,338.110000,632.490000,707.440000,770.070000,575.740871,839.534699
413.990000,520.490000,341.980000,632.320000,714.190000,769.920000,581.310000,838.630000
420.770000,520.160000,345.890000,632.190000,720.910000,769.730000,585.790000,839.110000
427.410000,520.020000,349.760000,632.000000,727.820000,769.640000,589.740000,840.250000
433.550000,519.850000,353.430000,631.850000,734.610000,769.550000,593.710000,841.070000
439.460000,519.800000,356.870000,631.760000,740.870000,768.820000,597.500000,841.780000
444.590000,519.770000,359.930000,631.640000,746.800000,767.840000,599.310000,842.640000
449.520000,519.690000,362.870000,631.090000,752.700000,766.860000,605.074209,838.728134
453.960000,519.270000,365.720000,630.190000,758.430000,765.750000,609.670000,836.980000
458.400000,518.210000,368.380000,628.830000,763.260000,764.560000,614.270000,835.260000
462.570000,516.260000,370.750000,627.300000,767.430000,762.730000,618.690000,832.720000
466.290000,514.230000,372.650000,625.470000,771.280000,760.790000,623.080000,828.210000
469.310000,511.640000,374.040000,623.360000,774.410000,758.690000,626.130000,824.810000
471.800000,508.840000,375.170000,620.820000,777.540000,755.750000,619.740878,828.780498
473.940000,506.440000,376.430000,619.930000,780.440000,752.760000,620.160000,829.170000
475.970000,506.290000,378.020000,619.410000,783.050000,750.600000,620.350000,829.310000
