,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
0,2022,09,13,05,0,N,Y,0,1336.1611378792984,407.42467800807015,2.8098303314681585,0.7221393951659805,0.3694280979971431,3.5619922861883886,3.5467850343404153,2.6229558275147133,5.811631631987075
1,2022,09,13,05,1,N,Y,0,1195.0562960723685,435.53731444849626,3.00238903445478,0.8222893242626942,0.36191679536270854,1.6955502762703023,3.1964574193703044,1.4438733857255734,10.290424040453114
2,2022,09,13,05,2,N,Y,0,1193.9133010789476,441.7720324572368,3.0396670530238863,0.9622037157145571,0.1233271698790712,0.5002930646615759,2.9310618045525163,1.1675216946257192,14.558538316930065
3,2022,09,13,05,3,N,Y,0,1213.3171184210526,454.3033421052631,2.883814651299326,1.1890571847721454,0.20296859114249954,0.5385124519657957,2.6198036784337093,1.2758164180371045,17.108705555385452
4,2022,09,13,05,4,N,Y,0,1297.429212287594,436.8896633889097,2.6648866232090485,1.2537922890734519,0.3204232127955666,3.5388082265015015,4.190500158618742,1.7707815958841069,16.716835644400202
5,2022,09,13,05,5,N,Y,0,1305.213633582237,472.2757445782894,2.503611884863029,1.240435106357463,0.4712018496641042,0.8566074763282678,3.467061304446888,1.2874998816907173,16.59313119655613
6,2022,09,13,05,6,N,Y,0,1340.7806798690478,459.0118806803885,2.2077627828105353,1.186458580621069,0.3362002826058226,3.5401745668087137,3.0673299737117032,1.3841254866958332,15.048365417964542
7,2022,09,13,05,7,N,Y,0,1375.8958012775688,398.86565448289474,1.893775133246367,0.9816103083023804,0.1684045114638353,4.107819870684416,2.555386095898561,2.332495250713777,9.859908515103463
8,2022,09,13,05,8,N,Y,0,1423.9120738558897,399.967332916792,1.9299999453489647,0.905648674489636,0.17600404413863127,0.8704468020531393,3.787000289384102,2.490940253560954,8.434731030175222
9,2022,09,13,05,9,N,Y,0,1454.932687348872,403.5136197185464,1.7062178070618537,0.7415815369029713,0.077842772595199,0.7639024816471137,2.096398466497434,1.9188555845470312,6.964719650936744
10,2022,09,13,05,10,N,Y,0,1462.9630811885966,425.8849423667293,1.4953624585100211,0.8553550036865261,0.19761964354090308,1.7053501049835418,2.6014260804149063,1.1947531860932756,6.7239128034363
11,2022,09,13,05,11,N,Y,0,1455.4452423057644,420.4403255553884,1.3787317701071087,0.8003341840016294,0.125246866316773,2.1363487341394993,2.671830031567428,1.675964982837168,5.759358174117708
12,2022,09,13,05,12,N,Y,0,1440.4760596895364,475.6171796954575,1.3130806630509215,0.8663589528382548,0.19938642488046365,2.794463599979781,2.264485641915961,1.327516597802217,5.614292535804322
13,2022,09,13,05,13,N,Y,0,1430.971811150376,479.9821041471179,1.3632349851610839,0.8709245914099966,0.12052708935298352,3.9130531026413053,2.7553431537184627,1.8291636024046654,5.530642773379982
14,2022,09,13,05,14,N,Y,0,1470.923053142857,484.8795657728071,1.4612391246145253,0.8416791742261676,0.2473324408210368,2.4413718117155065,2.937015600265052,1.9068323741397435,5.51587464987686
0,2022,09,13,01,0,N,Y,0,1163.511776900376,345.2344105227444,1.7781558784578386,1.1485785535317663,0.3431562615069519,1.9066713832205124,4.495919574980372,1.2887610475372846,9.455754711199857
1,2022,09,13,01,1,N,Y,0,1157.183681049812,339.7600724843985,1.7758576149321268,1.0334153254044012,0.11641631403847356,1.867339839921696,2.4428324848935707,1.5339704288974638,9.226147973845945
