,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
2,2021,10,06,39,Y,N,0,individual2xindividual7,2,1160.5408947368423,480.1421578947368,1285.7985789473685,628.8672105263158,-0.6490035451322608,0.7705961276247614,1.0074839916864784,130.00837043455755,35.45385857922476,0.9242211450541532,0.2219561940042116,0.7022649510499417,,0.7214702152517715
3,2021,10,06,39,Y,N,0,individual2xindividual7,3,1206.9645789473682,495.4749473684211,1296.9411578947372,619.574052631579,-0.4661998909190075,0.6430005454049631,0.7942241747038266,125.86319928876442,37.31676876359539,0.822601443465202,0.34516276296933757,0.4774386804958646,0.6164545761752275,0.7214702152517715
4,2021,10,06,39,Y,N,0,individual2xindividual7,4,1252.0023157894739,493.7363157894737,1311.2692631578946,612.9720000000001,-0.3070826288519225,0.6178014725934006,0.6899118787795887,116.63670500863499,25.9706088853555,0.9949547944803058,0.30813947460508334,0.6868153198752226,0.5872442037875467,0.7214702152517715
0,2021,10,06,39,Y,N,0,individual2xindividual8,0,1031.7151052631577,428.1402105263158,776.3952105263157,271.9287368421053,1.322901008999182,-0.8093858740114535,1.5508618805878034,-31.53195357480713,,1.4708939562692562,0.7648883247738066,0.7060056314954499,,0.7383528920003851
1,2021,10,06,39,Y,N,0,individual2xindividual8,1,1105.2105263157894,456.39636842105267,762.2860526315789,327.38826315789464,1.776810744477775,-0.668435778565585,1.8983842634614956,-20.708761073027155,,1.1726441771487124,0.9871817688936128,0.18546240825509966,0.07801721879337144,0.7383528920003851
2,2021,10,06,39,Y,N,0,individual2xindividual8,2,1160.5408947368423,480.1421578947368,764.769,376.6705789473684,2.050631578947369,-0.5361221707117535,2.11955581537851,-14.619498837891037,75.76529396980432,0.9242211450541532,1.5540394427412478,-0.6298182976870946,0.5770872993521343,0.7383528920003851
3,2021,10,06,39,Y,N,0,individual2xindividual8,3,1206.9645789473682,495.4749473684211,,,,,,,,0.822601443465202,,,,0.7383528920003851
4,2021,10,06,39,Y,N,0,individual2xindividual8,4,1252.0023157894739,493.7363157894737,,,,,,,,0.9949547944803058,,,,0.7383528920003851
0,2021,10,06,39,Y,N,0,individual3xindividual4,0,1291.119894736842,283.8494736842105,1428.9117368421053,455.0196842105264,-0.7139473684210526,0.886892282519771,1.138551169543326,128.70452432123383,142.6476017977824,0.771923128355906,0.490122642536426,0.2818004858194801,-0.5007924173896301,0.15696350565268127
1,2021,10,06,39,Y,N,0,individual3xindividual4,1,1251.526052631579,269.309,,,,,,,,0.6289249008691352,,,,0.15696350565268127
2,2021,10,06,39,Y,N,0,individual3xindividual4,2,1219.8831578947368,254.4975263157895,1425.461052631579,381.0695789473684,-1.065170439050995,0.6558137442050721,1.2508715886598294,148.34117358733533,91.79058065610268,0.5260082677364984,0.6597210168338532,-0.13371274909735464,0.4508590496706776,0.258375771217932
3,2021,10,06,39,Y,N,0,individual3xindividual4,3,1193.796842105263,242.01589473684217,1392.7527894736843,356.5335263157895,-1.0308598309244614,0.5933556040359967,1.1894296380427603,149.89644492762102,57.43269511618271,0.567609414641096,1.3562191516513658,-0.7886097370102696,0.6118213941459443,0.47810234660930856
4,2021,10,06,39,Y,N,0,individual3xindividual4,4,1164.735105263158,246.28052631578947,1337.4622631578948,333.03989473684214,-0.8949593673302428,0.44953040632669755,1.00151378192434,153.4045967435787,43.86995988182123,0.737017753770615,0.8314130480022649,-0.0943952942316499,0.48208950343523727,0.3666195371776927
5,2021,10,06,39,Y,N,0,individual3xindividual4,5,1132.772052631579,238.4702105263158,1306.625157894737,309.93826315789477,-0.9007932915189528,0.37030079083719664,0.9739359474525018,157.65645745692555,43.46101510145411,0.5427703576455374,0.5617753711314294,-0.019005013485892047,0.6934570466774833,0.3604260477648251
6,2021,10,06,39,Y,N,0,individual3xindividual4,6,1102.733789473684,231.41668421052634,,,,,,,,0.5780010508228415,,,,0.6289233345999755
7,2021,10,06,39,Y,N,0,individual3xindividual4,7,1073.050947368421,227.1154736842105,,,,,,,,0.6365532771090414,,,,0.78554675192048
8,2021,10,06,39,Y,N,0,individual3xindividual4,8,1036.275105263158,228.52563157894738,1225.4123684210529,319.4267894736842,-0.9799858194709571,0.47099045541314427,1.0872921481618656,154.38008766633342,10.095802800604792,0.6892898514904136,0.6527458606796838,0.03654399081072971,0.5396113733192216,0.7897953743064443
9,2021,10,06,39,Y,N,0,individual3xindividual4,9,1000.5885263157893,226.52752631578943,1203.9785789473683,347.69084210526313,-1.0538344695936732,0.6277892009817289,1.2266565820037227,149.23071834790957,8.637379193328284,0.6348631855596124,0.5841109676766694,0.050752217882943186,0.6512762535708944,0.8016915169871449
0,2021,10,06,39,Y,N,0,individual3xindividual5,0,1291.119894736842,283.8494736842105,987.9842105263157,446.13968421052635,1.5706512135260429,0.8408819198254706,1.7815800957689778,28.160464869662693,7.4550198209841865,0.771923128355906,0.836927713493222,-0.06500458513731591,0.889296347735408,0.36109019267221737
1,2021,10,06,39,Y,N,0,individual3xindividual5,1,1251.526052631579,269.309,935.2843157894738,439.33110526315784,1.6385582219798198,0.8809435505863104,1.8603587251219276,28.263909615718156,6.721505244892797,0.6289249008691352,0.912576276351638,-0.28365137548250274,0.8430219111252878,0.36109019267221737
2,2021,10,06,39,Y,N,0,individual3xindividual5,2,1219.8831578947368,254.4975263157895,885.8655789473686,426.8479473684211,1.7306610308153807,0.8930073629670029,1.947472658061272,27.294118229238762,4.234409880344393,0.5260082677364984,0.8096494247394453,-0.2836411570029469,0.834290159871796,0.39457107181021267
3,2021,10,06,39,Y,N,0,individual3xindividual5,3,1193.796842105263,242.01589473684217,,,,,,,,0.567609414641096,,,,0.4671129766092024
4,2021,10,06,39,Y,N,0,individual3xindividual5,4,1164.735105263158,246.28052631578947,806.5079098999895,404.4896473114823,1.8560994578402514,0.819736378216025,2.0290571522669345,23.82832661421378,12.838717063388907,0.737017753770615,1.2687262309871152,-0.5317084772165002,,0.2263972425550378
5,2021,10,06,39,Y,N,0,individual3xindividual5,5,1132.772052631579,238.4702105263158,,,,,,,,0.5427703576455374,,,,0.24770718995008764
6,2021,10,06,39,Y,N,0,individual3xindividual5,6,1102.733789473684,231.41668421052634,732.0877616530844,385.8298368339711,1.9204457400031076,0.8000681483080044,2.080437666029214,22.616860485798306,,0.5780010508228415,0.8181805548276364,-0.24017950400479493,0.6276958767261407,0.38069994428443615
7,2021,10,06,39,Y,N,0,individual3xindividual5,7,1073.050947368421,227.1154736842105,709.2104210526317,,1.8851840741750747,,,,,0.6365532771090414,,,,0.7398122716168034
8,2021,10,06,39,Y,N,0,individual3xindividual5,8,1036.275105263158,228.52563157894738,745.7555263157894,305.6571578947368,1.5052827924734118,0.39964521407144804,1.5574314053744924,15.108196373258217,119.75714968136631,0.6892898514904136,1.6413077319938283,-0.9520178805034145,-0.4665002730837717,0.9953343581855748
9,2021,10,06,39,Y,N,0,individual3xindividual5,9,1000.5885263157893,226.52752631578943,829.8113684210526,290.62778947368423,0.8848557403872375,0.3321257158440141,0.9451334151436743,20.83010434158025,168.11793446460248,0.6348631855596124,1.1331505643947566,-0.49828737883514396,-0.6974450034608238,0.9953343581855748
0,2021,10,06,39,Y,N,0,individual6xindividual3,0,1068.7673157894735,338.1407894736842,1291.119894736842,283.8494736842105,-1.1520859012817015,-0.2813021543496046,1.1859312062568381,-166.40562152499584,136.8121916627095,0.7618620825310708,0.771923128355906,-0.010061045824835255,-0.3910668915471311,0.17226082998342912
1,2021,10,06,39,Y,N,0,individual6xindividual3,1,1099.3634210526316,318.18252631578946,1251.526052631579,269.309,-0.7884074175074992,-0.25323070629942734,0.8280773192122527,-161.86314934175542,133.88018368263127,0.5663980633746019,0.6289249008691352,-0.06252683749453354,-0.653793117997792,0.12278051979162838
2,2021,10,06,39,Y,N,0,individual6xindividual3,2,1126.9907368421052,305.16778947368414,1219.8831578947368,254.4975263157895,-0.481307881101718,-0.2625402236160349,0.5482560035485095,-150.65346620385245,135.37323340717901,0.46853908867934035,0.5260082677364984,-0.057469179057158155,-0.5497884411457014,0.29506169454333675
3,2021,10,06,39,Y,N,0,individual6xindividual3,3,1149.4597894736844,300.68905263157893,1193.796842105263,242.01589473684217,-0.22972566130351785,-0.30400599945459517,0.381042684178198,-126.6299451175228,141.61616885950912,0.6779225528507293,0.567609414641096,0.11031313820963329,-0.46219445623719113,0.38580235787010364
4,2021,10,06,39,Y,N,0,individual6xindividual3,4,1183.0352631578949,315.08878947368424,1164.735105263158,246.28052631578947,0.09481947095718583,-0.35651949822743384,0.3689131126551912,-75.51650915549004,172.94182630634236,0.6451503713800678,0.737017753770615,-0.09186738239054708,-0.4986710498789983,0.5105707699444081
5,2021,10,06,39,Y,N,0,individual6xindividual3,5,1217.1625789473685,310.8147368421053,1132.772052631579,238.4702105263158,0.43725661303517865,-0.37484210526315787,0.575933980175777,-41.20443888350426,172.7080582639341,0.6015364778762855,0.5427703576455374,0.058766120230748155,-0.5088385762939451,0.8046288386047432
6,2021,10,06,39,Y,N,0,individual6xindividual3,6,,,1102.733789473684,231.41668421052634,,,,,,,0.5780010508228415,,,0.7143064626562118
7,2021,10,06,39,Y,N,0,individual6xindividual3,7,1263.6490867322948,273.27449468803746,1073.050947368421,227.1154736842105,0.9875551262376876,-0.23916591193692707,1.016103075869253,-13.887865550124479,155.04154001409057,0.9812549602399733,0.6365532771090414,0.3447016831309318,-0.4713479702868429,0.4772095734577373
8,2021,10,06,39,Y,N,0,individual6xindividual3,8,1283.8035263157892,252.39847368421056,1036.275105263158,228.52563157894738,1.2825306790291793,-0.12369348241068992,1.2884816724509245,-5.5757842259494055,154.14125057962477,0.4450730904579494,0.6892898514904136,-0.2442167610324641,-0.33135788886708384,0.25652932453945804
9,2021,10,06,39,Y,N,0,individual6xindividual3,9,1298.6240526315792,239.4073684210526,1000.5885263157893,226.52752631578943,1.544225524952277,-0.06673493318789199,1.5456668538924316,-2.4816238321216115,153.69659186600606,0.33355824480582547,0.6348631855596124,-0.30130494075378694,-0.39822506628680576,0.19077173276987533
0,2021,10,06,39,Y,N,0,individual3xindividual7,0,1291.119894736842,283.8494736842105,1271.466052631579,631.1244210526316,0.10183337878374693,1.7993520589037364,1.80223135832102,86.77452475004183,153.09079332771861,0.771923128355906,0.1597183456182527,0.6122047827376533,,0.3606975267373993
1,2021,10,06,39,Y,N,0,individual3xindividual7,1,1251.526052631579,269.309,1279.2705789473684,631.6404210526315,-0.1437540223616036,1.8773648759203714,1.8828606152035396,94.34547581960334,157.2126065455619,0.6289249008691352,0.16448691293099027,0.46443798793814506,,0.3606975267373993
2,2021,10,06,39,Y,N,0,individual3xindividual7,2,1219.8831578947368,254.4975263157895,1285.7985789473685,628.8672105263158,-0.3415306790291792,1.9397392964275977,1.9695765389604853,99.96473768958504,155.34436755530743,0.5260082677364984,0.2219561940042116,0.3040520737322868,,0.46231274935631433
3,2021,10,06,39,Y,N,0,individual3xindividual7,3,1193.796842105263,242.01589473684217,1296.9411578947372,619.574052631579,-0.5344265066812108,1.9562598854649578,2.027945864790984,105.25625675296878,150.6595333267508,0.567609414641096,0.34516276296933757,0.2224466516717584,-0.48172929360884614,0.6824790650306304
4,2021,10,06,39,Y,N,0,individual3xindividual7,4,1164.735105263158,246.28052631578947,1311.2692631578946,612.9720000000001,-0.7592443414235069,1.8999558221979822,2.0460410788367924,111.75904862694297,165.09833023621715,0.737017753770615,0.30813947460508334,0.4288782791655316,-0.8235633377370132,0.7048394502589113
5,2021,10,06,39,Y,N,0,individual3xindividual7,5,1132.772052631579,238.4702105263158,1326.2434736842104,609.3934736842106,-1.0024425961276249,1.9218821925279517,2.16760751071017,117.53020102442729,165.0599110086066,0.5427703576455374,0.26051908868534934,0.28225126896018804,-0.7392641984707355,0.7764057004267871
6,2021,10,06,39,Y,N,0,individual3xindividual7,6,1102.733789473684,231.41668421052634,1339.3876315789473,607.3638947368421,-1.2261857103899647,1.9479130079083717,2.301715986550726,122.17135667761589,166.7507835976048,0.5780010508228415,0.2051001865717271,0.3729008642511143,,0.8856454155270985
7,2021,10,06,39,Y,N,0,individual3xindividual7,7,1073.050947368421,227.1154736842105,1348.8834210526318,606.0887894736841,-1.4291838014725933,1.9635923097900194,2.428633586496357,126.03675636761231,171.72087356951045,0.6365532771090414,0.1970144752926659,0.43953880181637556,,0.9362220856034512
8,2021,10,06,39,Y,N,0,individual3xindividual7,8,1036.275105263158,228.52563157894738,1356.260842105263,605.2397894736843,-1.6579571857103899,1.9518868284701392,2.560992819358136,130.32297939144152,175.44218226518564,0.6892898514904136,0.14543167762144363,0.5438581738689698,,0.9357762310042649
9,2021,10,06,39,Y,N,0,individual3xindividual7,9,1000.5885263157893,226.52752631578943,1361.4275263157895,601.4375263157893,-1.8696321243523315,1.9425388601036264,2.696104876191375,133.89271842714058,174.39980425109115,0.6348631855596124,0.12241780761054609,0.5124453779490663,-0.2819696057642834,0.9554950943057335
0,2021,10,06,39,Y,N,0,individual8xindividual3,0,776.3952105263157,271.9287368421053,1291.119894736842,283.8494736842105,-2.666967275702209,0.06176547586583033,2.6676824068234577,140.78566996785273,24.616040532939028,0.7648883247738066,0.771923128355906,-0.007034803582099409,,0.44216735521428224
1,2021,10,06,39,Y,N,0,individual8xindividual3,1,762.2860526315789,327.38826315789464,1251.526052631579,269.309,-2.534922279792746,-0.3009288246523043,2.552721904574854,-173.2139995624874,64.12337365784363,0.9871817688936128,0.6289249008691352,0.35825686802447754,0.006974828970789826,0.45002959652913505
2,2021,10,06,39,Y,N,0,individual8xindividual3,2,764.769,376.6705789473684,1219.8831578947368,254.4975263157895,-2.3581044450504502,-0.6330209980910827,2.4415921358390147,-164.80414676423038,93.49924359779892,1.5540394427412478,0.5260082677364984,1.0280311750047495,-0.6648003412703211,0.5168586477053844
3,2021,10,06,39,Y,N,0,individual8xindividual3,3,,,1193.796842105263,242.01589473684217,,,,,,,0.567609414641096,,,0.38782651230095755
4,2021,10,06,39,Y,N,0,individual8xindividual3,4,,,1164.735105263158,246.28052631578947,,,,,,,0.737017753770615,,,0.3520124016813863
5,2021,10,06,39,Y,N,0,individual8xindividual3,5,951.3346583907232,413.178447734456,1132.772052631579,238.4702105263158,-0.9400901256002893,-0.9052240269851825,1.305067041681169,-135.88615649780922,174.452676038782,1.8503219801169166,0.5427703576455374,1.3075516224713797,,0.3391006403133405
6,2021,10,06,39,Y,N,0,individual8xindividual3,6,1000.320789473684,384.5523684210527,1102.733789473684,231.41668421052634,-0.5306373056994819,-0.7934491409871831,0.954535221735324,-123.3700723443468,162.6536591593769,0.8027932817463675,0.5780010508228415,0.22479223092352613,-0.6579706308573047,0.3391006403133405
7,2021,10,06,39,Y,N,0,individual8xindividual3,7,1037.8276315789474,370.170947368421,1073.050947368421,227.1154736842105,-0.18250422688846477,-0.7412200709026453,0.7633577053656292,-103.4082011639462,162.99883395461208,0.8856083370138561,0.6365532771090414,0.24905505990481475,-0.5899556740703723,0.3391006403133405
8,2021,10,06,39,Y,N,0,individual8xindividual3,8,1056.4929473684213,328.709,1036.275105263158,228.52563157894738,0.10475565857649315,-0.5190848104717752,0.5295496090701169,-78.68466329965477,143.62666369656995,0.7602286036695731,0.6892898514904136,0.07093875217915979,-0.5971663781501282,0.281500938609449
0,2021,10,06,39,Y,N,0,individual5xindividual4,0,987.9842105263157,446.13968421052635,1428.9117368421053,455.0196842105264,-2.2845985819470953,0.04601036269430049,2.285061844701351,178.8232685059368,149.34624139420487,0.836927713493222,0.490122642536426,0.3468050709567959,-0.4322453506509338,0.2940463273307554
1,2021,10,06,39,Y,N,0,individual5xindividual4,1,935.2843157894738,439.33110526315784,,,,,,,,0.912576276351638,,,,0.7804792157534063
2,2021,10,06,39,Y,N,0,individual5xindividual4,2,885.8655789473686,426.8479473684211,1425.461052631579,381.0695789473684,-2.795831469866376,-0.2371936187619308,2.8058749830804226,-175.17314228306455,96.02824248154731,0.8096494247394453,0.6597210168338532,0.14992840790559223,0.2291116061809264,0.833351421416897
3,2021,10,06,39,Y,N,0,individual5xindividual4,3,,,1392.7527894736843,356.5335263157895,,,,,,,1.3562191516513658,,,0.8362887661759798
4,2021,10,06,39,Y,N,0,individual5xindividual4,4,806.5079098999895,404.4896473114823,1337.4622631578948,333.03989473684214,-2.7510588251704946,-0.37020597188932736,2.775856105991624,-172.33369599333412,31.03413470568013,1.2687262309871152,0.8314130480022649,0.4373131829848503,,0.8362887661759798
5,2021,10,06,39,Y,N,0,individual5xindividual4,5,,,1306.625157894737,309.93826315789477,,,,,,,0.5617753711314294,,,0.8362887661759798
0,2021,10,06,39,Y,N,0,individual4xindividual6,0,1428.9117368421053,455.0196842105264,1068.7673157894735,338.1407894736842,1.8660332697027542,-0.6055901281701663,1.961840861786376,-17.980558862116066,5.835705075269958,0.490122642536426,0.7618620825310708,-0.27173943999464484,0.8982939182621517,0.3783884579847637
1,2021,10,06,39,Y,N,0,individual4xindividual6,1,,,1099.3634210526316,318.18252631578946,,,,,,,0.5663980633746019,,,0.44287096607408105
2,2021,10,06,39,Y,N,0,individual4xindividual6,2,1425.461052631579,381.0695789473684,1126.9907368421052,305.16778947368414,1.5464783201527132,-0.3932735205890373,1.5957002402390161,-14.219036994630908,43.58366535562697,0.6597210168338532,0.46853908867934035,0.19118192815451282,0.19292358175745483,0.5009052233544665
3,2021,10,06,39,Y,N,0,individual4xindividual6,3,1392.7527894736843,356.5335263157895,1149.4597894736844,300.68905263157893,1.2605854922279796,-0.2893496045814017,1.293367301615079,-13.05649536959978,83.94398345534836,1.3562191516513658,0.6779225528507293,0.6782965988006362,-0.6211389766336272,0.6620089709114926
4,2021,10,06,39,Y,N,0,individual4xindividual6,4,1337.4622631578948,333.03989473684214,1183.0352631578949,315.08878947368424,0.8001398963730569,-0.09301090809926371,0.8055277045473581,-6.47348626687274,129.0703989007595,0.8314130480022649,0.6451503713800678,0.18626267662219703,-0.5699724549274569,0.680962352977025
5,2021,10,06,39,Y,N,0,individual4xindividual6,5,1306.625157894737,309.93826315789477,1217.1625789473685,310.8147368421053,0.4635366784837742,0.0045413144259612665,0.46355892380201824,0.9716285130150225,129.24938018081127,0.5617753711314294,0.6015364778762855,-0.0397611067448561,-0.4030037570962607,0.8117979488802237
6,2021,10,06,39,Y,N,0,individual4xindividual6,6,,,,,,,,,,,,,,0.8721836085278539
0,2021,10,06,39,Y,N,0,individual4xindividual7,0,1428.9117368421053,455.0196842105264,1271.466052631579,631.1244210526316,0.8157807472047996,0.912459776383965,1.2239612212111528,48.1890575508796,10.43854122742061,0.490122642536426,0.1597183456182527,0.3304042969181733,,0.7851537297958727
1,2021,10,06,39,Y,N,0,individual4xindividual7,1,,,1279.2705789473684,631.6404210526315,,,,,,,0.16448691293099027,,,0.5765766073749149
2,2021,10,06,39,Y,N,0,individual4xindividual7,2,1425.461052631579,381.0695789473684,1285.7985789473685,628.8672105263158,0.723639760021816,1.2839255522225252,1.4738111568088863,60.550611185585694,63.550872230274926,0.6597210168338532,0.2219561940042116,0.4377648228296415,,0.3888571971960524
3,2021,10,06,39,Y,N,0,individual4xindividual7,3,1392.7527894736843,356.5335263157895,1296.9411578947372,619.574052631579,0.4964333242432507,1.362904281428961,1.4505013360064845,70.20536435764991,93.22160263284007,1.3562191516513658,0.34516276296933757,1.011056388682028,-0.4246851086715868,0.346822347081394
4,2021,10,06,39,Y,N,0,individual4xindividual7,4,1337.4622631578948,333.03989473684214,1311.2692631578946,612.9720000000001,0.1357150259067358,1.4504254158712844,1.456760946505038,84.56882801519536,121.22163380680274,0.8314130480022649,0.30813947460508334,0.5232735733971815,-0.5307966118504718,0.3418770705973165
5,2021,10,06,39,Y,N,0,individual4xindividual7,5,1306.625157894737,309.93826315789477,1326.2434736842104,609.3934736842106,-0.10164930460867183,1.5515814016907554,1.5549075301123458,93.71712928863434,121.59927119107225,0.5617753711314294,0.26051908868534934,0.3012562824460801,-0.5005698388621732,0.2731162854702261
6,2021,10,06,39,Y,N,0,individual4xindividual7,6,,,1339.3876315789473,607.3638947368421,,,,,,,0.2051001865717271,,,0.24138053848849203
0,2021,10,06,39,Y,N,0,individual4xindividual8,0,1428.9117368421053,455.0196842105264,776.3952105263157,271.9287368421053,3.380914644123261,-0.9486577583856013,3.5114862057812943,-15.687481992481818,167.17020315551477,0.490122642536426,0.7648883247738066,-0.2747656822373806,,0.37426684518580916
1,2021,10,06,39,Y,N,0,individual4xindividual8,1,,,762.2860526315789,327.38826315789464,,,,,,,0.9871817688936128,,,0.47676474573287225
2,2021,10,06,39,Y,N,0,individual4xindividual8,2,1425.461052631579,381.0695789473684,764.769,376.6705789473684,3.4232748841014446,-0.022792746113989598,3.4233507622496377,-0.302130208496685,161.27018630260892,0.6597210168338532,1.5540394427412478,-0.8943184259073945,-0.5376824295476944,0.5690128562252289
3,2021,10,06,39,Y,N,0,individual4xindividual8,3,1392.7527894736843,356.5335263157895,,,,,,,,1.3562191516513658,,,,0.777421695097812
4,2021,10,06,39,Y,N,0,individual4xindividual8,4,1337.4622631578948,333.03989473684214,,,,,,,,0.8314130480022649,,,,0.8019403820239982
5,2021,10,06,39,Y,N,0,individual4xindividual8,5,1306.625157894737,309.93826315789477,951.3346583907232,413.178447734456,1.840883417119242,0.534923236147986,1.9170275490966873,16.231811189043363,136.08285399915937,0.5617753711314294,1.8503219801169166,-1.2885466089854873,,0.8012625970426351
6,2021,10,06,39,Y,N,0,individual4xindividual8,6,,,1000.320789473684,384.5523684210527,,,,,,,0.8027932817463675,,,0.8009497732050829
0,2021,10,06,39,Y,N,0,individual5xindividual6,0,987.9842105263157,446.13968421052635,1068.7673157894735,338.1407894736842,-0.4185653122443414,-0.559579765475866,0.6988035736487244,-126.10348090967356,143.51296836489507,0.836927713493222,0.7618620825310708,0.07506563096215119,-0.33762508437824396,0.4220505658425369
1,2021,10,06,39,Y,N,0,individual5xindividual6,1,935.2843157894738,439.33110526315784,1099.3634210526316,318.18252631578946,-0.8501508044723206,-0.627712844286883,1.0567780302540655,-143.15788518467957,140.60201170861424,0.912576276351638,0.5663980633746019,0.3461782129770362,-0.697486867559693,0.4850267319744354
2,2021,10,06,39,Y,N,0,individual5xindividual6,2,885.8655789473686,426.8479473684211,1126.9907368421052,305.16778947368414,-1.2493531497136623,-0.6304671393509681,1.3994184886948013,-153.06483007440394,139.6086686011523,0.8096494247394453,0.46853908867934035,0.34111033606010505,-0.7531623046675877,0.6439734563742522
3,2021,10,06,39,Y,N,0,individual5xindividual6,3,,,1149.4597894736844,300.68905263157893,,,,,,,0.6779225528507293,,,0.742113414774646
4,2021,10,06,39,Y,N,0,individual5xindividual6,4,806.5079098999895,404.4896473114823,1183.0352631578949,315.08878947368424,-1.950918928797437,-0.4632168799885911,2.005156987531526,-166.61801121632817,160.10610038437477,1.2687262309871152,0.6451503713800678,0.6235758596070472,,0.8649140939057575
5,2021,10,06,39,Y,N,0,individual5xindividual6,5,,,1217.1625789473685,310.8147368421053,,,,,,,0.6015364778762855,,,0.8649140939057575
0,2021,10,06,39,Y,N,0,individual7xindividual5,0,1271.466052631579,631.1244210526316,987.9842105263157,446.13968421052635,1.4688178347422962,-0.9584701390782657,1.753878798310122,-33.176198482420496,159.78227712286332,0.1597183456182527,0.836927713493222,-0.6772093678749692,,0.6090974393908798
1,2021,10,06,39,Y,N,0,individual7xindividual5,1,1279.2705789473684,631.6404210526315,935.2843157894738,439.33110526315784,1.7823122443414237,-0.9964213253340604,2.0419334939977474,-29.239681295143274,163.9342698248701,0.16448691293099027,0.912576276351638,-0.7480893634206478,,0.5167486276102392
2,2021,10,06,39,Y,N,0,individual7xindividual5,2,1285.7985789473685,628.8672105263158,885.8655789473686,426.8479473684211,2.0721917098445597,-1.0467319334605947,2.3215568532505673,-26.82303228291901,159.57989790752703,0.2219561940042116,0.8096494247394453,-0.5876932307352337,,0.2498246304962881
3,2021,10,06,39,Y,N,0,individual7xindividual5,3,1296.9411578947372,619.574052631579,,,,,,,,0.34516276296933757,,,,0.27474629570105097
4,2021,10,06,39,Y,N,0,individual7xindividual5,4,1311.2692631578946,612.9720000000001,806.5079098999895,404.4896473114823,2.6153437992637585,-1.0802194439819572,2.8296461325586417,-22.450780086372507,152.25439384775967,0.30813947460508334,1.2687262309871152,-0.9605867563820316,,0.5738847569842133
5,2021,10,06,39,Y,N,0,individual7xindividual5,5,1326.2434736842104,609.3934736842106,,,,,,,,0.26051908868534934,,,,0.5413747203363055
6,2021,10,06,39,Y,N,0,individual7xindividual5,6,1339.3876315789473,607.3638947368421,732.0877616530844,385.8298368339711,3.1466314503930723,-1.1478448596003676,3.34945328468898,-20.04625076495303,,0.2051001865717271,0.8181805548276364,-0.6130803682559092,,0.6660195045129561
0,2021,10,06,39,Y,N,0,individual8xindividual5,0,776.3952105263157,271.9287368421053,987.9842105263157,446.13968421052635,-1.096316062176166,0.9026473956913007,1.4200990208903543,140.55434541435739,17.897357483287347,0.7648883247738066,0.836927713493222,-0.07203938871941529,,0.41467198340944217
1,2021,10,06,39,Y,N,0,individual8xindividual5,1,762.2860526315789,327.38826315789464,935.2843157894738,439.33110526315784,-0.896364057812926,0.5800147259340059,1.067654254166186,147.30357787114758,57.38433857693337,0.9871817688936128,0.912576276351638,0.07460549254197484,0.18912809130301603,0.4431885093364253
2,2021,10,06,39,Y,N,0,individual8xindividual5,2,764.769,376.6705789473684,885.8655789473686,426.8479473684211,-0.6274434142350696,0.25998636487592036,0.6791746078795616,158.35865086123286,89.17830630113043,1.5540394427412478,0.8096494247394453,0.7443900180018026,-0.5384853558610073,0.6855789797157819
3,2021,10,06,39,Y,N,0,individual8xindividual5,3,,,,,,,,,,,,,,0.672918587991278
4,2021,10,06,39,Y,N,0,individual8xindividual5,4,,,806.5079098999895,404.4896473114823,,,,,,,1.2687262309871152,,,0.7674436338812276
5,2021,10,06,39,Y,N,0,individual8xindividual5,5,951.3346583907232,413.178447734456,,,,,,,,1.8503219801169166,,,,0.87510904425711
6,2021,10,06,39,Y,N,0,individual8xindividual5,6,1000.320789473684,384.5523684210527,732.0877616530844,385.8298368339711,1.3898084343036259,0.006619007320821358,1.3898241958317639,0.2824571900310067,,0.8027932817463675,0.8181805548276364,-0.015387273081268825,-0.7702431915077131,0.87510904425711
7,2021,10,06,39,Y,N,0,individual8xindividual5,7,1037.8276315789474,370.170947368421,709.2104210526317,,1.7026798472866105,,,,,0.8856083370138561,,,,0.87510904425711
8,2021,10,06,39,Y,N,0,individual8xindividual5,8,1056.4929473684213,328.709,745.7555263157894,305.6571578947368,1.6100384510499048,-0.11943959640032724,1.6144626446739019,-4.210087813637528,31.264519267260585,0.7602286036695731,1.6413077319938283,-0.881079128324255,0.7820749792114424,0.9187657121696862
0,2021,10,06,39,Y,N,0,individual6xindividual7,0,1068.7673157894735,338.1407894736842,1271.466052631579,631.1244210526316,-1.0502525224979546,1.5180499045541314,1.8459430851816976,124.69895063937051,16.275876513529393,0.7618620825310708,0.1597183456182527,0.602143736912818,,0.17282216544613807
1,2021,10,06,39,Y,N,0,individual6xindividual7,1,1099.3634210526316,318.18252631578946,1279.2705789473684,631.6404210526315,-0.9321614398691027,1.6241341696209435,1.8726283002531898,119.85062051919397,23.33242969468104,0.5663980633746019,0.16448691293099027,0.4019111504436115,,0.1200755411169757
2,2021,10,06,39,Y,N,0,individual6xindividual7,2,1126.9907368421052,305.16778947368414,1285.7985789473685,628.8672105263158,-0.8228385601308973,1.6771990728115627,1.8681702347158446,116.1271560148261,19.973515444536496,0.46853908867934035,0.2219561940042116,0.24658289467512867,,0.07941021845752827
