Year,Month,Day,Trial,Ablation,Darkness,Flow,Turn Start Frame,Turn End Frame,Fish,Turn Direction,Appox Turn Angle,No. Fish Left,No. Fish Right
1995,9,7,5,Simulated,Simulated,F2,9,118,individual2,right,361,4,3
1995,9,7,5,Simulated,Simulated,F2,9,203,individual2,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,268,individual2,left,361,4,3
1995,9,7,5,Simulated,Simulated,F2,9,64,individual3,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,73,individual3,left,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,84,individual3,right,361,2,5
1995,9,7,5,Simulated,Simulated,F2,9,85,individual3,right,361,4,3
1995,9,7,5,Simulated,Simulated,F2,9,115,individual3,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,170,individual3,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,226,individual3,left,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,228,individual3,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,242,individual3,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,247,individual3,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,1,individual4,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,57,individual4,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,137,individual4,right,361,6,1
1995,9,7,5,Simulated,Simulated,F2,9,193,individual4,left,361,3,4
1995,9,7,5,Simulated,Simulated,F2,9,256,individual4,right,361,2,5
1995,9,7,5,Simulated,Simulated,F2,9,295,individual4,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,12,individual5,right,361,5,2
1995,9,7,5,Simulated,Simulated,F2,9,13,individual5,right,361,5,2
1995,9,7,5,Simulated,Simulated,F2,9,30,individual5,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,54,individual5,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,67,individual5,left,361,5,2
1995,9,7,5,Simulated,Simulated,F2,9,79,individual5,left,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,112,individual5,right,361,5,2
1995,9,7,5,Simulated,Simulated,F2,9,116,individual5,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,117,individual5,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,187,individual5,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,202,individual5,right,361,1,6
1995,9,7,5,Simulated,Simulated,F2,9,262,individual5,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,287,individual5,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,288,individual5,left,361,1,6
1995,9,7,5,Simulated,Simulated,F2,9,56,individual6,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,107,individual6,left,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,193,individual6,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,263,individual6,right,361,7,0
1995,9,7,5,Simulated,Simulated,F2,9,35,individual7,left,361,1,6
1995,9,7,5,Simulated,Simulated,F2,9,36,individual7,left,361,1,6
1995,9,7,5,Simulated,Simulated,F2,9,39,individual7,left,361,3,4
1995,9,7,5,Simulated,Simulated,F2,9,67,individual7,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,69,individual7,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,70,individual7,right,361,1,6
1995,9,7,5,Simulated,Simulated,F2,9,79,individual7,right,361,6,1
1995,9,7,5,Simulated,Simulated,F2,9,127,individual7,right,361,6,1
1995,9,7,5,Simulated,Simulated,F2,9,166,individual7,left,361,5,2
1995,9,7,5,Simulated,Simulated,F2,9,228,individual7,right,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,238,individual7,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,239,individual7,left,361,0,7
1995,9,7,5,Simulated,Simulated,F2,9,298,individual7,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,55,individual0,left,361,1,6
1995,9,7,6,Simulated,Simulated,F2,9,105,individual0,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,155,individual0,right,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,158,individual0,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,161,individual0,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,237,individual0,left,361,1,6
1995,9,7,6,Simulated,Simulated,F2,9,267,individual0,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,74,individual1,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,150,individual1,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,164,individual1,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,167,individual1,right,361,4,3
1995,9,7,6,Simulated,Simulated,F2,9,178,individual1,right,361,3,4
1995,9,7,6,Simulated,Simulated,F2,9,222,individual1,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,260,individual1,right,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,263,individual1,right,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,281,individual1,left,361,5,2
1995,9,7,6,Simulated,Simulated,F2,9,82,individual2,right,361,3,4
1995,9,7,6,Simulated,Simulated,F2,9,126,individual2,left,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,136,individual2,left,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,176,individual2,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,269,individual2,left,361,3,4
1995,9,7,6,Simulated,Simulated,F2,9,31,individual3,right,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,43,individual3,left,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,51,individual3,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,52,individual3,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,115,individual3,right,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,127,individual3,left,361,5,2
1995,9,7,6,Simulated,Simulated,F2,9,180,individual3,left,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,246,individual3,right,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,257,individual3,right,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,258,individual3,right,361,1,6
1995,9,7,6,Simulated,Simulated,F2,9,280,individual3,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,289,individual3,right,361,2,5
1995,9,7,6,Simulated,Simulated,F2,9,1,individual4,left,361,1,6
1995,9,7,6,Simulated,Simulated,F2,9,55,individual4,right,361,5,2
1995,9,7,6,Simulated,Simulated,F2,9,56,individual4,left,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,132,individual4,left,361,6,1
1995,9,7,6,Simulated,Simulated,F2,9,218,individual4,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,292,individual4,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,17,individual5,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,19,individual5,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,73,individual5,right,361,3,4
1995,9,7,6,Simulated,Simulated,F2,9,100,individual5,right,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,141,individual5,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,146,individual5,right,361,5,2
1995,9,7,6,Simulated,Simulated,F2,9,207,individual5,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,228,individual5,left,361,4,3
1995,9,7,6,Simulated,Simulated,F2,9,229,individual5,right,361,4,3
1995,9,7,6,Simulated,Simulated,F2,9,240,individual5,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,241,individual5,right,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,38,individual6,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,102,individual6,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,134,individual6,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,138,individual6,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,146,individual6,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,154,individual6,right,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,204,individual6,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,214,individual6,left,361,7,0
1995,9,7,6,Simulated,Simulated,F2,9,216,individual6,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,277,individual6,left,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,81,individual7,right,361,3,4
1995,9,7,6,Simulated,Simulated,F2,9,83,individual7,right,361,1,6
1995,9,7,6,Simulated,Simulated,F2,9,127,individual7,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,175,individual7,left,361,4,3
1995,9,7,6,Simulated,Simulated,F2,9,235,individual7,right,361,0,7
1995,9,7,6,Simulated,Simulated,F2,9,265,individual7,left,361,2,5
1995,9,7,7,Simulated,Simulated,F2,9,60,individual0,left,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,63,individual0,right,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,69,individual0,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,149,individual0,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,210,individual0,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,215,individual0,right,361,2,5
1995,9,7,7,Simulated,Simulated,F2,9,260,individual0,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,29,individual1,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,88,individual1,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,112,individual1,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,114,individual1,left,361,4,3
1995,9,7,7,Simulated,Simulated,F2,9,145,individual1,right,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,196,individual1,left,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,243,individual1,left,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,261,individual1,right,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,262,individual1,left,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,50,individual2,right,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,76,individual2,right,361,2,5
1995,9,7,7,Simulated,Simulated,F2,9,107,individual2,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,168,individual2,right,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,186,individual2,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,187,individual2,left,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,208,individual2,left,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,255,individual2,right,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,269,individual2,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,65,individual3,left,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,171,individual3,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,206,individual3,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,207,individual3,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,229,individual3,left,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,237,individual3,right,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,284,individual3,right,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,69,individual4,left,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,117,individual4,right,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,154,individual4,right,361,3,4
1995,9,7,7,Simulated,Simulated,F2,9,164,individual4,right,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,224,individual4,right,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,296,individual4,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,51,individual5,left,361,7,0
1995,9,7,7,Simulated,Simulated,F2,9,113,individual5,left,361,1,6
1995,9,7,7,Simulated,Simulated,F2,9,166,individual5,left,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,186,individual5,right,361,0,7
1995,9,7,7,Simulated,Simulated,F2,9,241,individual5,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,43,individual6,left,361,6,1
1995,9,7,7,Simulated,Simulated,F2,9,136,individual6,right,361,2,5
1995,9,7,7,Simulated,Simulated,F2,9,209,individual6,right,361,5,2
1995,9,7,7,Simulated,Simulated,F2,9,277,individual6,right,361,6,1
1995,9,7,7,Simulated,Simulated,F2,9,71,individual7,left,361,6,1
1995,9,7,7,Simulated,Simulated,F2,9,136,individual7,left,361,4,3
1995,9,7,7,Simulated,Simulated,F2,9,203,individual7,right,361,4,3
1995,9,7,7,Simulated,Simulated,F2,9,226,individual7,left,361,4,3
1995,9,7,8,Simulated,Simulated,F2,9,35,individual0,left,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,72,individual0,left,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,76,individual0,left,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,146,individual0,right,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,147,individual0,left,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,152,individual0,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,153,individual0,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,219,individual0,left,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,298,individual0,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,70,individual1,left,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,137,individual1,left,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,213,individual1,left,361,3,4
1995,9,7,8,Simulated,Simulated,F2,9,292,individual1,right,361,5,2
1995,9,7,8,Simulated,Simulated,F2,9,71,individual2,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,107,individual2,left,361,1,6
1995,9,7,8,Simulated,Simulated,F2,9,150,individual2,right,361,1,6
1995,9,7,8,Simulated,Simulated,F2,9,151,individual2,right,361,3,4
1995,9,7,8,Simulated,Simulated,F2,9,171,individual2,right,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,213,individual2,right,361,5,2
1995,9,7,8,Simulated,Simulated,F2,9,282,individual2,left,361,3,4
1995,9,7,8,Simulated,Simulated,F2,9,53,individual3,left,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,162,individual3,right,361,4,3
1995,9,7,8,Simulated,Simulated,F2,9,215,individual3,left,361,4,3
1995,9,7,8,Simulated,Simulated,F2,9,242,individual3,right,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,272,individual3,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,287,individual3,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,288,individual3,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,62,individual4,left,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,121,individual4,right,361,1,6
1995,9,7,8,Simulated,Simulated,F2,9,139,individual4,right,361,3,4
1995,9,7,8,Simulated,Simulated,F2,9,183,individual4,left,361,4,3
1995,9,7,8,Simulated,Simulated,F2,9,240,individual4,right,361,3,4
1995,9,7,8,Simulated,Simulated,F2,9,47,individual5,left,361,2,5
1995,9,7,8,Simulated,Simulated,F2,9,85,individual5,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,87,individual5,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,102,individual5,right,361,2,5
1995,9,7,8,Simulated,Simulated,F2,9,153,individual5,right,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,192,individual5,right,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,285,individual5,right,361,5,2
1995,9,7,8,Simulated,Simulated,F2,9,32,individual6,right,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,92,individual6,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,170,individual6,right,361,2,5
1995,9,7,8,Simulated,Simulated,F2,9,188,individual6,right,361,1,6
1995,9,7,8,Simulated,Simulated,F2,9,220,individual6,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,38,individual7,right,361,6,1
1995,9,7,8,Simulated,Simulated,F2,9,129,individual7,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,187,individual7,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,189,individual7,right,361,0,7
1995,9,7,8,Simulated,Simulated,F2,9,193,individual7,right,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,230,individual7,left,361,7,0
1995,9,7,8,Simulated,Simulated,F2,9,291,individual7,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,34,individual0,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,36,individual0,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,53,individual0,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,102,individual0,right,361,3,4
1995,9,7,9,Simulated,Simulated,F2,9,167,individual0,right,361,5,2
1995,9,7,9,Simulated,Simulated,F2,9,188,individual0,right,361,5,2
1995,9,7,9,Simulated,Simulated,F2,9,189,individual0,right,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,236,individual0,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,281,individual0,left,361,1,6
1995,9,7,9,Simulated,Simulated,F2,9,76,individual1,left,361,4,3
1995,9,7,9,Simulated,Simulated,F2,9,160,individual1,right,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,249,individual1,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,71,individual2,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,144,individual2,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,184,individual2,right,361,2,5
1995,9,7,9,Simulated,Simulated,F2,9,217,individual2,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,222,individual2,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,287,individual2,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,17,individual3,left,361,2,5
1995,9,7,9,Simulated,Simulated,F2,9,18,individual3,left,361,5,2
1995,9,7,9,Simulated,Simulated,F2,9,19,individual3,right,361,3,4
1995,9,7,9,Simulated,Simulated,F2,9,20,individual3,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,21,individual3,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,52,individual3,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,112,individual3,left,361,1,6
1995,9,7,9,Simulated,Simulated,F2,9,143,individual3,right,361,1,6
1995,9,7,9,Simulated,Simulated,F2,9,175,individual3,right,361,4,3
1995,9,7,9,Simulated,Simulated,F2,9,241,individual3,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,279,individual3,left,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,284,individual3,left,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,285,individual3,right,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,287,individual3,right,361,5,2
1995,9,7,9,Simulated,Simulated,F2,9,58,individual4,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,78,individual4,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,80,individual4,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,116,individual4,right,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,184,individual4,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,185,individual4,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,192,individual4,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,260,individual4,left,361,6,1
1995,9,7,9,Simulated,Simulated,F2,9,290,individual4,right,361,2,5
1995,9,7,9,Simulated,Simulated,F2,9,1,individual5,right,361,3,4
1995,9,7,9,Simulated,Simulated,F2,9,66,individual5,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,68,individual5,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,120,individual5,right,361,3,4
1995,9,7,9,Simulated,Simulated,F2,9,191,individual5,right,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,248,individual5,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,60,individual6,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,124,individual6,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,162,individual6,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,163,individual6,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,166,individual6,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,167,individual6,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,168,individual6,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,219,individual6,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,242,individual6,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,243,individual6,left,361,1,6
1995,9,7,9,Simulated,Simulated,F2,9,298,individual6,left,361,7,0
1995,9,7,9,Simulated,Simulated,F2,9,1,individual7,right,361,1,6
1995,9,7,9,Simulated,Simulated,F2,9,89,individual7,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,134,individual7,left,361,2,5
1995,9,7,9,Simulated,Simulated,F2,9,135,individual7,left,361,2,5
1995,9,7,9,Simulated,Simulated,F2,9,155,individual7,left,361,5,2
1995,9,7,9,Simulated,Simulated,F2,9,218,individual7,left,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,222,individual7,right,361,0,7
1995,9,7,9,Simulated,Simulated,F2,9,273,individual7,left,361,7,0
