,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff
11,2022,06,10,03,S,S,0,individual5xindividual4,12,0.4476424989885485,-0.6838091283224014,0.0,0.8172996579454533,2.333589038956346,2.4203853287973254,0.0,3.045632923192769,2.366255152478069,-0.638197534409798,0.06297411643637386,1.9578907794764258,1.909489477554894,0.0,1.5102482804878774,1.2256803492324926,0.0,-0.6439823912324153,1.8550341025206603,-2.0025944076098448,-4.560138781363072,2.7881632732867896,0.6793777707147001
12,2022,06,10,03,S,S,0,individual5xindividual4,13,1.0698052848440158,-1.7498654662387851,0.0,2.0509784244148612,-2.587556264767363,1.8339923208249773,0.0,2.7402636184580276,2.1123034408014782,0.20975271592818615,0.26724222043404344,2.6877908241359085,2.272761696036565,0.0,1.6179855392918931,0.5228962297977793,0.0,-1.5856428759567869,0.4700057990668744,-1.3723566170155748,-2.715363802408235,2.0499290362462346,0.6279601776565493
0,2022,06,10,03,S,S,0,individual6xindividual4,1,-0.48221008700192003,-1.5806427428313399,0.0,1.6525610574111265,-1.9183795325764512,2.9925081224376893,0.0,0.42159609667760706,0.9474125580651619,-0.659449247824465,0.07507468764530528,5.29443370870713,2.323143381871116,0.0,5.776643795709051,0.7425006390397764,0.0,-0.5638801514514625,0.6445449181137534,-2.5385218954434614,-1.151750147468753,-2.9038601081120508,-0.525816461387555
1,2022,06,10,03,S,S,0,individual6xindividual4,2,0.05068496245132722,-1.4668190448935934,0.0,1.4676944763407833,-1.5116803712156666,2.626596259081343,0.0,2.1159125540942365,1.602550783731882,-0.6682669919655997,-0.010761068480519626,5.509464481827751,2.13643170177457,0.0,5.4587795193764235,0.6696126568809768,0.0,0.04613908741298948,-0.10733807558041993,-2.8121376121258836,-1.9035755444451457,0.06321436594784306,0.5133617703623545
2,2022,06,10,03,S,S,0,individual6xindividual4,3,0.8243494403458523,-1.3607648166372035,0.0,1.5909848792481347,-1.5490535816111197,1.9374258184145599,0.0,1.6287760632196073,0.9664992889666761,0.3590906131727254,0.2529756808777459,6.01014642672877,1.7819279286541727,0.0,5.185796986382918,0.42116311201696915,0.0,0.026556547031111006,-0.5610529267015056,-2.4984861303431587,-0.7354575429090144,0.5761927597489299,0.6622767742529313
3,2022,06,10,03,S,S,0,individual6xindividual4,4,1.378139897346006,-1.2045272930547561,0.0,1.8303430215046246,-1.8481720746084285,1.8740892815876193,0.0,1.1261910179623245,1.0305833402194633,0.08519752350739271,-0.25411547255881384,6.375667222063657,1.5426874314730683,0.0,4.997527324717652,0.33816013841831244,0.0,-0.5047836822105151,-0.573127852756129,-2.4472155309515613,-0.4233195471110353,-1.2440638404972042,0.09560767774286129
4,2022,06,10,03,S,S,0,individual6xindividual4,5,1.8424736987476955,-0.6554154837660225,0.0,1.9555763311456966,-1.9664625546340722,2.4511903382560316,0.0,1.4061362593921427,1.5112525549511375,-0.4240087180937777,-0.40057153290302994,6.557673038990912,1.3094161734591048,0.0,4.715199340243216,0.6540006896930824,0.0,-0.7341843269122941,-0.8291553065384951,2.996792077854865,-2.4877333267633106,-2.058696683082122,-0.10511629555899495
5,2022,06,10,03,S,S,0,individual6xindividual4,6,1.9270668246221545,0.07500297727323083,0.0,1.9285258601219644,-1.0368417591232262,1.6041911459035334,0.0,2.3990847462551304,2.084261134334611,-0.09550386175006692,-0.19787548292195875,6.244347330468197,0.9369472173115612,0.0,4.317280505846043,1.011950194584792,0.0,0.9164433244489856,-2.1486922930395593,2.532128543609348,-2.6458824328131456,-0.8217295743185368,0.31482361192051905
6,2022,06,10,03,S,S,0,individual6xindividual4,7,1.8555948503802868,0.8070666937277589,0.0,2.023509055300345,-1.0427386205877966,1.3019577186538696,0.0,1.6581960417086308,2.1488942281704886,0.17590643589593483,-0.006434814309242596,5.6587385089335145,0.6166268070463986,0.0,3.803143658553228,1.4236935007741574,0.0,1.015083411577659,-2.504880847320154,2.476363347453125,-1.4681551773053638,0.04590755107724533,-0.4906981864618576
7,2022,06,10,03,S,S,0,individual6xindividual4,8,1.9493914028668393,1.2183388799185746,0.0,2.298798918542549,-0.6215987858064217,0.6439112816973982,0.0,1.7322019184660735,2.1094117178134137,0.22555755108236344,0.02483960737660602,5.213572236324689,0.5949086719186157,0.0,3.2641808334578486,1.81324755183719,0.0,1.7685503010448815,-3.0785239053329563,2.561203325958272,-1.3533920236525017,1.1407932479320337,-0.37720979934734006
