,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
14,2021,10,06,34,Y,N,2,individual3,14,0.17182956416833658,0.17379165204712765,0.06716778574117954,-173.910893422164,82.60637746200234,3.2691619264853333,3.333333333333334,0.27722519760397557
0,2021,10,06,34,Y,N,2,individual4,0,0.265657968272725,0.14993841276943118,-0.3059098559798296,-178.4188048390687,98.84036805192301,2.2123721517452433,2.8571428571428568,0.6523434028584101
1,2021,10,06,34,Y,N,2,individual4,1,,,,,,,3.5588972431077694,
2,2021,10,06,34,Y,N,2,individual4,2,,,,,,,0.9523809523809523,
3,2021,10,06,34,Y,N,2,individual4,3,,,,,,,0.9523809523809523,
4,2021,10,06,34,Y,N,2,individual4,4,,,,,,,0.9523809523809523,
5,2021,10,06,34,Y,N,2,individual4,5,0.2557666974307333,0.16665785861023655,-0.16966467905958485,-176.00209509701517,89.19419287518248,1.9623980813412853,1.0942450465787108,0.5330768020990263
6,2021,10,06,34,Y,N,2,individual4,6,0.2610782572871061,0.16351946708089196,-0.18553114643826377,,,2.0710676161205983,1.132075471698113,
7,2021,10,06,34,Y,N,2,individual4,7,0.2660044346534782,0.16132357952803,-0.2001983959586818,,,1.9400493945647488,1.132075471698113,
8,2021,10,06,34,Y,N,2,individual4,8,0.2719435169600069,0.16063951828697745,-0.20364398311513252,-178.91591683988594,89.68734587002236,1.8579990920559646,6.140350877192982,0.5841388098947494
9,2021,10,06,34,Y,N,2,individual4,9,0.2792589035663811,0.1585761172317097,-0.21919869125116198,-177.59020894211727,100.3439133892619,2.0298430737348347,4.790823211875844,0.5948724230653536
10,2021,10,06,34,Y,N,2,individual4,10,0.286637268708674,0.15554423618578667,-0.24701551880657788,-178.49410073417485,105.19130612884831,2.2180935097907395,5.384615384615384,0.6249602179044685
11,2021,10,06,34,Y,N,2,individual4,11,0.29425007481309395,0.15045904942566596,-0.282639321212451,-173.1913453082813,100.5166500355729,2.4232281528011286,5.789473684210527,0.6608137520625221
12,2021,10,06,34,Y,N,2,individual4,12,,,,,,,1.8181818181818183,
13,2021,10,06,34,Y,N,2,individual4,13,,,,,,,2.6555023923444976,
14,2021,10,06,34,Y,N,2,individual4,14,,,,,,,5.0,
0,2021,10,06,34,Y,N,2,individual5,0,0.16763217968266483,0.22824057426068758,0.3229140592993895,175.51462724452483,65.2484744458174,3.722528619274546,2.608695652173913,0.1397034993086711
1,2021,10,06,34,Y,N,2,individual5,1,0.1578837729069506,0.23685680905484452,0.37909316976270535,175.58406104839082,69.92052672751662,3.4129228040367536,2.608695652173913,0.16641215844089877
2,2021,10,06,34,Y,N,2,individual5,2,0.1508880266719954,0.24655397477632673,0.44646690458358423,174.31969482317822,58.46770118611902,3.4663034218778193,2.7243165121040582,0.22874392039888372
3,2021,10,06,34,Y,N,2,individual5,3,0.15199855997031553,0.25235951242116345,0.49650859466931374,174.77019832829458,53.44952264221133,3.114632911039125,3.1246537396121883,0.2716188587751547
4,2021,10,06,34,Y,N,2,individual5,4,0.15598958736450996,0.2599372931231103,0.5617874186287038,173.64225586271832,49.732519837480645,5.295965847185301,3.1184210526315788,0.32576059233249255
5,2021,10,06,34,Y,N,2,individual5,5,0.1668488673443678,0.26719491915463645,0.6095330261653145,173.18537697550934,55.30106568840044,5.044169027312371,3.6803405572755414,0.3625714742296365
6,2021,10,06,34,Y,N,2,individual5,6,0.1733653527659994,0.27866835087683484,0.6922771101148888,173.09593114143047,62.41738309651342,4.794362163453962,3.246351172047766,0.43990362503364955
7,2021,10,06,34,Y,N,2,individual5,7,0.17649321661810075,0.2946585729653692,0.7994282173629765,173.39031374526346,67.9337238749052,5.802185591150676,2.9022556390977443,0.5443362887155817
8,2021,10,06,34,Y,N,2,individual5,8,0.17963145685754572,0.31189998079264414,0.9184079222565487,172.54761615112974,57.22928898509714,4.972085741879705,2.421052631578947,0.6479759556733186
9,2021,10,06,34,Y,N,2,individual5,9,0.18639667764621293,0.32202846089162873,0.9497066207004402,170.00093816414076,55.25572408719954,5.295599925152499,0.8000000000000002,0.6743634064762428
10,2021,10,06,34,Y,N,2,individual5,10,,,,,,,0.8000000000000002,
11,2021,10,06,34,Y,N,2,individual5,11,,,,,,,0.8000000000000002,
12,2021,10,06,34,Y,N,2,individual5,12,,,,,,,2.652631578947368,
13,2021,10,06,34,Y,N,2,individual5,13,0.23433402238551826,0.2806366549957104,0.3949387225222255,169.13785514539427,56.29029834951823,5.659781245488736,6.6396761133603235,0.17699720817671621
14,2021,10,06,34,Y,N,2,individual5,14,,,,,,,4.615384615384615,
0,2021,10,06,34,Y,N,2,individual6,0,0.24722807054589643,0.1871668846173533,0.3179238844481868,142.56397601948092,17.693842316129434,3.9232665589540248,6.6028708133971294,0.5915918078865549
1,2021,10,06,34,Y,N,2,individual6,1,0.2541141341964761,0.19495625442785924,0.3271362571849288,156.13383019507845,45.328168308660175,3.432853492248023,2.727272727272727,0.31313532923231113
2,2021,10,06,34,Y,N,2,individual6,2,0.26365925171565974,0.2016898069768059,0.30673935362355315,164.44651492400166,78.20261532523683,4.071569629779405,4.20369104579631,0.21439567734400553
3,2021,10,06,34,Y,N,2,individual6,3,0.2740657439719508,0.19974007806182667,0.22899090585181783,172.5259707140256,95.57469398399014,4.058417005059526,4.624060150375939,0.20869281199447756
4,2021,10,06,34,Y,N,2,individual6,4,,,,,,,2.021822849807445,
5,2021,10,06,34,Y,N,2,individual6,5,,,,,,,1.4634146341463417,
6,2021,10,06,34,Y,N,2,individual6,6,0.3036111946796302,0.17455575569232282,-0.10920263766657431,-176.7661592620188,121.59272715695899,3.7484415680807546,1.6695612776561204,0.5211003621836929
7,2021,10,06,34,Y,N,2,individual6,7,0.31255702141806135,0.16682380330843252,-0.18171768242488134,-177.88987869289605,118.74962277376761,2.9170105702388294,1.7647058823529413,
8,2021,10,06,34,Y,N,2,individual6,8,0.319861012684397,0.1625076006519254,-0.2395485506513193,178.13273466780623,114.07721803962815,2.962929182483586,3.5294117647058827,0.6469588300847425
9,2021,10,06,34,Y,N,2,individual6,9,0.3237096016089641,0.1599066352407534,-0.28339915732759985,178.21913261096384,116.22207756196808,2.346118315780926,3.7008811621814712,0.6891946642250067
10,2021,10,06,34,Y,N,2,individual6,10,0.32190557195562414,0.16031393870750557,-0.2993023375738004,178.89672478175888,119.15222062795704,2.2287833282192793,4.79757085020243,0.7003567488400781
11,2021,10,06,34,Y,N,2,individual6,11,0.3167221462398776,0.16371010803484198,-0.2896879390425973,179.2412018403854,117.83468851233684,2.4083870289943863,3.195488721804511,0.6841504373098796
12,2021,10,06,34,Y,N,2,individual6,12,0.3077731175137527,0.16820045239105183,-0.2662761915687979,-179.77296073553697,118.64749870695289,2.7088016746045924,3.6992481203007523,0.6525051178335382
13,2021,10,06,34,Y,N,2,individual6,13,0.2948101194598973,0.17097526041464153,-0.24550937609021778,-172.9209282309706,128.06427635284822,2.6820312381027454,4.157894736842105,0.6186532214706282
14,2021,10,06,34,Y,N,2,individual6,14,0.28495388185798876,0.1715954376787476,-0.23773025820658936,-172.41244054233746,129.37046687393186,2.414128725065408,7.5,0.597950670255962
0,2021,10,06,34,Y,N,2,individual7,0,,,,,,,0.2752293577981651,
1,2021,10,06,34,Y,N,2,individual7,1,,,,,,,0.2752293577981651,
2,2021,10,06,34,Y,N,2,individual7,2,,,,,,,0.2752293577981651,
3,2021,10,06,34,Y,N,2,individual7,3,,,,,,,0.2752293577981651,
4,2021,10,06,34,Y,N,2,individual7,4,,,,,,,0.2752293577981651,
5,2021,10,06,34,Y,N,2,individual7,5,,,,,,,0.2752293577981651,3.4221310706947135
6,2021,10,06,34,Y,N,2,individual7,6,,,,,,,0.2752293577981651,4.147930245257794
7,2021,10,06,34,Y,N,2,individual7,7,,,,,,,0.2752293577981651,5.881220805709028
8,2021,10,06,34,Y,N,2,individual7,8,,,,,,,0.2752293577981651,8.750602034850411
9,2021,10,06,34,Y,N,2,individual7,9,,,,,,,0.2752293577981651,8.696923186826973
10,2021,10,06,34,Y,N,2,individual7,10,,,,,,,0.2752293577981651,4.6028669290909265
11,2021,10,06,34,Y,N,2,individual7,11,,,,,,,0.2752293577981651,3.134335600813093
12,2021,10,06,34,Y,N,2,individual7,12,,,,,,,0.2752293577981651,
13,2021,10,06,34,Y,N,2,individual7,13,,,,,,,0.2752293577981651,2.785873383605733
14,2021,10,06,34,Y,N,2,individual7,14,,,,,,,0.2752293577981651,2.284591854876512
0,2021,10,06,34,Y,N,2,individual8,0,0.09960269501364206,0.23572140158150234,0.5787670762256829,-169.0702770434654,149.68831102899267,4.005410538203126,5.180598555211558,0.6111990956649578
1,2021,10,06,34,Y,N,2,individual8,1,0.11598765551386958,0.2255764894753937,0.4763702838137352,-172.62248654883402,132.4136907716017,5.549442168213599,3.5294117647058827,0.4269827847410376
2,2021,10,06,34,Y,N,2,individual8,2,0.13796980521383212,0.21655750468448137,0.3679866343862212,-177.09637499601857,128.22648801252114,3.2969002979583464,3.6803405572755414,0.2538958661954089
3,2021,10,06,34,Y,N,2,individual8,3,0.1523471860289008,0.21491729404302243,0.32141634574811745,-179.21328979554,110.65200111873581,9.716058648377986,3.3991228070175445,0.16697703701339728
4,2021,10,06,34,Y,N,2,individual8,4,,,,,,,2.2681704260651636,
5,2021,10,06,34,Y,N,2,individual8,5,0.18317544930687737,0.21368548170760998,0.2954621553561644,,,3.9128250963678113,2.924812030075188,
6,2021,10,06,34,Y,N,2,individual8,6,0.18147918217546774,0.21665039062338484,0.3441913855013263,-170.49663258270442,136.49641985723477,3.928690954161071,4.631578947368421,0.19654929589403586
7,2021,10,06,34,Y,N,2,individual8,7,0.1749563865962272,0.2206817801208095,0.40363687176216684,-172.99872425275998,132.64121551031553,3.027528057780311,3.715170278637771,0.25902459402919586
8,2021,10,06,34,Y,N,2,individual8,8,0.17841468865028953,0.2233245239096908,0.4384733391368553,-173.98373384442127,137.46435019373166,2.6144252010517626,3.8151940938318645,0.28560550941826784
9,2021,10,06,34,Y,N,2,individual8,9,0.1815253294449099,0.22685780123560786,0.48658488688869556,-175.4629999363799,126.92500655172961,4.128303357756656,4.615384615384615,0.32987558462504696
10,2021,10,06,34,Y,N,2,individual8,10,0.17479004948825166,0.23375409113497891,0.5883529177853917,-175.53507643880855,108.10208877264591,6.28360297626957,5.6532940743467055,0.4129980426476828
11,2021,10,06,34,Y,N,2,individual8,11,0.15393733173617996,0.2464923804924761,0.7744513925451199,-174.7497785889531,79.82009907618199,9.32307495108788,4.832535885167464,0.5940578393240807
12,2021,10,06,34,Y,N,2,individual8,12,0.12198926152399926,0.2642474415593629,1.0194187004585522,-175.91179405186165,69.71386305068593,10.611790563034193,5.0,0.8378579680518745
13,2021,10,06,34,Y,N,2,individual8,13,,,,,,,4.624060150375941,
14,2021,10,06,34,Y,N,2,individual8,14,0.08031045530370327,0.28231609160480703,1.1955062281688835,-179.6406316788757,122.90689730647436,6.3949883174638265,4.2857142857142865,1.2169340000260127
0,2021,08,03,11,Y,N,2,individual1,0,0.12047227648523673,0.10755355513601107,-0.0230226010555999,-33.3771244230505,157.34386016876587,3.761019408061484,2.8571428571428568,0.38332897897765816
1,2021,08,03,11,Y,N,2,individual1,1,0.12135178277491102,0.09848593258012837,0.05802045261264641,-69.54299526697342,54.176790661260064,3.2898132072469757,2.218045112781955,0.2479563828431464
2,2021,08,03,11,Y,N,2,individual1,2,0.1295333299023859,0.09230619181630237,0.13570279939736482,-68.98970582791118,30.141216954632235,4.121522911735131,2.1762740183792815,0.27363695627585455
3,2021,08,03,11,Y,N,2,individual1,3,0.15741449501742352,0.07560419433180654,0.1682463705466426,-24.31515443629601,133.25672513838967,4.2386380529593675,2.2222222222222223,0.14532287228756316
4,2021,08,03,11,Y,N,2,individual1,4,0.19763511091616834,0.06758687271431978,0.26246175322902426,-12.515499812427484,80.66729912469222,3.872289645595228,2.4,0.21304093000593297
5,2021,08,03,11,Y,N,2,individual1,5,0.23878611029724398,0.062135878649307384,0.2488686038908884,-8.82610142300751,129.2546861162231,4.746458991254011,1.8674253200568989,0.2550748804012373
6,2021,08,03,11,Y,N,2,individual1,6,0.2701728784265072,0.07238517446903812,0.19038456064997777,6.8049845889262155,169.70923058988026,6.638277880268137,1.6216216216216217,0.29693770793459456
7,2021,08,03,11,Y,N,2,individual1,7,,,,,,,3.189900426742532,
8,2021,08,03,11,Y,N,2,individual1,8,0.2895234425506755,0.11051565559647938,-0.06049345833964288,131.17933812760967,174.35711119563555,6.515956000741764,3.5526315789473686,0.3846500609507333
9,2021,08,03,11,Y,N,2,individual1,9,0.2962505010378203,0.12521367833661867,-0.14752718719145735,139.84567558764735,163.60936828635792,3.7382168418714725,4.272445820433436,
10,2021,08,03,11,Y,N,2,individual1,10,0.2872451810464871,0.1396525497692374,-0.1396678577258877,152.41619938145757,77.28658322333779,3.205993965399863,3.246351172047766,0.540384906162553
11,2021,08,03,11,Y,N,2,individual1,11,0.27041680452578437,0.15134749740600636,-0.06616493091305312,159.88688177135896,43.797883702877364,5.983146244928028,2.8571428571428568,
12,2021,08,03,11,Y,N,2,individual1,12,0.25311674873430795,0.16130995384500987,0.029058093343990538,161.15282529200832,27.39401196075437,3.543659830670361,2.8298017771701978,0.6372372484583357
13,2021,08,03,11,Y,N,2,individual1,13,0.2460995095511422,0.1702797705626534,0.07384808377139665,161.9257134058769,38.78284650797664,2.808213071244454,2.7341079972658915,0.5141578746843269
14,2021,08,03,11,Y,N,2,individual1,14,0.24306435410022134,0.1778751413101202,0.11996231532465994,163.31515079496725,35.5987890696968,3.0394805409823773,2.8571428571428568,0.4427638920555157
15,2021,08,03,11,Y,N,2,individual1,15,,,,,,,2.992481203007519,
16,2021,08,03,11,Y,N,2,individual1,16,0.23029354423125445,0.19256694202039723,0.29324464984902027,174.89017405020547,26.19509758166405,7.3439487852961935,3.141274238227146,0.36855529875981774
17,2021,08,03,11,Y,N,2,individual1,17,0.20971239943283695,0.19793420667387854,0.4183448335680766,178.66252856691096,25.251541859034,4.772407658898919,2.4797783933518005,0.37461887437973523
18,2021,08,03,11,Y,N,2,individual1,18,0.18610035908694436,0.19793604377190202,0.49843803138508985,178.71385963447474,28.72564021816158,4.690619692738626,3.053869969040248,0.2738585436179407
19,2021,08,03,11,Y,N,2,individual1,19,0.16747303335565408,0.19121633764512347,0.5167437343901413,179.97055468501102,32.69602131987128,4.9221427016184,3.851393188854489,0.2674472539059353
0,2021,08,03,11,Y,N,2,individual2,0,0.2354103247828643,0.1347227400814953,-0.008393517045714243,114.57253316755249,118.57787039409142,2.8911187628220705,7.2631578947368425,0.29010392336966645
1,2021,08,03,11,Y,N,2,individual2,1,,,,,,,2.210526315789474,
2,2021,08,03,11,Y,N,2,individual2,2,,,,,,,2.0647773279352224,
3,2021,08,03,11,Y,N,2,individual2,3,0.20501951268560248,0.16064227313709897,-0.009475819462842648,167.26094156673423,94.15034600939606,2.630501332524953,2.3076923076923075,0.34480224576593765
4,2021,08,03,11,Y,N,2,individual2,4,0.19850026012789165,0.1623406650504234,-0.009181492138291012,170.97424000796542,94.70069103876314,2.413382304426099,3.3365086925458445,0.3488637620075061
5,2021,08,03,11,Y,N,2,individual2,5,0.1920360092678024,0.15899675512554917,-0.011263429531312511,-179.13243241164105,95.0371380751257,2.5259682642259946,2.291021671826625,0.34139845315042733
6,2021,08,03,11,Y,N,2,individual2,6,0.18348642530493806,0.1580048272169871,-0.009105822764256262,-178.99049251726214,98.9762162760337,2.415177703714542,2.8070175438596494,0.33603343097260396
7,2021,08,03,11,Y,N,2,individual2,7,0.17720965479171072,0.1587948126262079,-0.006737564035797631,179.54689101741715,94.59580976676554,2.30214027490223,3.333333333333334,0.3257681429748073
8,2021,08,03,11,Y,N,2,individual2,8,0.17291146115105524,0.16022457399948523,-0.004256331188096638,179.3286951280562,89.66323650997643,2.1427897737148,2.491228070175439,0.3205193264108514
9,2021,08,03,11,Y,N,2,individual2,9,,,,,,,2.1818181818181817,
10,2021,08,03,11,Y,N,2,individual2,10,0.16958488182006382,0.16530440180681802,0.00197071664897221,176.47836434309878,98.47762641256766,5.314470091612864,6.315789473684209,0.3169796301224876
11,2021,08,03,11,Y,N,2,individual2,11,,,,,,,1.3636363636363635,
12,2021,08,03,11,Y,N,2,individual2,12,0.16855064867415295,0.1645244831650238,-0.0029942389725837893,-178.52063327775736,101.25833971309267,2.0669850119205573,1.3636363636363635,0.31751805934686067
13,2021,08,03,11,Y,N,2,individual2,13,0.1695193042525418,0.15651592810035106,0.0007670250451582894,-165.94107488668197,81.50511303822087,2.172610212046421,0.9823564593301435,
14,2021,08,03,11,Y,N,2,individual2,14,0.1699469315035389,0.14518714331785434,-0.004704087019023026,-154.28903439209446,93.95024352426731,2.2764618089648465,0.9375,0.30997912084340806
15,2021,08,03,11,Y,N,2,individual2,15,0.16874796484757834,0.13769456187331516,-0.003550660626317258,-154.23234497566025,94.05657159595948,2.0339702118816767,0.9375,0.30982500088453047
16,2021,08,03,11,Y,N,2,individual2,16,0.16871805718758803,0.13294237524065822,-0.0030028485278597423,-157.20421209660498,93.04355950210999,2.001647019632455,1.8170766590389018,0.3090412072129246
17,2021,08,03,11,Y,N,2,individual2,17,0.1687289355612349,0.13098015418572462,-0.0036295679675459004,-163.90561298998804,86.74078865947492,2.0766015748942697,2.732265446224256,0.3080942535282236
18,2021,08,03,11,Y,N,2,individual2,18,0.16571556231342202,0.14055378870895638,-0.00791810015141136,171.1256775025692,92.24523459533837,2.6899877940004915,3.1973684210526314,0.3089173368878793
19,2021,08,03,11,Y,N,2,individual2,19,0.15987203379299952,0.1514753212834319,-0.004592167989828122,,,5.045218081532359,3.75,
0,2021,08,03,11,Y,N,2,individual3,0,,,,,,,3.4365325077399382,
1,2021,08,03,11,Y,N,2,individual3,1,,,,,,,1.7647058823529413,
2,2021,08,03,11,Y,N,2,individual3,2,,,,,,,1.7119906283992972,
3,2021,08,03,11,Y,N,2,individual3,3,,,,,,,1.6216216216216217,
4,2021,08,03,11,Y,N,2,individual3,4,0.023376434723462132,0.07515048783598165,0.03525836066918537,104.34135574364869,62.473789521889024,4.361618288467405,2.342342342342343,
5,2021,08,03,11,Y,N,2,individual3,5,0.052599556420070484,0.09923515776336042,0.06618984316690611,45.799837806694406,61.882416923475915,2.8777493394582345,2.5023084025854114,0.09955742870321194
6,2021,08,03,11,Y,N,2,individual3,6,0.10201994750260522,0.11246907529498386,0.06844906476572775,21.273052384056538,71.13743205536093,2.8540066597542593,1.5789473684210524,0.06542972566438918
7,2021,08,03,11,Y,N,2,individual3,7,0.15073130152914177,0.1250399833909883,0.06254499959970698,23.592552349739236,94.85686767891328,1.5075246554150545,5.962603878116343,0.07977477761679586
8,2021,08,03,11,Y,N,2,individual3,8,0.1866356004031038,0.14552389736438742,0.04142910707436752,55.37738626296209,121.98343901244984,3.529681441971075,4.953310696095077,0.14661658935199604
9,2021,08,03,11,Y,N,2,individual3,9,,,,,,,0.9677419354838711,
10,2021,08,03,11,Y,N,2,individual3,10,,,,,,,0.9677419354838711,
11,2021,08,03,11,Y,N,2,individual3,11,,,,,,,4.486803519061584,
12,2021,08,03,11,Y,N,2,individual3,12,0.17919276457863753,0.19932746961996692,0.04241582995226509,160.559639260889,75.97309503835093,2.1253435791870188,2.8612440191387556,0.24485599999345473
13,2021,08,03,11,Y,N,2,individual3,13,0.1848624144094877,0.2031825633010892,0.044457437504365926,166.0529495336837,79.82030585726962,2.102076346305068,3.1989730423620024,0.2449960105049559
14,2021,08,03,11,Y,N,2,individual3,14,0.1863756505636417,0.19290713512793847,0.033996146687962255,-165.05919652219185,85.05362276432008,2.5153787778483103,1.4634146341463417,0.24831460121615861
15,2021,08,03,11,Y,N,2,individual3,15,0.17970738124311414,0.18747919244964537,0.04240373831578886,-167.46340896344648,82.21314651187069,2.222234947822562,1.7586649550706033,0.24009853586078497
16,2021,08,03,11,Y,N,2,individual3,16,0.17825411252680015,0.18285596706999785,0.043852673949493,-169.27313551840123,85.83013846397408,2.0749593974938976,3.3746130030959756,0.2344515577107136
17,2021,08,03,11,Y,N,2,individual3,17,0.17864516345896947,0.17912871565896696,0.0457195934244588,-170.57822709310943,79.37231504085,2.185270020149536,3.5990712074303404,0.24000716337323402
18,2021,08,03,11,Y,N,2,individual3,18,0.17890170232317318,0.17252467760097745,0.02531550138242213,-167.74104093919146,92.59746722328079,2.8070221966029463,4.159919028340081,0.2505564954613765
19,2021,08,03,11,Y,N,2,individual3,19,,,,,,,4.615384615384615,
0,2021,08,03,11,Y,N,2,individual4,0,0.10138723217246391,0.15385416419157005,0.049926744864605486,-124.4491067622966,79.91069586199251,2.3490376898135663,3.333333333333334,0.15373108484920167
1,2021,08,03,11,Y,N,2,individual4,1,0.10564478611093472,0.13256466871915148,0.050268768184093815,-128.54540640478402,84.1006598908777,2.204405978316251,3.789473684210526,0.14814114050987945
2,2021,08,03,11,Y,N,2,individual4,2,0.10464781011673008,0.11997163141030003,0.0350027649752801,-147.22461611164846,107.72209699700689,2.830258534863233,4.456140350877193,0.16333059589588853
3,2021,08,03,11,Y,N,2,individual4,3,0.09457343861038711,0.12610088418124366,0.035611654267640215,168.9849015995826,104.69552010133167,2.627701352548955,2.721338229294166,0.17463434075056056
