,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,Z_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups,Mean_Groups,School_Height
3,2021,08,03,17,3,Y,N,2,0.6484698236188372,0.26034548141471453,0.6785954661056088,0.37703724079080425,0.42535624803136046,0.4510981038749973,3.2013265781249944,2.4684195997907907,0.8615415878468844,0.24506032853566406,1.0,1.0,1.235438122087457
4,2021,08,03,17,4,Y,N,2,0.6232344644891702,0.24086411021021734,0.636727686002437,0.4212650965273004,0.2756474618981188,0.4546167119230179,3.7563884620931396,2.331207573589846,0.7043985237089645,0.1263572097163345,1.0,1.0,0.7822906031178488
5,2021,08,03,17,5,Y,N,2,0.6289713045533167,0.13323415361352198,0.6281565203805927,0.5137774523534895,0.4715484030173981,0.4420522172354986,3.4874321997989326,3.0134228991136887,0.7304349776964058,0.19921317412098585,1.0,1.0,1.5558864286489378
6,2021,08,03,17,6,Y,N,2,0.7088776037141853,-0.02007986966323817,0.6652372093577673,0.6427585505608037,0.8634117653135265,0.4377996364312878,3.2673645812939296,2.4376432728666115,0.7562460753486756,1.8496943691920713,1.0,1.0,2.8841465541685176
7,2021,08,03,17,7,Y,N,2,0.7219523438432771,0.055062180934588575,0.7309784047162767,0.7310852004519236,0.8380932291235886,0.7219247168605151,2.969213037042767,2.739382979514558,0.9712341074349397,2.8448438181762,1.0,1.0,2.9766868412969485
8,2021,08,03,17,8,Y,N,2,0.7337757854030631,0.3063148580570619,0.7459775942299415,0.8417968214439863,0.7974542841636801,0.5848188583783207,4.02496570129282,2.422818577191643,1.0457937990521136,3.441514018531619,1.0,1.0,2.6916889824097825
9,2021,08,03,17,9,Y,N,2,0.7613123689944998,0.6733042922603386,0.6653477929358743,0.9408743746183688,0.7027538879448901,0.45892246628682637,3.912378137159015,2.802131140113072,1.0979339865787565,3.756370700093633,1.0,1.0,2.1411840202804266
10,2021,08,03,17,10,Y,N,2,0.8239935671793577,1.0859109200281791,0.5897588856832789,1.0058812302052011,0.9663711834294375,0.38750241492218074,3.5318366599984143,2.0213255972540822,0.8966405753312291,5.065382268568054,1.0,1.105263157894737,2.4717596623958644
11,2021,08,03,17,11,Y,N,2,1.0351038889919923,1.458387746247616,0.6019996066576769,1.0506277813589673,1.126966542345621,0.2898808191545741,3.7568979705653467,1.5860676448835993,1.3191018176121965,8.933085581578206,2.0,1.736842105263158,2.8404688777177975
12,2021,08,03,17,12,Y,N,2,1.2836453844401565,1.6746874510950076,0.6418875409919056,0.8852698010179568,1.3249925965226548,0.15942825040403397,3.0506843802431347,1.8388703546742557,1.3784278859874948,3.4936520942507254,1.0,1.263157894736842,3.4253974841656536
