,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups
0,2021,07,07,06,0,N,Y,2,0.3030799163777245,0.2028084330412152,1.793992800146008,0.5324932311716019,0.428820779573805,7.081615032054678,3.347392706737982,0.866971277516572,5.236167022340521,1.0
1,2021,07,07,06,1,N,Y,2,0.3052487175551446,0.20424954361841455,1.7076275517777797,0.5177811578538954,0.4386471612194659,3.94345528911776,2.198122676077258,0.8832944213154665,5.178049179501854,1.0
2,2021,07,07,06,2,N,Y,2,0.298289691874159,0.20840507076343728,1.514055447541409,0.6003446134091742,0.4871908354717089,5.087960733166992,2.0721387467845047,0.899293238237021,4.815917024625567,1.0
3,2021,07,07,06,3,N,Y,2,0.2849831717060102,0.19953442714533373,1.3116300205408469,0.7195599770564061,0.5788168970271531,7.842654576749849,2.603457418437928,0.9448723676589532,4.316962299563374,1.0
4,2021,07,07,06,4,N,Y,2,0.2797722753290766,0.18950711437738263,1.2280828842159168,0.7977316884983727,0.763722243327486,5.007515989727066,3.1594506504577002,0.9331437318316246,4.434606355206746,1.0
5,2021,07,07,06,5,N,Y,2,0.2709822278255177,0.18318785782436856,1.0806895866016852,0.7905054085866191,0.8609089628813122,3.9138624567596856,3.1980617660710364,0.8667709527183455,4.274438312904272,1.0
6,2021,07,07,06,6,N,Y,2,0.26577344787508356,0.17955048347346844,0.9864203880286638,0.7294228500606171,0.7985897455423931,4.679989944046096,3.1130668473708076,0.8686424190922576,3.3121811871713205,1.0
7,2021,07,07,06,7,N,Y,2,0.25606342988232916,0.1781742159247425,0.9825445639123586,0.7091479765870593,0.6750155834904327,4.698106612861478,1.9992318288801634,0.7396278094717407,2.8123976677693765,1.0
8,2021,07,07,06,8,N,Y,2,0.24916467852604884,0.18263662158332195,0.9972664459116886,0.6902924537201557,0.6322209575778578,4.7161435173402975,1.2198548602572548,0.7458761079401698,2.3661430765790983,1.0
9,2021,07,07,06,9,N,Y,2,0.2556991752090541,0.1908165816976586,1.1617772980890402,0.6253789070822036,0.6275666464317035,4.050201415946415,1.8092147842092108,0.8044264565431979,2.4964596611869956,1.0
