,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Speed_Diff,Sync
9,2021,08,03,21,Y,N,0,individual3xindividual4,9,-0.07220779929097364,-1.8177371148077446,1.8191707409773359,-92.26043106486561,22.788182266686572,0.6751313040985818,0.5504292926932364
10,2021,08,03,21,Y,N,0,individual3xindividual4,10,-0.2646343059721845,-1.7113291518952827,1.7316693627895619,-98.82022992726962,6.120844505329041,0.6000828582448969,0.7225224426413487
11,2021,08,03,21,Y,N,0,individual3xindividual4,11,-0.382971366239433,-1.6126651213526044,1.657514965539228,-103.36772694585868,4.1839845676644565,0.29213667319155817,0.7225224426413487
12,2021,08,03,21,Y,N,0,individual3xindividual4,12,-0.4613245159530953,-1.4796195800381784,1.549869159204,-107.43819648187112,18.99792434790756,1.0167207792467448,0.6351569192616942
0,2021,08,03,21,Y,N,0,individual5xindividual3,0,2.2382751568039265,-1.4641393509680938,2.674617676719219,-33.444701355776296,162.607652040406,0.26922938163798776,1.0
1,2021,08,03,21,Y,N,0,individual5xindividual3,1,1.3891008999181893,-1.8382080719934553,2.3040421493747503,-53.193060454318115,169.49346287679455,,0.9208719993943156
2,2021,08,03,21,Y,N,0,individual5xindividual3,2,,,,,,,0.7593350454023988
3,2021,08,03,21,Y,N,0,individual5xindividual3,3,,,,,,,0.6836093650301001
4,2021,08,03,21,Y,N,0,individual5xindividual3,4,,,,,,,0.6156635263760473
5,2021,08,03,21,Y,N,0,individual5xindividual3,5,,-0.7190899918189257,,,,,0.8390950144097646
6,2021,08,03,21,Y,N,0,individual5xindividual3,6,-1.1411996182165258,0.01766457594764102,1.1413363246041697,8.329696490413005,70.2453089807853,0.03531132522754849,0.836763201770847
7,2021,08,03,21,Y,N,0,individual5xindividual3,7,-1.0855309517316605,0.5105238614671394,1.1995882878282713,154.8895784044176,48.86630391811263,-0.49243740035629197,0.4886559962268374
8,2021,08,03,21,Y,N,0,individual5xindividual3,8,,0.6497998363785109,,,,,0.21940241463178872
9,2021,08,03,21,Y,N,0,individual5xindividual3,9,-0.6152298881919827,0.8386602127079354,1.0401244001099286,126.35246607373888,20.577077924151492,0.24570059525295404,0.023581628017207652
10,2021,08,03,21,Y,N,0,individual5xindividual3,10,-0.6987016634851377,0.9941461685301335,1.21511753298191,124.95666409089972,12.532351138686078,0.7605679900820446,0.33320676454475756
11,2021,08,03,21,Y,N,0,individual5xindividual3,11,-0.996271884374148,0.9618884646850285,1.3848418993114475,135.90884152102248,28.097246627104848,0.7166334033119179,0.552037560793601
0,2021,08,03,21,Y,N,0,individual6xindividual3,0,1.7436296700299967,-0.8653864194164168,1.9465708518107636,-26.606059424577747,102.43075457551825,-0.2655729645196426,0.7703813490302478
1,2021,08,03,21,Y,N,0,individual6xindividual3,1,0.9973866921188981,-0.7913389691846195,1.2731840313819733,-39.044192452480495,129.6006930663272,,0.912664116604323
2,2021,08,03,21,Y,N,0,individual6xindividual3,2,,,,,,,0.4468727384940457
3,2021,08,03,21,Y,N,0,individual6xindividual3,3,,,,,,,0.45711115944779396
4,2021,08,03,21,Y,N,0,individual6xindividual3,4,,,,,,,0.4630835716708137
5,2021,08,03,21,Y,N,0,individual6xindividual3,5,,,,,,,0.4630835716708137
6,2021,08,03,21,Y,N,0,individual6xindividual3,6,0.052346332151622384,0.7335001363512407,0.7353656155389757,84.00180564314071,70.64523038109871,-0.2984914426694888,0.7902321880119603
7,2021,08,03,21,Y,N,0,individual6xindividual3,7,,0.3708491955276792,,,,,0.9810688808776289
0,2021,08,03,21,Y,N,0,individual3xindividual7,0,-0.6362118898281971,0.5640539950913555,0.85024848023227,137.935247125449,51.75248126745147,0.4574846651627225,0.3287224286606636
1,2021,08,03,21,Y,N,0,individual3xindividual7,1,-0.24657512953367852,0.3433515134987728,0.4227168749014502,123.98235670445501,67.11019015477353,,0.3287224286606636
2,2021,08,03,21,Y,N,0,individual3xindividual7,2,,,,,,,0.3287224286606636
3,2021,08,03,21,Y,N,0,individual3xindividual7,3,,,,,,,0.3287224286606636
4,2021,08,03,21,Y,N,0,individual3xindividual7,4,,,,,,,0.4403637120799783
5,2021,08,03,21,Y,N,0,individual3xindividual7,5,1.6628940749931824,-1.4710924782656125,2.2202094009928643,-41.32267489180702,79.38322109094591,0.7205880275079978,0.49874205793915094
6,2021,08,03,21,Y,N,0,individual3xindividual7,6,1.5939138260158165,-1.9016923916007635,2.4813293286133162,-50.061546854844245,54.01556438140572,1.2194963717605851,0.2742150754420279
7,2021,08,03,21,Y,N,0,individual3xindividual7,7,1.3733482612489771,-2.0838223235614945,2.495676445945831,-56.60992677447691,29.798246921052463,0.7191326693731267,0.15380990273682718
8,2021,08,03,21,Y,N,0,individual3xindividual7,8,,-1.9610870745568587,,,,,0.06624250440577203
9,2021,08,03,21,Y,N,0,individual3xindividual7,9,1.1665353149713666,-1.8732601581674395,2.2067868635762826,-58.08839953688952,15.647408915178998,-0.3101828462122391,0.3285462586751857
10,2021,08,03,21,Y,N,0,individual3xindividual7,10,1.3379680938096536,-1.6606023997818382,2.132547525898037,-51.099187329617,38.789695559318716,-0.03928297853629906,0.5193126254165776
11,2021,08,03,21,Y,N,0,individual3xindividual7,11,1.4524627761112627,-1.4277210253613308,2.0366726399320156,-44.50558976115699,46.847028953836,-0.23639739494435466,0.5193126254165776
12,2021,08,03,21,Y,N,0,individual3xindividual7,12,1.679529754704118,-1.2416219963730568,2.0886467817258834,-36.47505366954723,,-0.3005002789107736,0.7267036013071906
0,2021,08,03,21,Y,N,0,individual8xindividual3,0,,,,,,,
1,2021,08,03,21,Y,N,0,individual8xindividual3,1,,,,,,,1.0
2,2021,08,03,21,Y,N,0,individual8xindividual3,2,,,,,,,0.7264693090999186
3,2021,08,03,21,Y,N,0,individual8xindividual3,3,,,,,,,0.19932646984098232
4,2021,08,03,21,Y,N,0,individual8xindividual3,4,,,,,,,0.5664583470308419
5,2021,08,03,21,Y,N,0,individual8xindividual3,5,-2.2619067016634853,1.8881286429506408,2.946396392096762,140.27955696448734,91.03499528609561,,0.6096503325825899
6,2021,08,03,21,Y,N,0,individual8xindividual3,6,,,,,,,0.6096503325825899
7,2021,08,03,21,Y,N,0,individual8xindividual3,7,-1.4461936187619306,2.4829956367602946,2.8734549439861397,120.18142751291775,38.039722461557176,-1.4879199177522349,0.6599354015880344
8,2021,08,03,21,Y,N,0,individual8xindividual3,8,,2.318868830106354,,,,,0.8485044103584517
9,2021,08,03,21,Y,N,0,individual8xindividual3,9,-0.5523853286064904,2.209932642487047,2.2779227018469004,103.97365974186656,8.482806277303746,-1.0687807104872242,0.9362123833088218
10,2021,08,03,21,Y,N,0,individual8xindividual3,10,-0.3292427052086171,1.9789975456776656,2.006198406123211,99.42327515848963,30.124078963688312,-0.5916462192649301,1.0
11,2021,08,03,21,Y,N,0,individual8xindividual3,11,-0.27494573220616314,1.6387523861467137,1.6616571664335371,99.56776719251337,62.688477916892836,-0.013477011707484832,0.2946224842982416
12,2021,08,03,21,Y,N,0,individual8xindividual3,12,-0.3112446141259884,1.3635134987728386,1.3985858111528886,102.8790016455506,61.810861836271044,-0.7419480177327017,0.1065218134444393
13,2021,08,03,21,Y,N,0,individual8xindividual3,13,-0.1881210799018272,0.9483902372511589,0.9668679241844458,101.11789615763402,58.91743687362055,-0.9097562981072952,0.1065218134444393
0,2021,08,03,21,Y,N,0,individual5xindividual4,0,2.7496539405508584,-0.48584101445323147,2.7922461002053183,-10.182459044047306,158.84156361198453,0.3382546288437103,0.6428240701201364
1,2021,08,03,21,Y,N,0,individual5xindividual4,1,2.2046618489228247,-1.1074475047722936,2.4671793295020503,-26.838556162990912,141.19480638697624,0.45806901990529797,0.5737658157602271
2,2021,08,03,21,Y,N,0,individual5xindividual4,2,1.5195325879465502,-1.4258363785110444,2.0837439055980536,-43.3532017478203,151.20031400861333,0.02409083616523569,0.5449190918952913
3,2021,08,03,21,Y,N,0,individual5xindividual4,3,,-1.5817559312789748,,,,,0.27061812289817394
4,2021,08,03,21,Y,N,0,individual5xindividual4,4,0.11193632915189507,-1.6807389984183256,1.6844623244787158,-86.20768514155279,172.87112845857973,-0.6763207405035274,0.2788887628922221
5,2021,08,03,21,Y,N,0,individual5xindividual4,5,,,,,,,0.28928947029029795
6,2021,08,03,21,Y,N,0,individual5xindividual4,6,,,,,,,0.36970585299998804
7,2021,08,03,21,Y,N,0,individual5xindividual4,7,-0.4219056449413692,-1.2398404690482685,1.3096597886181063,-108.89674745279648,20.931078805230698,0.7169919541029683,0.6577162056600498
8,2021,08,03,21,Y,N,0,individual5xindividual4,8,-0.5331494409599129,-1.0888161985274067,1.2123403154937729,-116.12168953302314,14.25636524709712,0.22922937572994773,0.5075948095244911
9,2021,08,03,21,Y,N,0,individual5xindividual4,9,-0.6874376874829562,-0.9790769020998091,1.1963118967883224,-125.10064136514879,9.474862445187878,0.9208318993515359,0.3595934517911388
10,2021,08,03,21,Y,N,0,individual5xindividual4,10,-0.9633359694573222,-0.7171829833651487,1.200986103865825,-143.0370201767665,12.06195145266826,1.3606508483269415,0.5795778259461383
11,2021,08,03,21,Y,N,0,individual5xindividual4,11,-1.379243250613581,-0.6507766566675757,1.5250646547692805,-154.63138430112028,25.769733423444798,1.008770076503476,0.64268854809066
0,2021,08,03,21,Y,N,0,individual6xindividual4,0,2.2550084537769295,0.11291191709844561,2.2578335252246267,2.787325166125892,72.85788757442187,-0.19654771731391993,0.442784005726251
1,2021,08,03,21,Y,N,0,individual6xindividual4,1,1.8129476411235343,-0.06057840196345786,1.813959451652609,-1.9956047037295734,80.26279265958165,-0.17994470379135227,0.7429636367921291
2,2021,08,03,21,Y,N,0,individual6xindividual4,2,1.317399509135533,-0.14738560130897196,1.3256183395471528,-6.547512888420246,103.74835636714097,-0.3870404225219141,0.6089263727112381
3,2021,08,03,21,Y,N,0,individual6xindividual4,3,0.7930332697027545,-0.12072538860103636,0.8021697989255846,-8.710809605227677,133.2930879673943,-0.8539449236335578,0.6191507706931114
4,2021,08,03,21,Y,N,0,individual6xindividual4,4,,,,,,,0.45996620607331234
5,2021,08,03,21,Y,N,0,individual6xindividual4,5,,,,,,,0.3398579902363002
