,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
0,2021,03,25,01,N,N,0,individual1,0,0.18201298980592479,0.030525593203394787,-38.72881712314096,1.4338495253489318,1.132075471698113,1.132075471698113
1,2021,03,25,01,N,N,0,individual1,1,0.21756441493973327,0.03153085749589303,-0.7188030800432121,1.5417334208328002,1.132075471698113,1.132075471698113
2,2021,03,25,01,N,N,0,individual1,2,0.2500819812308266,0.03604470785376892,7.773218613738009,1.1827302575903673,1.132075471698113,1.132075471698113
3,2021,03,25,01,N,N,0,individual1,3,0.27635890397235874,0.043094229396029846,14.923342954011654,1.02797503994497,1.3015557762330352,1.3015557762330352
4,2021,03,25,01,N,N,0,individual1,4,0.29916733903380244,0.05046204072982465,18.212840088569145,0.9470892300473189,1.333333333333333,1.333333333333333
5,2021,03,25,01,N,N,0,individual1,5,0.3195058888225648,0.056829206898340597,19.00627749392404,0.7927994253167616,2.596491228070175,2.596491228070175
6,2021,03,25,01,N,N,0,individual1,6,0.33841641256791244,0.06220126094884848,17.786630560129066,0.8455083414012051,5.6356275303643715,5.6356275303643715
7,2021,03,25,01,N,N,0,individual1,7,0.36131409905985307,0.0679448479725076,14.932418833958499,1.0810425758807503,2.638056680161944,2.638056680161944
8,2021,03,25,01,N,N,0,individual1,8,0.38767422297349696,0.07392846197029634,13.158473376971234,1.1770372270133327,1.2,1.2
9,2021,03,25,01,N,N,0,individual1,9,0.4191106693009397,0.07366365775582322,2.5383189262786496,1.3491212513219153,1.2,1.2
10,2021,03,25,01,N,N,0,individual1,10,0.4400752706669191,0.09159815624259786,39.11829915476904,1.7283347993134557,1.1356504468718964,1.1356504468718964
11,2021,03,25,01,N,N,0,individual1,11,0.43703988682704187,0.13250120541357457,96.62089114507205,1.8094966490160151,1.132075471698113,1.132075471698113
12,2021,03,25,01,N,N,0,individual1,12,,,,,1.132075471698113,1.132075471698113
13,2021,03,25,01,N,N,0,individual1,13,,,,,1.132075471698113,1.132075471698113
0,2021,03,25,01,N,N,0,individual2,0,0.23358468826157464,0.19737846503916523,15.32872427223749,0.9294101489540885,4.615384615384615,4.615384615384615
1,2021,03,25,01,N,N,0,individual2,1,0.25513712122662424,0.20420930264619977,15.857751245691128,0.9732931771542416,7.08502024291498,7.08502024291498
2,2021,03,25,01,N,N,0,individual2,2,0.2774153554716385,0.20991003222243737,12.596783008568076,0.9121526690219809,2.9729729729729732,2.9729729729729732
3,2021,03,25,01,N,N,0,individual2,3,0.29713090913601464,0.21203006145719766,6.642517734552432,0.846398812594521,1.6216216216216217,1.6216216216216217
4,2021,03,25,01,N,N,0,individual2,4,0.31829559210921216,0.2033740390727895,-17.82584712247477,1.1686427975799634,1.881377945451172,1.881377945451172
5,2021,03,25,01,N,N,0,individual2,5,0.34406198069126637,0.1849618213746173,-43.471380165661195,1.4665468487329765,2.71431086076395,2.71431086076395
6,2021,03,25,01,N,N,0,individual2,6,0.35862447786635426,0.152192948636425,-79.57895014522491,2.7682952022710614,6.774628879892037,6.774628879892037
7,2021,03,25,01,N,N,0,individual2,7,,,,,3.229502327246688,3.229502327246688
8,2021,03,25,01,N,N,0,individual2,8,,,,,1.2244897959183672,1.2244897959183672
9,2021,03,25,01,N,N,0,individual2,9,0.32721265191430254,0.07761922634501094,-107.79678663963703,0.8425694278676112,1.4758324382384531,1.4758324382384531
10,2021,03,25,01,N,N,0,individual2,10,,,,,5.473684210526316,5.473684210526316
11,2021,03,25,01,N,N,0,individual2,11,0.3338183170035999,0.10267461751748178,122.9755199717723,4.4138484765893775,2.673684210526315,2.673684210526315
12,2021,03,25,01,N,N,0,individual2,12,0.33259492994073503,0.12137945678533567,103.28084342367023,0.5515638131526599,2.4,2.4
13,2021,03,25,01,N,N,0,individual2,13,0.31952550169615457,0.12340109843009583,144.7155432094865,0.7659966702225184,2.4,2.4
0,2021,03,25,01,N,N,0,individual3,0,0.30766440767932923,0.17659812985521467,-18.046828710927834,1.133850992564052,8.596491228070176,8.596491228070176
1,2021,03,25,01,N,N,0,individual3,1,,,,,4.3358395989974925,4.3358395989974925
2,2021,03,25,01,N,N,0,individual3,2,,,,,0.7142857142857142,0.7142857142857142
3,2021,03,25,01,N,N,0,individual3,3,,,,,0.7142857142857142,0.7142857142857142
4,2021,03,25,01,N,N,0,individual3,4,0.37187378500595225,0.20159166187693356,30.011628112347278,0.7049692778399683,0.7142857142857142,0.7142857142857142
5,2021,03,25,01,N,N,0,individual3,5,0.38874443111619267,0.19467749267267506,-7.88729768179627,1.0828175871407344,0.7142857142857142,0.7142857142857142
6,2021,03,25,01,N,N,0,individual3,6,,,,,1.5,1.5
7,2021,03,25,01,N,N,0,individual3,7,,,,,1.5,1.5
8,2021,03,25,01,N,N,0,individual3,8,0.40730687309445385,0.13638512277346382,-110.82615259104223,1.8588256278502588,2.8421052631578947,2.8421052631578947
9,2021,03,25,01,N,N,0,individual3,9,0.36523565962770516,0.14150133883130503,168.6799858219795,1.815965809966149,1.4453441295546556,1.4453441295546556
10,2021,03,25,01,N,N,0,individual3,10,0.32825714128873856,0.1484872100107814,171.11066300304051,1.3124924470075736,1.1538461538461537,1.1538461538461537
11,2021,03,25,01,N,N,0,individual3,11,,,,,1.4271255060728745,1.4271255060728745
12,2021,03,25,01,N,N,0,individual3,12,,,,,3.4496567505720823,3.4496567505720823
13,2021,03,25,01,N,N,0,individual3,13,0.2434493901406766,0.1630340365635572,172.555819536487,1.023823906167162,2.608695652173913,2.608695652173913
