-2444.4,-2248.7
18.591,51.732
-1522.4,-2443
947.11,1029.7
103.91,190.27
-2733.8,-3205.4
-445.35,-383.8
460.9,513.71
0.22315,0.43452
0.012421,0.0060116
-0.89705,-0.68335
