scorer,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
82,487.93,333.804,0.999010026,533.196,309.439,0.999080002,581.029,288.76,0.999960005,609.952,292.944,0.997169971,1166.859,353.668,0.98901999,1237.107,337.004,0.978869975,1331.733,316.386,0.995140016,1359.755,324.952,0.998139977,548.889,438.299,0.978089988,629.673,433.695,0.984719992,735.806,436.026,0.993629992,762.198,455.143,0.998380005,326.035,467.008,0.99713999,397.771,506.15,0.999130011,480.487,543.629,0.999610007,513.735,550.139,0.99958998,517.27,482.855,0.01,579.235,453.472,0.01,651.045,399.452,0.01,680.253,392.715,0.01,1294.254,451.042,0.997349977,1354.726,505.29,0.998650014,1394.61,566.227,0.998139977,1395.012,600.012,0.999430001,991.013,471.5,0.99883002,932.675,529.425,0.997539997,905.985,595.742,0.999970019,922.353,625.242,0.999909997,366.865,308.361,0.996890008,422.071,293.078,0.997659981,480.7,283.805,0.998700023,502.952,272.054,0.99940002
83,490.584,333.906,0.999029994,535.907,311.841,0.998350024,581.029,282.026,0.999939978,607.095,283.995,0.99849999,1162.507,353.745,0.940330029,1237.073,337.26,0.966750026,1323.447,316.386,0.964789987,1354.685,324.952,0.997950017,545.087,438.299,0.996399999,629.908,433.695,0.976320028,734.595,430.585,0.999689996,761.003,445.939,0.999199986,323.541,464.097,0.990769982,395.109,502.18,0.999599993,475.781,541.93,0.999069989,512.438,554.537,0.999899983,510.712,486.651,0.987659991,572.338,466.298,0.726580024,638.258,411.379,0.996020019,664.557,390.837,0.998960018,1293.86,444.313,0.993749976,1353.214,499.116,0.998809993,1398.033,555.83,0.997619987,1407.72,590.765,0.997780025,999.465,467.635,0.998319983,934.669,525.79,0.987100005,907.157,590.844,0.999870002,918.966,625.242,0.99980998,366.4,309.975,0.996280015,422.063,293.739,0.998619974,480.633,284.12,0.995039999,502.952,275.759,0.99958998
84,490.584,334.252,0.999419987,537.113,313.262,0.996179998,584.162,282.005,0.999639988,607.095,281.466,0.995729983,1152.499,354.068,0.986440003,1226.194,338.866,0.976999998,1318.932,316.386,0.975660026,1345.296,314.339,0.99703002,544.758,438.366,0.997169971,629.673,436.335,0.98645997,732.706,428.769,0.996559978,760.633,439.186,0.997990012,321.946,463.321,0.990490019,391.98,499.077,0.999790013,475.619,539.204,0.998740017,507.188,554.537,0.999779999,510.712,486.651,0.997950017,572.338,466.298,0.933149993,638.258,415.849,0.995329976,662.656,390.837,0.998989999,1293.655,438.979,0.997919977,1352.911,493.838,0.998319983,1401.303,552.756,0.999469995,1416.074,581.753,0.997539997,1005.671,465.24,0.99861002,948.056,519.538,0.998409986,910.149,586.771,0.999920011,914.078,618.876,0.999960005,366.273,311.32,0.996559978,421.705,294.608,0.999650002,480.612,284.267,0.979210019,502.952,280.308,0.99962002
85,491.06,334.252,0.998979986,538.133,315.057,0.997590005,584.172,282.005,0.999779999,607.095,272.475,0.999350011,1149.315,354.068,0.984910011,1220.887,339.633,0.951569974,1307.237,317.481,0.881640017,1329.045,306.991,0.896120012,543.323,438.366,0.993279994,629.32,436.719,0.968460023,732.383,426.251,0.995620012,758.424,431.178,0.99958998,318.282,461.019,0.995169997,391.036,495.697,0.999629974,475.466,536.429,0.999350011,504.259,554.537,0.999159992,510.712,486.651,0.995809972,572.338,466.298,0.969470024,637.312,419.444,0.998030007,656.054,390.837,0.997990012,1293.138,436.488,0.996959984,1352.226,490.678,0.999650002,1401.583,547.084,0.983020008,1420.475,571.417,0.98439002,1013.816,461.507,0.996529996,951.953,517.332,0.998210013,912.868,581.027,0.999970019,913.961,612.328,0.999960005,365.797,311.613,0.993589997,421.218,294.951,0.999270022,478.708,284.267,0.977959991,502.952,283.696,0.999339998
86,491.06,334.73,0.998690009,539.68,316.434,0.998730004,584.172,282.026,0.999689996,607.095,269.837,0.99958998,1141.606,354.332,0.95539999,1219.996,339.633,0.97803998,1302.642,323.021,0.937919974,1327.577,306.991,0.996500015,497.268,494.321,0.999310017,567.324,471.912,0.997489989,730.756,423.342,0.998480022,758.113,423.83,0.999409974,316.768,458.094,0.997309983,389.649,494.243,0.999830008,473.413,529.988,0.996479988,501.153,550.89,0.994989991,539.748,436.212,0.996469975,616.24,443.526,0.960129976,637.113,421.403,0.999170005,654.029,395.744,0.997049987,1292.593,429.113,0.996819973,1350.902,486.416,0.99871999,1401.583,539.128,0.968699992,1426.513,563.431,0.994710028,1020.326,459.383,0.996339977,960.1,513.151,0.998319983,913.869,572.961,0.999930024,911.157,608.838,0.999979973,365.797,314.464,0.995729983,421.218,295.99,0.999170005,478.708,284.12,0.948639989,503.417,283.864,0.999419987
87,491.06,335.27,0.99921,541.397,317.125,0.991620004,585.37,284.441,0.99605,604.966,269.837,0.999260008,1137.334,356.687,0.986609995,1219.487,339.896,0.977389991,1301.565,329.203,0.978330016,1326.947,318.299,0.997870028,495.117,497.863,0.999689996,565.27,472.373,0.995800018,728.834,422.983,0.99368,757.721,418.528,0.999639988,315.151,453.76,0.98439002,386.789,490.286,0.999069989,469.293,526.472,0.995840013,496.271,546.258,0.997250021,539.748,435.873,0.996320009,617.013,438.047,0.967509985,633.964,435.568,0.994340003,654.029,405.991,0.995859981,1292.018,425.451,0.997189999,1350.902,481.663,0.996039987,1401.303,536.572,0.994819999,1428.336,558.023,0.995869994,1027.874,453.662,0.998709977,967.595,512.165,0.998600006,920.164,565.808,0.999549985,911.142,601.775,0.999939978,365.797,315.664,0.998179972,421.218,296.832,0.99962002,480.633,284.12,0.978209972,503.417,286.301,0.995509982
88,492.353,335.431,0.998449981,541.55,318.78,0.991119981,587.512,294.623,0.995379984,602.964,269.837,0.999360025,1133.306,359.861,0.977100015,1211.037,340.024,0.979139984,1298.053,337.717,0.983550012,1326.947,318.299,0.997910023,492.173,499.127,0.999899983,564.796,474.857,0.998260021,728.799,422.983,0.99654001,752.535,415.592,0.999350011,310.274,450.93,0.989289999,382.551,487.277,0.999580026,469.141,522.816,0.99849999,496.077,540.996,0.998279989,539.748,434.537,0.995320022,617.013,437.855,0.974259973,633.621,436.025,0.999880016,654.029,413.241,0.99970001,1291.583,422.718,0.998929977,1349.75,476.603,0.999390006,1400.968,532.404,0.993309975,1430.322,553.643,0.996800005,1033.081,452.391,0.995930016,974.515,506.784,0.998049974,926.283,564.99,0.999960005,911.142,596.209,0.999989986,365.797,316.071,0.998780012,421.705,299.881,0.999949992,484.225,282.943,0.997609973,503.417,286.301,0.991680026
89,493.202,335.913,0.997650027,541.55,321.922,0.971130013,587.615,295.311,0.99921,602.964,277.872,0.999409974,1124.531,365.171,0.985880017,1203.324,340.024,0.980170012,1292.42,342.042,0.998090029,1321.867,331.194,0.999189973,492.173,499.127,0.999499977,564.796,474.857,0.997110009,725.86,422.983,0.994400024,751.366,415.027,0.998860002,308.088,446.599,0.990400016,379.65,485.205,0.999759972,465.978,520.221,0.999189973,495.701,537.281,0.997889996,538.379,434.537,0.978470027,616.24,437.855,0.978540003,631.805,436.199,0.99861002,651.71,420.971,0.999769986,1291.393,418.518,0.994799972,1350.818,474.105,0.997739971,1399.772,529.536,0.99673003,1430.322,551.456,0.997479975,1041.071,448.458,0.997900009,980.41,504.951,0.999329984,929.699,561.185,0.999629974,911.157,590.702,0.999390006,365.959,316.071,0.997150004,422.094,300.799,0.999610007,484.539,282.228,0.992609978,506.818,286.301,0.977379978
90,494.343,336.961,0.998529971,541.55,323.306,0.92422998,587.951,301.754,0.864950001,602.964,287.219,0.995809972,1121.414,369.615,0.985469997,1193.034,340.727,0.992219985,1287.037,342.042,0.99804002,1319.092,339.734,0.99921,492.173,499.127,0.999080002,564.796,474.857,0.994340003,722.834,425.547,0.981490016,748.529,415.027,0.998899996,307.475,444.06,0.993619978,377.039,481.166,0.999779999,464.687,517.399,0.995689988,494.192,532.858,0.997770011,537.653,434.537,0.952009976,613.68,437.855,0.981760025,631.805,444.741,0.994239986,651.703,428.205,0.997049987,1290.067,412.442,0.997600019,1350.818,468.136,0.997359991,1398.802,525.857,0.995249987,1430.322,547.01,0.999570012,1048.568,445.129,0.990800023,987.766,500.605,0.99970001,930.394,561.112,0.999610007,914.889,587.204,0.999629974,366.147,316.071,0.997749984,424.256,301.694,0.998650014,486.256,280.158,0.999520004,508.935,284.768,0.992990017
91,495.313,338.755,0.996479988,541.001,324.839,0.981509984,587.951,311.005,0.946280003,606.375,290.294,0.995980024,1118.627,374.155,0.976679981,1189.267,342.806,0.994140029,1280.734,342.042,0.997020006,1309.764,339.734,0.99733001,528.843,431.149,0.96766001,611.353,434.208,0.983219981,719.679,428.583,0.993560016,744.893,415.027,0.998780012,305.94,442.161,0.993430018,376.472,479.516,0.999909997,463.665,515.483,0.999530017,491.292,525.81,0.999689996,482.181,504.313,0.999790013,555.778,484.363,0.996529996,628.194,451.937,0.989499986,654.591,440.591,0.974160016,1289.072,410.795,0.998529971,1350.916,464.201,0.994949996,1398.678,522.778,0.997470021,1427.664,545.437,0.999650002,1054.751,443.639,0.995360017,996.75,499.336,0.999660015,937.259,555.916,0.99849999,919.012,582.855,0.998579979,366.64,314.402,0.995959997,424.802,303.588,0.997550011,490.404,280.158,0.998730004,514.052,282.892,0.983229995
92,496.61,340.28,0.998290002,540.634,326.463,0.981840014,587.951,312.703,0.97499001,608.013,296.985,0.996810019,1114.657,374.155,0.927519977,1185.562,346.51,0.988680005,1272.353,342.534,0.987950027,1300.177,339.734,0.991339982,528.843,431.149,0.987959981,611.983,433.967,0.98943001,715.527,431.149,0.988170028,742.565,418.815,0.997870028,304.239,436.075,0.998290002,375.936,477.051,0.999920011,463.31,514.949,0.999859989,490.113,522.014,0.999800026,478.856,506.883,0.999859989,553.053,485.2,0.997690022,627.951,460.181,0.898689985,656.847,444.932,0.99563998,1286.542,406.283,0.996479988,1350.818,461.249,0.997380018,1396.62,517.547,0.99267,1422.753,543.45,0.999109983,1062.288,438.47,0.999629974,1004.308,494.359,0.999100029,945.811,549.724,0.999790013,922.725,576.15,0.998359978,366.64,310.369,0.996469975,424.995,306.236,0.998570025,490.404,280.158,0.999310017,515.062,278.928,0.998769999
93,498.373,341.942,0.995970011,540.634,326.745,0.990589976,587.951,315.194,0.991400003,611.4,304.929,0.99861002,1106.219,374.155,0.945110023,1179.02,352.255,0.961730003,1263.887,342.534,0.984260023,1294.611,331.556,0.998489976,528.843,431.149,0.96924001,611.983,433.967,0.992410004,708.842,438.052,0.993789971,739.48,423.281,0.996619999,303.789,434.47,0.990440011,374.309,474.601,0.999670029,459.941,512.612,0.998520017,485.097,519.683,0.997770011,478.585,508.117,0.999430001,550.612,486.785,0.993070006,627.655,461.781,0.94915998,656.847,445.103,0.997110009,1285.217,404.025,0.997910023,1350.861,458.563,0.987049997,1396.487,516.181,0.994970024,1420.78,541.625,0.999170005,1068.938,437.329,0.998769999,1010.951,491.548,0.999750018,955.736,548.492,0.999759972,930.466,573.441,0.997240007,366.787,307.848,0.994920015,426.086,306.236,0.99575001,490.404,281.044,0.992799997,515.062,273.394,0.997290015
94,498.527,345.374,0.993939996,541.001,327.791,0.994120002,588.363,315.598,0.999559999,615.384,310.045,0.999050021,1101.319,370.833,0.969529986,1178.506,356.493,0.922689974,1236.045,332.07,0.855979979,1284.942,311.55,0.994729996,527.775,431.27,0.986000001,611.353,434.208,0.998390019,708.405,440.004,0.98931998,739.056,427.325,0.998449981,303.511,429.506,0.991180003,370.732,471.841,0.99962002,452.791,509.443,0.998790026,483.243,518.762,0.998989999,477.966,508.483,0.993170023,548.75,487.119,0.995320022,626.148,469.241,0.994449973,656.847,455.326,0.999719977,1285.046,401.75,0.99515003,1350.916,452.232,0.996039987,1396.487,510.104,0.997889996,1418.964,539.663,0.999260008,1074.441,436.485,0.999840021,1016.61,490.735,0.999670029,961.896,545.223,0.999759972,934.212,568.876,0.998700023,366.784,306.874,0.995739996,426.818,306.236,0.999059975,490.121,281.984,0.990119994,515.062,271.97,0.996829987
95,499.379,347.091,0.997650027,542.189,328.454,0.984489977,590.329,315.598,0.997919977,618.665,313.697,0.998899996,1088.365,364.718,0.987410009,1171.939,364.031,0.95875001,1230.799,347.699,0.602559984,1270.729,311.55,0.991280019,526.308,432.233,0.974950016,611.353,434.566,0.994050026,707.464,441.573,0.988399982,738.876,432.126,0.997979999,302.842,427.657,0.996879995,367.752,468.742,0.999729991,450.475,509.212,0.999339998,481.722,518.576,0.995530009,477.109,515.294,0.991940022,548.137,488.796,0.992869973,623.766,471.729,0.974370003,656.847,460.662,0.999549985,1284.433,398.525,0.993040025,1350.861,447.073,0.983229995,1396.62,505.684,0.995660007,1416.962,537.239,0.997919977,1081.054,435.901,0.999549985,1023.839,487.231,0.999100029,964.244,543.653,0.999859989,940.088,568.364,0.999010026,366.784,305.531,0.979889989,427.057,306.167,0.992280006,486.933,290.1,0.989180028,514.94,271.97,0.990939975
96,499.717,348.003,0.997829974,544.871,329.417,0.995270014,591.629,315.598,0.999530017,618.855,315.544,0.999580026,1082.4,354.748,0.929859996,1161.112,364.031,0.962279975,1227.703,348.69,0.995689988,1257.129,311.55,0.999719977,525.724,432.856,0.984650016,611.023,434.566,0.993550003,706.443,441.79,0.992510021,738.876,440.389,0.998809993,301.621,422.904,0.998250008,366.081,465.693,0.999949992,447.458,507.801,0.99950999,474.512,517.3,0.998019993,475.463,515.294,0.99871999,545.704,490.552,0.994050026,620.37,472.814,0.986999989,656.196,467.201,0.999870002,1283.384,397.58,0.996309996,1349.487,443.544,0.997860014,1397.16,501.335,0.99703002,1415.769,534.069,0.995130002,1083.694,435.233,0.999949992,1029.939,486.116,0.999580026,972.84,539.144,0.999769986,942.313,567.961,0.998080015,366.722,303.164,0.99673003,427.6,306.167,0.998549998,486.933,296.854,0.995599985,511.975,271.97,0.989099979
97,499.722,348.371,0.99901998,547.278,329.565,0.995930016,594.74,315.103,0.999870002,619.441,315.544,0.998920023,1074.107,353.888,0.963029981,1157.063,364.031,0.935140014,1227.703,357.136,0.996010005,1245.771,314.226,0.999890029,524.128,433.056,0.971130013,610.743,434.609,0.993250012,706.044,443.702,0.996559978,736.583,445.974,0.999239981,301.352,419.881,0.992320001,364.972,463.789,0.999570012,447.187,507.048,0.999779999,471.418,517.054,0.998960018,473.468,515.41,0.996559978,544.371,492.51,0.9903,614.381,473.743,0.981530011,652.4,471.34,0.999719977,1283.037,395.554,0.99800998,1349.487,440.096,0.999260008,1397.276,494.325,0.995589972,1415.769,527.211,0.995050013,1091.739,435.042,0.999450028,1034.152,484.839,0.99962002,977.732,538.281,0.999800026,948.409,563.968,0.998929977,366.784,303.164,0.99447,428.209,306.167,0.994239986,486.411,298.965,0.987649977,511.975,279.73,0.997399986
98,501.209,348.702,0.998579979,549.391,330.64,0.997990012,595.222,314.705,0.999750018,619.933,315.544,0.998790026,1060.95,353.888,0.975210011,1146.919,355.998,0.968020022,1227.703,357.517,0.998700023,1244.474,334.863,0.999520004,522.74,433.074,0.980589986,609.768,434.609,0.986180007,705.122,443.989,0.995549977,736.334,449.329,0.999239981,300.887,414.711,0.994669974,364.972,461.431,0.999520004,445.512,506.828,0.999050021,469.871,516.72,0.998870015,470.469,515.437,0.996460021,543.007,498.411,0.994930029,612.868,474.508,0.934800029,651.837,471.34,0.999759972,1282.755,389.857,0.994189978,1348.756,438.187,0.999689996,1399.805,488.459,0.994859993,1415.769,522.305,0.989719987,1096.609,434.496,0.998199999,1040.504,483.395,0.998979986,982.542,537.811,0.999490023,955.197,560.775,0.999650002,366.784,302.912,0.995599985,428.209,306.167,0.994480014,486.411,300.493,0.98220998,511.646,286.14,0.99326998
99,501.388,350.233,0.997489989,550.602,331.941,0.997470021,596.322,314.242,0.999520004,620.373,314.804,0.999260008,1055.455,353.888,0.988950014,1140.99,354.472,0.984200001,1218.743,366.223,0.98992002,1244.205,351.575,0.99812001,518.483,433.257,0.962459981,603.406,435.596,0.993189991,704.41,443.989,0.997269988,735.114,452.356,0.999639988,300.847,412.281,0.99496001,364.383,460.568,0.999279976,445.273,506.768,0.999119997,469.387,515.465,0.998899996,469.392,515.294,0.994669974,539.692,501.796,0.99555999,612.598,474.508,0.969519973,647.951,471.34,0.999750018,1282.652,385.986,0.995599985,1348.503,434.479,0.998589993,1400.994,481.539,0.997049987,1416.881,511.588,0.995419979,1101.893,433.076,0.999010026,1046.126,482.896,0.999180019,989.382,536.777,0.999830008,961.673,559.215,0.999890029,367.117,302.912,0.997690022,428.555,306.247,0.995289981,485.795,307.08,0.95709002,509.132,290.333,0.9921
100,502.293,351.558,0.994560003,552.519,331.974,0.997739971,596.375,314.002,0.999920011,621.453,313.563,0.999499977,1044.959,354.144,0.991509974,1130.026,351.808,0.973219991,1208.705,366.223,0.999329984,1241.778,365.251,0.999880016,516.804,433.824,0.971780002,599.062,435.596,0.993189991,701.455,443.989,0.993439972,730.541,452.356,0.999639988,300.606,410.004,0.99259001,363.459,459.711,0.999279976,444.755,503.528,0.99980998,465.299,511.375,0.996649981,460.242,514.78,0.996510029,539.506,503.679,0.99634999,611.305,474.949,0.989740014,642.767,466.5,0.999650002,1282.652,383.481,0.996460021,1346.459,429.075,0.999450028,1401.675,474.819,0.994509995,1417.104,508.229,0.99782002,1107.548,431.143,0.999840021,1051.738,479.513,0.998600006,995.352,536.042,0.999849975,968.211,556.739,0.999909997,367.495,303.341,0.995930016,428.76,306.247,0.994570017,482.234,309.759,0.980189979,509.132,295.006,0.992049992
101,504.048,354.411,0.990580022,552.712,333.214,0.991320014,597.139,314.002,0.999939978,621.487,310.599,0.999650002,1040.451,354.621,0.993319988,1117.677,348.972,0.982070029,1205.333,366.223,0.998189986,1233.601,365.251,0.997510016,515.084,433.982,0.98447001,597.321,435.713,0.984440029,700.955,440.337,0.979780018,729.648,452.356,0.999729991,300.606,406.068,0.995689988,362.015,452.966,0.999140024,443.806,500.922,0.999689996,462.025,510.382,0.997409999,459.081,514.904,0.999350011,536.981,505.259,0.985679984,606.491,477.567,0.98071003,636.527,464.627,0.999660015,1282.409,380.321,0.997950017,1345.258,425.708,0.998740017,1403.732,470.918,0.996900022,1423.823,502.092,0.998629987,1113.598,428.961,0.997129977,1059.658,479.497,0.998560011,999.859,534.176,0.999790013,973.747,556.739,0.999790013,367.655,303.648,0.994499981,429.617,305.466,0.968850017,481.177,310.088,0.946349978,508.461,305.118,0.974259973
102,504.318,354.663,0.998369992,553.616,336.825,0.996689975,599.434,314.242,0.999909997,621.735,306.827,0.999059975,1034.259,355.704,0.982900023,1111.354,348.573,0.976419985,1198.745,360.395,0.983240008,1222.872,365.251,0.996969998,513.844,435.308,0.987420022,596.816,435.852,0.986259997,700.047,437.642,0.964349985,729.355,450.906,0.999450028,300.887,403.047,0.992359996,361.153,448.061,0.996860027,443.176,500.705,0.999679983,461.767,508.767,0.996270001,455.031,514.904,0.999710023,534.748,507.289,0.99703002,603.809,483.134,0.842050016,635.48,464.627,0.999199986,1282.652,377.518,0.998549998,1344.961,424.493,0.997349977,1405.29,466.185,0.990970016,1426.192,492.205,0.995050013,1117.869,427.74,0.998529971,1065.187,477.909,0.99970001,1007.006,533.301,0.999989986,980.552,556.15,0.999979973,368.607,303.769,0.998520017,429.655,304.904,0.991739988,479.423,310.088,0.995660007,504.691,311.004,0.998199999
