scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1425.1734619140625,265.5610656738281,0.9997321963310242,1473.7689208984375,353.7138366699219,0.7961772680282593,1498.872314453125,502.9197692871094,0.9966699481010437,1493.85107421875,539.4007568359375,0.9999045133590698
1,1425.1734619140625,265.5610656738281,0.9981340765953064,1473.960205078125,353.7452392578125,0.8842067122459412,1498.872314453125,502.9197692871094,0.998755693435669,1503.162109375,539.4007568359375,0.9995238780975342
2,1425.1734619140625,267.22247314453125,0.9998600482940674,1475.610595703125,357.5857238769531,0.9362044334411621,1498.872314453125,502.9197692871094,0.9977735877037048,1503.162109375,539.4007568359375,0.9998471736907959
3,1413.7919921875,267.22247314453125,0.9999221563339233,1477.739990234375,354.94207763671875,0.9676167368888855,1491.9866943359375,485.7811279296875,0.9932265877723694,1503.162109375,529.6245727539062,0.9998183846473694
4,1402.130126953125,267.39276123046875,0.9995065927505493,1483.7994384765625,354.94207763671875,0.9863755106925964,1491.9866943359375,466.66900634765625,0.9939197301864624,1491.070068359375,518.4696044921875,0.999713122844696
5,1390.1719970703125,268.4335632324219,0.9997298121452332,1484.3001708984375,354.94207763671875,0.9831514358520508,1491.9866943359375,458.5799255371094,0.9993749260902405,1481.602783203125,505.27984619140625,0.9993575215339661
6,1380.344482421875,268.4335632324219,0.9999096393585205,1484.3001708984375,344.8990173339844,0.9667216539382935,1492.9263916015625,451.2734375,0.9997865557670593,1481.602783203125,495.0936584472656,0.9998025298118591
7,1372.5950927734375,268.4335632324219,0.9995635151863098,1484.3001708984375,336.5816650390625,0.9678897857666016,1498.34716796875,443.8084716796875,0.9991592168807983,1481.602783203125,483.2296447753906,0.999729335308075
8,1365.3934326171875,266.7343444824219,0.9999227523803711,1482.6143798828125,330.8804626464844,0.9802770614624023,1505.98583984375,434.3598327636719,0.9995455145835876,1487.308837890625,471.2794189453125,0.9997001886367798
