scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,843.91064453125,710.8092651367188,0.999916672706604,973.55908203125,699.80810546875,0.9990097284317017,1064.5491943359375,697.1835327148438,0.9998688697814941,1111.6824951171875,708.708984375,0.999953031539917
1,843.91064453125,710.8092651367188,0.9998563528060913,973.55908203125,700.3853759765625,0.9996190071105957,1064.5491943359375,697.1835327148438,0.9993010759353638,1111.6824951171875,708.708984375,0.9999198913574219
2,843.91064453125,710.8092651367188,0.9999444484710693,973.55908203125,702.2638549804688,0.9974411725997925,1064.5491943359375,697.1835327148438,0.9989914298057556,1111.6824951171875,708.708984375,0.9995371103286743
3,838.31201171875,710.7670288085938,0.9999483823776245,967.6083374023438,704.1533203125,0.9984627962112427,1058.3028564453125,696.4378051757812,0.9996347427368164,1108.9156494140625,701.5255126953125,0.9985059499740601
4,833.0427856445312,709.876953125,0.9999672174453735,961.9974975585938,705.8872680664062,0.9992861151695251,1054.4918212890625,696.4378051757812,0.9992807507514954,1106.12841796875,680.8194580078125,0.9973481893539429
5,828.525634765625,708.5264892578125,0.9999330043792725,958.2093505859375,707.1167602539062,0.9987047910690308,1050.746826171875,696.4378051757812,0.9991338849067688,1102.2669677734375,672.0247802734375,0.9988401532173157
6,822.77978515625,708.0133056640625,0.9999731779098511,952.13623046875,708.8239135742188,0.998805046081543,1047.3653564453125,699.1040649414062,0.999702513217926,1095.397705078125,672.0247802734375,0.9987500905990601
7,819.3095703125,706.1392211914062,0.9999774694442749,948.1115112304688,709.4313354492188,0.9993329644203186,1043.790771484375,702.4890747070312,0.9997460246086121,1091.486328125,672.0247802734375,0.9997989535331726
8,814.03369140625,705.4326171875,0.9998424053192139,944.118896484375,709.6698608398438,0.9993733763694763,1041.1702880859375,707.4258422851562,0.9998201727867126,1088.756591796875,675.4854125976562,0.9999527931213379
