scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,655.0451049804688,476.8490905761719,0.999860405921936,731.736572265625,575.1823120117188,0.9978809952735901,795.5737915039062,644.06787109375,0.9968151450157166,814.7048950195312,683.4448852539062,0.9998887777328491
1,655.0451049804688,476.8490905761719,0.9999533891677856,731.736572265625,575.1823120117188,0.9991018772125244,795.5737915039062,644.06787109375,0.9989038705825806,817.8099365234375,683.4448852539062,0.9997968077659607
2,655.0451049804688,476.8490905761719,0.9987863898277283,731.736572265625,575.1823120117188,0.9984706044197083,795.5737915039062,644.06787109375,0.9994582533836365,820.6390380859375,683.4448852539062,0.9997140765190125
3,653.0845947265625,471.59735107421875,0.9994307160377502,728.226318359375,571.2777099609375,0.9987633228302002,794.2747192382812,640.5040283203125,0.9996870756149292,820.6390380859375,678.402587890625,0.9999822378158569
4,649.5996704101562,464.8469543457031,0.9994390606880188,722.88525390625,567.88232421875,0.9991856217384338,792.9014892578125,636.6093139648438,0.9996432065963745,823.9977416992188,672.3251342773438,0.9999502897262573
5,648.2381591796875,458.26763916015625,0.9993921518325806,719.363037109375,566.8652954101562,0.998630940914154,790.3667602539062,631.769775390625,0.9998329877853394,824.8141479492188,660.8641357421875,0.9999407529830933
6,644.9530029296875,451.1730651855469,0.9998989105224609,715.1370239257812,564.0125122070312,0.9991637468338013,787.3399047851562,628.0445556640625,0.9999648332595825,824.8141479492188,651.6188354492188,0.999609649181366
7,644.0242309570312,445.88189697265625,0.9994188547134399,711.1470336914062,560.2950439453125,0.999019980430603,782.4796752929688,624.7454833984375,0.9998124241828918,824.8141479492188,644.0156860351562,0.9999285936355591
8,642.5765380859375,439.5061340332031,0.9997636675834656,706.994140625,557.981689453125,0.9982179999351501,776.5707397460938,620.1929321289062,0.9997428059577942,819.7947387695312,635.4990844726562,0.9999501705169678
