scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1851.861083984375,610.7012329101562,0.9969795942306519,1833.923583984375,708.5938110351562,0.9977845549583435,1771.4493408203125,751.4818725585938,0.9981389045715332,1719.823974609375,732.3116455078125,0.9962182641029358
1,1851.9073486328125,610.7012329101562,0.9972339272499084,1835.6170654296875,708.5938110351562,0.9959462285041809,1774.2017822265625,761.3539428710938,0.9947301149368286,1730.9730224609375,756.8334350585938,0.9992604851722717
2,1853.2508544921875,610.7012329101562,0.9982732534408569,1835.6170654296875,710.1856689453125,0.9919989705085754,1774.9801025390625,770.5494995117188,0.9995049238204956,1732.8193359375,769.3381958007812,0.9999358654022217
3,1854.1922607421875,604.9378051757812,0.9947591423988342,1835.6170654296875,710.1856689453125,0.9779078364372253,1781.2059326171875,776.517333984375,0.9988418221473694,1744.1495361328125,782.1093139648438,0.9995768666267395
4,1857.6304931640625,599.068603515625,0.999009370803833,1836.036376953125,703.051025390625,0.9683243036270142,1783.673583984375,776.517333984375,0.9980807304382324,1750.061767578125,791.7227172851562,0.9998548030853271
5,1859.296142578125,591.8864135742188,0.9981856942176819,1836.8392333984375,685.6787719726562,0.9655113816261292,1796.806640625,776.517333984375,0.9940083026885986,1754.5836181640625,797.0663452148438,0.9991433620452881
6,1861.119873046875,586.1564331054688,0.9983533620834351,1837.09765625,677.917724609375,0.9427498579025269,1802.3504638671875,771.428466796875,0.9974480867385864,1761.599853515625,800.30859375,0.9995404481887817
7,1861.5594482421875,580.766845703125,0.9997643828392029,1837.6494140625,666.5154418945312,0.9713191986083984,1808.13720703125,765.8115844726562,0.998045802116394,1768.51123046875,801.11474609375,0.9964001178741455
8,1862.376953125,574.2933959960938,0.9934425354003906,1837.9881591796875,663.108642578125,0.9946073889732361,1809.2255859375,762.5762329101562,0.9979027509689331,1777.2344970703125,801.11474609375,0.989686906337738
