scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1765.4134521484375,492.38543701171875,0.9997783303260803,1850.71826171875,578.4746704101562,0.9970049262046814,1904.965576171875,649.9263305664062,0.9994331002235413,1938.95654296875,672.6502075195312,0.9994732737541199
1,1765.4134521484375,492.38543701171875,0.9991781115531921,1850.71826171875,578.4746704101562,0.9986003041267395,1904.965576171875,649.9263305664062,0.9997573494911194,1938.95654296875,672.6502075195312,0.9997915625572205
2,1765.4134521484375,492.38543701171875,0.9991567134857178,1850.71826171875,578.4746704101562,0.9985472559928894,1904.965576171875,649.9263305664062,0.9995556473731995,1938.95654296875,672.6502075195312,0.9998855590820312
3,1760.1312255859375,485.8714294433594,0.9995772242546082,1847.9949951171875,575.7991333007812,0.9975669384002686,1902.2939453125,645.51171875,0.9995728135108948,1930.8660888671875,671.7389526367188,0.9996090531349182
4,1759.9556884765625,485.4570617675781,0.9999074935913086,1843.9439697265625,573.9760131835938,0.9977293610572815,1900.62158203125,641.6123046875,0.9996569156646729,1925.302001953125,670.008544921875,0.9999182224273682
5,1758.68359375,484.883056640625,0.9998049139976501,1840.82666015625,570.1857299804688,0.997848629951477,1898.5352783203125,637.7359619140625,0.9992521405220032,1920.3621826171875,669.3933715820312,0.9998438358306885
6,1754.5390625,484.1626281738281,0.999936580657959,1838.47509765625,566.786865234375,0.9961239695549011,1895.7762451171875,633.1746215820312,0.9995337724685669,1916.443603515625,667.0485229492188,0.9993196725845337
7,1752.5887451171875,481.7940368652344,0.9998966455459595,1835.316650390625,564.3734130859375,0.9978951215744019,1894.8623046875,629.6546630859375,0.9998458623886108,1914.9949951171875,664.083740234375,0.9996345043182373
8,1750.0323486328125,478.0814208984375,0.9998125433921814,1831.80517578125,562.2189331054688,0.9966726303100586,1893.80322265625,625.0842895507812,0.9997524619102478,1912.9537353515625,659.9943237304688,0.9999146461486816
