,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
0,1995,09,07,05,0,S,S,0,970.1928665090504,532.3659028644398,1.2824289071552482,0.8191459180091599,0.32069669159320335,0.43994092244725813,2.789337157785173,1.1426340865732103,6.644334099473061
1,1995,09,07,05,1,S,S,0,954.1109982447367,525.8514324513159,1.3123980334284646,0.8518762687859988,0.2406128315160867,0.36806039588628064,2.366325297296026,1.1138437783804076,6.824228623189903
2,1995,09,07,05,2,S,S,0,945.4352063435799,513.6424444402979,1.439570105016747,0.8505998082635321,0.18086534124222564,0.8275637538780947,1.8366147808082207,1.3290673470785443,6.695592216617455
3,1995,09,07,05,3,S,S,0,951.6860837781345,502.38076385804743,1.482345458030234,0.9442824156456393,0.3275565632607989,1.8492096440879777,1.8598623882936014,1.5488353459177833,7.358433577130008
4,1995,09,07,05,4,S,S,0,939.4483743526316,512.3738608962406,1.4672596303364633,1.0284954955320225,0.1843303507433172,2.8294163467651474,2.9376557836151433,1.2370172855543586,8.23007857932748
5,1995,09,07,05,5,S,S,0,957.9445282779037,529.7878434546732,1.3945638246325471,1.1557050325044094,0.46746492894241226,4.9392594265263305,2.0086185067556466,1.5345488705266448,8.050161333669521
6,1995,09,07,05,6,S,S,0,1004.9262651617481,518.179922400188,1.3435896863847412,1.27042493670911,0.33608785845289735,1.6170169699466312,2.1139948308344527,1.571217395440347,7.994936390891533
7,1995,09,07,05,7,S,S,0,1046.5727956960845,545.259862113715,1.4126311750018339,1.1474380184489121,0.4747865001232307,2.4867766617133373,2.1612942557937243,1.7029852717594376,4.86709691282339
8,1995,09,07,05,8,S,S,0,1070.6941947831735,510.76601714907366,1.6086359030276067,1.0307770192275025,0.5346964071442986,4.742290883915615,2.539877437449756,1.4451026568539063,3.1219207565158054
9,1995,09,07,05,9,S,S,0,1158.223865944737,512.237882969079,1.617166667125223,0.8701786693091846,0.5949561099496826,1.044294610904076,2.6544028103594086,0.6676629841435332,3.5201708452047016
10,1995,09,07,05,10,S,S,0,1209.8295385644735,488.271216580921,1.7125525095472418,0.8079195861965436,0.48893188577604896,0.9882891962692814,2.2860865846839458,0.6741333330234393,4.6557599925782895
11,1995,09,07,05,11,S,S,0,1247.9257172499997,453.07980318289475,1.8067223848453,0.8010476793933625,0.48841144988391855,0.7263149265950329,2.686034360376466,0.9684692221332033,6.387559752656979
12,1995,09,07,05,12,S,S,0,1275.9172777378517,432.11568177573633,1.8713642345800876,0.8146366488340618,0.41777057116641964,0.5062900201600439,2.4250703609256243,1.1942188809163234,7.565396699650249
13,1995,09,07,05,13,S,S,0,1304.705637283237,415.23918135300755,1.9188591066132523,0.8528554272862808,0.2689258293228029,1.015430783590363,2.6412949575850035,1.2337827014040499,6.921604843254073
0,1995,09,07,03,0,S,S,0,1038.4255706355266,386.83813619276316,1.2057954233458748,0.6858540055007796,0.40768912098845633,0.5736607058498258,2.658520424876908,0.9468688298847783,5.004048557752374
1,1995,09,07,03,1,S,S,0,1065.1767734807468,382.2470099775667,1.3264998536934336,0.8644425551369835,0.3221721384114681,0.4930049163888492,2.5055144339981403,1.0743447076643575,7.119401385100758
2,1995,09,07,03,2,S,S,0,1088.038668775376,390.14972767737635,1.5327632643920968,1.05629149486565,0.3322589956703438,3.5792701707292833,1.972020116801828,1.5298773928393001,8.995873863613332
3,1995,09,07,03,3,S,S,0,1125.0389892894736,379.1697694317669,1.5854884421793596,1.1258426955295,0.4060102740426347,1.2334467275248693,2.216479778832785,1.2503472297264713,10.003588268056069
4,1995,09,07,03,4,S,S,0,1166.7118814176677,375.51536074148845,1.5070625390364458,1.0684051154433565,0.3663994979517543,2.0000655916994337,2.170626188802369,1.0992602033805157,8.458732824482084
5,1995,09,07,03,5,S,S,0,1213.5904431085578,371.6399179348014,1.4371081911664427,0.9978101240488935,0.3451287089625691,2.1131763050284658,2.0542900466430227,1.1191933610573317,6.527535274988187
6,1995,09,07,03,6,S,S,0,1197.824194056835,355.0903838412954,1.5234510823870124,0.9887889287987758,0.3161526628604505,0.8234015451998792,2.670654398561744,1.475943298641992,6.953141620866347
7,1995,09,07,03,7,S,S,0,1192.0769233249514,340.66528479466933,1.4734419318147156,0.9747517320175455,0.29890314256523487,7.4840620598823175,2.218378100305357,1.5515501925784851,7.347340775907648
8,1995,09,07,03,8,S,S,0,1200.7183489190177,317.7890163442682,1.6233158498445281,0.9194561288576221,0.2966918201091166,0.3837329350602652,2.569579493573567,1.15388512549605,8.471011514724935
9,1995,09,07,03,9,S,S,0,1191.3374689228178,303.6415345973949,1.7247492333626915,0.8562412136828147,0.3034092338261547,3.2678361901850557,2.3447668246268805,1.3210244639900968,8.526623279074121
10,1995,09,07,03,10,S,S,0,1152.6380182296054,300.4189738732895,2.009027648138794,0.8447425917522963,0.3641012963402043,0.44492599108197517,2.256437209545536,1.3303846478056467,9.812800557266552
11,1995,09,07,03,11,S,S,0,1133.9226199899438,297.87123570460534,2.2590075845267767,0.8811844286676674,0.2908078536200793,2.230818608713817,1.9555319672039886,1.503519312130453,10.947528661322313
12,1995,09,07,03,12,S,S,0,1123.5070642015976,305.3980427128759,2.3713941614645107,0.911612840961697,0.20607617547139445,0.8507029123830311,2.6154551715764534,1.3692363391198532,11.399789483000008
13,1995,09,07,03,13,S,S,0,1118.930258723684,322.1955046157895,2.296019294022715,0.9703690192322779,0.2923193073321022,0.4085550185513023,2.342580837989877,1.2036532916807297,10.339790952493956
0,1995,09,07,04,0,S,S,0,855.3887685348683,393.0666133559211,2.2273565672741933,0.9602129766313295,0.24428169160050867,0.9032320037267286,3.3633569217160555,1.5073539061290149,14.059942805649293
1,1995,09,07,04,1,S,S,0,801.5854688302333,419.3233401786355,1.8771964999061368,0.9892902197701097,0.195117572997518,3.4774151069946613,3.118581655973704,1.6247174495503403,11.625655408869205
