scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1438.7845458984375,115.66259002685547,0.9996216297149658,1365.48291015625,159.91122436523438,0.9981721639633179,1278.758544921875,184.79739379882812,0.9387229681015015,1233.7586669921875,194.65513610839844,0.9984001517295837
1,1441.1954345703125,115.93231201171875,0.9999022483825684,1369.2626953125,159.91122436523438,0.990217387676239,1292.0205078125,185.31356811523438,0.9889194369316101,1239.329833984375,197.1445770263672,0.9877989292144775
2,1442.6170654296875,116.23400115966797,0.9998685121536255,1375.659423828125,159.91122436523438,0.9889175891876221,1295.40869140625,187.75779724121094,0.968069314956665,1246.920654296875,197.2719268798828,0.9945245981216431
3,1444.877685546875,116.23400115966797,0.9996730089187622,1378.052734375,159.6179656982422,0.9894201755523682,1296.9952392578125,189.6775665283203,0.9976797699928284,1252.293701171875,208.103515625,0.9972467422485352
4,1448.9993896484375,116.23400115966797,0.9939882755279541,1378.3331298828125,157.4872589111328,0.9872547388076782,1301.2718505859375,190.34530639648438,0.9967945218086243,1265.1806640625,216.8125457763672,0.984329104423523
5,1456.3944091796875,117.2592544555664,0.9665381908416748,1387.9066162109375,155.00022888183594,0.956277072429657,1306.9671630859375,190.7755889892578,0.9924091100692749,1265.798583984375,227.18792724609375,0.9931545257568359
6,1457.7635498046875,119.18722534179688,0.9982357025146484,1390.797119140625,154.54022216796875,0.9843229651451111,1311.5196533203125,190.8867950439453,0.9989674091339111,1271.441162109375,234.0825958251953,0.9964495897293091
7,1460.9609375,120.47096252441406,0.9991028308868408,1393.59375,153.49755859375,0.9936047196388245,1311.5196533203125,195.07740783691406,0.9986568689346313,1279.8167724609375,237.7798309326172,0.9982460737228394
8,1464.890625,120.47096252441406,0.9955625534057617,1397.515380859375,152.89682006835938,0.9961799383163452,1311.7449951171875,195.07740783691406,0.9966213703155518,1283.0457763671875,241.6636505126953,0.9997597336769104
