scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,574.891845703125,137.0852813720703,0.9998468160629272,595.1005249023438,223.332275390625,0.9993501305580139,611.5364990234375,307.38714599609375,0.9991863369941711,598.7115478515625,334.4909362792969,0.9996821880340576
1,575.1724853515625,137.0852813720703,0.9998506307601929,595.1005249023438,223.332275390625,0.9992753863334656,613.1080322265625,307.38714599609375,0.9990455508232117,599.2404174804688,334.4909362792969,0.9993855953216553
2,575.9539184570312,137.0852813720703,0.9998863935470581,595.1005249023438,223.332275390625,0.9988338351249695,615.431640625,307.38714599609375,0.9995003938674927,605.5277709960938,334.4909362792969,0.995524525642395
3,576.5208129882812,135.20361328125,0.9999537467956543,594.6300048828125,218.55796813964844,0.9983750581741333,616.7489013671875,299.5913391113281,0.9984532594680786,614.2311401367188,324.0594177246094,0.9983296990394592
4,577.6239624023438,133.7467041015625,0.9999734163284302,594.548583984375,216.27972412109375,0.9988113641738892,617.5117797851562,296.92864990234375,0.9974685907363892,620.2789916992188,322.91558837890625,0.9924811124801636
5,578.53271484375,133.0486602783203,0.9999715089797974,594.548583984375,215.90167236328125,0.9987881779670715,617.79833984375,296.92864990234375,0.9984446167945862,625.301025390625,322.91558837890625,0.998979389667511
6,579.5519409179688,131.72216796875,0.99997878074646,594.548583984375,215.32513427734375,0.9992709755897522,619.3075561523438,296.8740234375,0.9992947578430176,631.1996459960938,322.91558837890625,0.9993294477462769
7,580.1718139648438,130.72850036621094,0.9999803304672241,595.9461669921875,213.87657165527344,0.9994755387306213,619.3075561523438,296.92864990234375,0.9993413090705872,635.2559814453125,328.1943359375,0.9947471022605896
8,581.09619140625,129.2300567626953,0.9999723434448242,597.2235107421875,212.61721801757812,0.9994200468063354,619.884033203125,297.16534423828125,0.9989897608757019,645.1371459960938,330.0638732910156,0.9948987364768982
