scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,956.9696655273438,643.8245849609375,0.9978954792022705,911.5330200195312,562.760498046875,0.3008749783039093,873.117919921875,498.72381591796875,0.979416012763977,849.8319702148438,463.22589111328125,0.996908962726593
1,961.78271484375,647.9331665039062,0.9981147050857544,914.173583984375,566.5903930664062,0.5911120176315308,873.1193237304688,503.51617431640625,0.9877421855926514,852.9539184570312,465.7659606933594,0.9993013143539429
2,964.1138916015625,651.1068725585938,0.9991713762283325,914.7709350585938,567.6534423828125,0.746562123298645,875.3533935546875,510.89794921875,0.9712399244308472,856.8194580078125,468.9051208496094,0.9960871934890747
3,965.0150756835938,654.670166015625,0.9980150461196899,919.05029296875,576.4537963867188,0.7461884021759033,877.06396484375,515.3296508789062,0.9921795129776001,858.0036010742188,474.9955749511719,0.9977496266365051
4,966.2281494140625,658.7754516601562,0.9987785220146179,920.7412719726562,579.5726318359375,0.8009177446365356,878.2147216796875,520.97021484375,0.9845823049545288,858.2462158203125,481.72796630859375,0.9978702068328857
5,967.8042602539062,662.642333984375,0.9989751577377319,921.34814453125,581.0840454101562,0.5745067596435547,883.5376586914062,526.9635620117188,0.9888105392456055,858.9345092773438,487.5386657714844,0.9958789348602295
6,970.6724243164062,665.762939453125,0.9978864789009094,927.0864868164062,591.7035522460938,0.6078784465789795,886.1212158203125,530.202392578125,0.9959136843681335,859.4306640625,494.28936767578125,0.9955254197120667
7,971.96875,670.88134765625,0.9942544102668762,928.4027709960938,593.2589721679688,0.6893660426139832,887.337646484375,534.9829711914062,0.9951240420341492,859.47509765625,500.10797119140625,0.9992949962615967
8,974.65576171875,672.5776977539062,0.9990208148956299,929.2188720703125,594.6651611328125,0.6539715528488159,887.6633911132812,537.035888671875,0.992197573184967,859.912109375,501.7514343261719,0.9987010955810547
