pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
452.765362,418.561046,551.628355,455.286000,637.544641,637.481789,738.528014,694.956101
462.510000,421.270000,563.296676,458.680689,648.000000,638.060000,750.970000,696.380000
471.750000,423.760000,573.812571,461.418341,657.990000,639.360000,762.920000,698.010000
481.090000,426.050000,584.184412,463.827475,667.610000,640.590000,774.970000,699.900000
489.960000,428.230000,593.980040,466.346115,677.010000,641.830000,786.540000,701.550000
498.580000,430.620000,604.269515,468.871006,686.150000,642.930000,797.790000,702.910000
506.770000,433.060000,614.117585,471.602486,695.020000,643.950000,808.900000,704.100000
514.600000,435.830000,623.965655,473.929303,703.530000,645.130000,819.850000,705.370000
522.170000,438.700000,632.882150,477.166613,711.750000,646.540000,830.520000,707.220000
529.460000,441.700000,642.597138,480.100425,719.660000,648.100000,840.860000,709.060000
536.610000,444.670000,651.779798,483.641233,727.140000,649.870000,851.020000,711.060000
543.430000,447.800000,659.999158,485.893478,734.580000,651.720000,861.040000,713.190000
549.930000,451.120000,668.370000,490.170000,741.630000,653.660000,870.810000,715.230000
556.160000,454.840000,677.160000,493.190000,748.210000,655.890000,880.450000,717.570000
561.990000,458.650000,685.710000,496.970000,754.740000,658.060000,889.540000,720.430000
567.870000,462.280000,693.780000,501.230000,760.770000,660.440000,898.330000,723.270000
573.420000,466.060000,701.680000,505.520000,766.410000,663.070000,906.890000,726.430000
578.640000,469.890000,709.280000,509.540000,771.670000,665.770000,915.140000,729.690000
583.390000,473.850000,716.740000,513.960000,776.720000,668.170000,922.960000,732.780000
587.660000,477.860000,723.620000,518.020000,781.130000,671.070000,930.590000,736.050000
591.510000,481.620000,730.180000,522.330000,785.010000,673.690000,937.680000,738.830000
594.860000,485.060000,736.450000,526.380000,788.560000,675.990000,944.420000,742.040000
597.860000,488.180000,741.907110,528.004997,791.520000,678.120000,950.140000,744.870000
600.520000,491.040000,747.670000,530.870000,794.090000,679.950000,955.620000,747.480000
602.660000,493.680000,752.400000,534.150000,796.220000,681.730000,960.630000,749.600000
604.610000,495.980000,756.670000,537.030000,798.080000,683.320000,965.040000,751.450000
606.350000,498.060000,760.630000,539.750000,799.870000,684.580000,969.220000,752.960000
607.970000,499.970000,764.560000,542.230000,801.440000,685.630000,973.310000,754.650000
609.880000,501.700000,768.550000,544.020000,803.080000,686.550000,977.120000,755.770000
611.810000,502.990000,772.530000,545.620000,804.870000,687.310000,981.000000,756.840000
613.790000,504.350000,776.570000,547.000000,806.730000,687.940000,984.900000,757.760000
615.610000,505.800000,780.380000,548.290000,808.630000,688.830000,988.680000,758.740000
617.370000,507.000000,783.590000,549.980000,810.340000,689.630000,992.160000,759.700000
619.380000,508.000000,786.770000,551.570000,812.310000,690.120000,995.700000,760.610000
621.380000,509.080000,790.090000,552.800000,814.230000,690.670000,998.920000,761.480000
623.430000,510.170000,793.250000,553.960000,816.370000,691.150000,1002.260000,761.900000
625.550000,511.200000,796.250000,555.100000,818.560000,691.780000,1005.820000,762.300000
628.120000,512.050000,799.580000,556.160000,820.870000,692.150000,1009.310000,763.120000
