scorer,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000,DLC_resnet50_Multi_VidsJun3shuffle1_3000
7,855.8965344,774.1288363,0.998260021,810.0047994,881.5187645,0.997759998,834.7389237,825.522909,0.973649979,845.6257014,797.954184,0.993040025,821.1447567,860.1256895,0.992240012,1114.231365,803.1279939,0.998950005,1029.182086,873.1833806,0.998690009,1069.696039,837.4264902,0.995090008,1093.440372,818.5425639,0.998179972,1048.700494,857.1781191,0.993839979,1084.785104,961.8411251,0.998960018,975.1248033,988.9273689,0.996749997,1026.974615,969.5276661,0.992510021,1053.940471,965.9999408,0.996940017,1001.009791,979.5440553,0.996640027,722.418412,750.8805104,0.99879998,632.4524977,795.5136529,0.998589993,681.5494923,773.998404,0.990400016,700.2884711,761.8164747,0.996860027,655.6638589,785.3811428,0.995459974,859.5887351,998.5550444,0.997560024,836.0449029,1100.786108,0.997789979,847.8848924,1048.428994,0.983179986,852.2503051,1018.100692,0.990629971,842.2680151,1076.775816,0.994620025
8,857.0501214,770.2138536,0.99871999,812.9777482,878.0737208,0.997850001,836.0233189,821.7398573,0.985450029,848.4991839,792.2162374,0.994449973,823.6692344,854.381738,0.99217999,1114.97689,800.7381789,0.998459995,1031.271156,870.9438306,0.998000026,1073.584034,833.2772793,0.992999971,1097.07056,815.7378456,0.996510029,1052.141135,854.4800205,0.994620025,1089.95251,960.4446002,0.997210026,979.2494543,985.9566104,0.999109983,1032.704082,968.1952532,0.989049971,1066.674388,965.1774465,0.997650027,1003.884731,977.7010149,0.996619999,731.5197943,746.4754846,0.997269988,637.5991934,791.7491459,0.99721998,688.5098436,770.2699476,0.99308002,707.6193955,757.9133968,0.997940004,661.8556224,783.9897263,0.99454999,862.7370769,992.0716933,0.996869981,839.5157502,1098.855848,0.996850014,849.5868763,1042.952282,0.984520018,852.8534585,1014.812276,0.991230011,842.2680151,1069.384699,0.990079999
9,858.5632677,766.2195925,0.997780025,815.8870067,875.1255267,0.994509995,837.8910966,818.262271,0.984809995,851.2302799,788.4639893,0.992269993,826.2666139,845.3154085,0.98921001,1119.576737,796.6393071,0.998589993,1033.741407,870.0073493,0.995880008,1078.284982,828.6249801,0.98664999,1100.529086,812.6282974,0.997070014,1055.557985,851.7128291,0.99397999,1096.386052,958.9841913,0.996800005,983.8263127,985.4791188,0.998099983,1038.356106,966.9722643,0.992579997,1067.050843,964.2721089,0.998199999,1007.791276,976.1503317,0.99326998,738.9235868,742.5979893,0.99871999,644.1093161,789.1609663,0.998979986,694.5383998,766.8030959,0.992820024,714.0654225,754.6856019,0.999339998,668.0271398,782.2926125,0.994979978,870.7262148,986.5861917,0.998260021,841.2154567,1088.400725,0.993300021,851.0902453,1035.580956,0.993260026,860.4533166,1013.134158,0.992110014,842.2680151,1066.72617,0.988699973
10,860.4158403,762.2541352,0.997280002,818.5284942,872.4961811,0.997699976,840.7262151,815.2392134,0.982649982,851.2302799,787.6311864,0.992950022,828.799229,844.6423754,0.990249991,1124.734154,791.9218375,0.998380005,1038.001864,867.2594373,0.995609999,1082.332218,825.2061874,0.990840018,1103.213294,809.5129116,0.995700002,1058.915615,848.8787795,0.995580018,1101.219078,957.5116669,0.99800998,988.5770955,983.9743292,0.998130023,1042.807699,965.8399377,0.995419979,1069.412851,963.2792144,0.997749984,1013.677799,974.8901719,0.995790005,744.4692257,739.5044253,0.998549998,651.0132285,786.9828375,0.99871999,700.0259781,763.4933307,0.993950009,720.3771466,751.521907,0.99782002,674.2571495,778.7946289,0.995599985,881.4778469,985.794017,0.998690009,841.2154567,1077.700297,0.99763,851.1217391,1026.743603,0.991190016,866.8167289,1002.086102,0.994539976,840.5334061,1057.754639,0.994499981
11,862.5877065,758.4255638,0.996039987,820.9797985,868.3884971,0.995989978,843.8449332,811.9787092,0.981850028,851.6977063,784.9722158,0.990719974,831.1294137,844.6267375,0.990249991,1128.345051,791.6369014,0.997200012,1042.630621,861.7992989,0.993430018,1084.710461,823.7032615,0.993629992,1105.076795,806.9034917,0.997120023,1062.178592,845.9801061,0.994690001,1104.751427,956.0787952,0.997669995,993.22352,981.247326,0.997969985,1046.440876,964.7795119,0.996060014,1075.949095,962.1940494,0.996659994,1018.284699,973.9187017,0.99563998,749.6134329,736.8656958,0.999249995,657.3412929,784.4484831,0.998600006,705.3633956,760.2361335,0.995320022,727.0706149,748.0231902,0.996209979,680.6243894,774.4525097,0.996500015,893.1167284,985.0765544,0.998269975,841.2154567,1068.526042,0.995580018,851.5461426,1018.155634,0.993849993,871.8317601,999.0561665,0.995609999,839.5346194,1045.369119,0.996299982
12,864.9323728,754.8163117,0.997150004,823.3555586,861.9384134,0.986450016,846.2965851,807.578523,0.988579988,851.8322435,777.9333517,0.993170023,833.1195018,837.0957523,0.992839992,1129.048869,791.1585311,0.998660028,1045.90354,859.5800395,0.997150004,1086.209991,823.1055878,0.994679987,1108.219755,805.109831,0.998660028,1065.311485,843.0190433,0.993960023,1108.291263,954.7373447,0.998170018,997.487303,978.266048,0.998880029,1050.013904,963.772225,0.995130002,1081.875687,961.0119002,0.996999979,1021.803255,973.2340874,0.99545002,755.6271629,734.206329,0.998170018,662.5313523,781.1494977,0.998099983,710.9414693,756.926986,0.995620012,733.7236841,744.6385739,0.998359978,687.2075977,770.8359659,0.995459974,902.7703711,984.010599,0.997650027,835.3774483,1058.994982,0.999000013,853.5348457,1013.27126,0.995119989,876.9837399,998.5572547,0.999059975,839.5346194,1035.626563,0.996169984
13,866.7979042,751.4062152,0.998149991,825.6369503,857.8700442,0.993690014,847.4142318,801.74101,0.986739993,851.8322435,775.0210238,0.985819995,834.6769967,832.0951885,0.990320027,1130.203705,789.6355832,0.99921,1047.831103,858.8933383,0.996060014,1088.072473,822.0213741,0.994889975,1113.537486,804.3736659,0.998749971,1068.28526,840.0237109,0.993780017,1112.803404,953.5255178,0.997539997,1001.204414,975.8192754,0.997650027,1054.12776,962.8018904,0.993589997,1083.974627,959.7363494,0.996569991,1025.62551,972.8344952,0.995509982,761.7137456,731.3372966,0.998510003,667.6511703,778.1089599,0.99800998,716.9079534,753.53743,0.996689975,739.6796633,742.0292414,0.999170005,693.8965695,768.9577482,0.996270001,908.8364002,980.992526,0.999050021,833.3852304,1047.881564,0.99476999,861.2950005,1006.34756,0.992209971,883.3794637,992.941154,0.99733001,839.5346194,1028.135213,0.995389998
14,867.8485604,748.1494618,0.998690009,827.7717833,857.6335576,0.993430018,847.6658413,796.586888,0.985979974,860.1786199,774.8063817,0.987839997,835.8900786,830.1977776,0.993709981,1138.142192,785.9871148,0.998889983,1049.279753,858.0317006,0.997449994,1091.186685,819.4608945,0.994019985,1116.590403,804.2029575,0.998809993,1071.09647,837.1257698,0.994880021,1117.879287,952.4272539,0.997550011,1004.667831,973.9791542,0.996259987,1058.75427,961.8626212,0.995670021,1085.291464,958.4041631,0.993449986,1030.715204,972.646398,0.993510008,767.6573454,731.3372966,0.998629987,674.175991,777.4157174,0.999260008,722.4383505,750.3432476,0.996559978,744.5116265,740.6659458,0.998730004,699.8253284,767.6027655,0.996290028,914.7860274,970.7144433,0.998480022,833.3852304,1036.5899,0.998139977,869.8991244,999.5494115,0.993860006,891.5973269,985.206132,0.996999979,847.0100392,1021.606307,0.994260013
15,869.1875885,745.0002389,0.997770011,829.7078672,854.4948638,0.995710015,847.8031085,794.8414649,0.986039996,860.3678232,772.4738228,0.984369993,836.8920973,828.7200749,0.993470013,1140.457775,782.2495443,0.998629987,1051.228547,855.7361818,0.995739996,1095.029844,816.0426876,0.987730026,1117.702166,801.1705657,0.997380018,1073.748063,834.4827664,0.996659994,1122.767,951.4129264,0.995490015,1008.284783,972.6386717,0.996949971,1063.70797,960.9511054,0.993489981,1090.437638,957.0604037,0.995280027,1036.322858,972.3094957,0.995119989,773.5348576,731.3372966,0.998809993,682.755983,777.0570639,0.997759998,726.4651002,747.6962809,0.995220006,748.7117065,740.3808744,0.999220014,703.9389549,764.9989665,0.995800018,921.593449,965.6628922,0.998939991,833.3852304,1027.181526,0.997250021,878.1042919,993.0570368,0.995429993,900.1021247,976.9712259,0.997879982,856.1294756,1014.941797,0.996770024
16,871.0358609,741.912734,0.998340011,831.3930119,848.6000401,0.991129994,848.4456806,794.7491597,0.97755003,860.5569783,765.5230318,0.991190016,837.8164024,826.4401994,0.988900006,1142.549668,779.1869487,0.997759998,1054.326801,851.3665109,0.990010023,1098.726278,812.787358,0.988780022,1118.822292,794.2251782,0.995729983,1076.24299,832.2674249,0.99515003,1126.93329,950.4529088,0.994620025,1012.354356,971.6908151,0.996720016,1068.803396,960.064031,0.992829978,1099.165933,955.7446222,0.996930003,1041.270688,971.3917948,0.992990017,779.4231778,731.5475571,0.998679996,690.7410136,776.7078193,0.997990012,728.5528981,745.8493528,0.993229985,753.0018009,740.3231612,0.99891001,705.8153045,760.0245783,0.998740017,929.2287517,954.0192267,0.998619974,840.3342546,1021.009445,0.997259974,886.0044594,985.7669943,0.994700015,907.5799429,968.835579,0.997550011,865.1608241,1007.342673,0.995440006
17,873.2830169,738.8411345,0.99871999,832.775027,844.4462141,0.992879987,849.6850135,787.7303075,0.979399979,862.2701486,762.440221,0.993709981,838.7963436,820.7145069,0.989629984,1145.413837,777.3165191,0.998179972,1057.90488,846.7571114,0.994650006,1101.648457,810.4562447,0.989719987,1122.632905,791.5368975,0.997009993,1078.584199,830.713182,0.99515003,1130.71953,949.5175745,0.998629987,1016.743045,971.028572,0.997240007,1073.855085,959.198086,0.994390011,1100.742838,954.4743246,0.99575001,1044.845992,969.6243842,0.992619991,785.3992013,733.3445968,0.997770011,693.4778088,771.5449606,0.997969985,730.7954642,744.6592083,0.98803997,758.0001003,740.2577187,0.997699976,707.5633318,754.1589433,0.997510016,937.6620223,951.4761936,0.998340011,853.5683401,1016.59255,0.998409986,893.6935834,977.2436544,0.998000026,915.2558256,961.3983348,0.998629987,873.6254103,999.2061028,0.996569991
18,875.8077935,735.7396278,0.997529984,833.8296424,844.2706649,0.99515003,851.4805152,786.9945215,0.979049981,864.8267102,760.714843,0.989279985,839.9652706,812.1835475,0.989790022,1145.976435,776.1679028,0.998139977,1060.963409,843.8548792,0.998189986,1104.161419,808.7736236,0.991850019,1130.056679,791.5174303,0.99533999,1080.77464,830.0686522,0.994130015,1134.685749,948.5772971,0.999000013,1021.209203,970.5449296,0.997250021,1078.677575,958.3499584,0.989459991,1107.618729,953.2615059,0.996330023,1048.1964,967.3906821,0.994279981,791.5398237,733.3445968,0.99713999,694.6558744,759.1867927,0.998210013,735.9187745,743.8835727,0.987230003,763.9099664,739.9494595,0.998149991,711.9247659,749.5316824,0.996420026,946.8633474,941.6911095,0.998470008,861.7458528,1011.741205,0.990149975,901.2656202,969.722634,0.993770003,923.2652964,955.2586366,0.997290015,881.3579179,991.2282927,0.995469987
19,878.4453165,732.5624013,0.997319996,834.6442682,842.2172244,0.991959989,853.7536034,784.1655293,0.977980018,866.4464702,760.195079,0.985130012,841.4195614,811.8272362,0.99131,1148.419562,775.0238611,0.998769999,1062.846102,842.4738244,0.998220026,1106.878348,807.2045047,0.99496001,1130.555336,790.5879919,0.998820007,1082.972138,830.0036024,0.993969977,1139.167574,947.6024499,0.997990012,1025.555695,970.1446513,0.998700023,1083.161058,957.5163363,0.994750023,1113.369352,952.1162924,0.997259974,1052.934625,965.2371892,0.995109975,798.3509398,733.3445968,0.998560011,695.9938666,748.948224,0.995819986,745.6201417,743.2778013,0.982980013,770.8310542,738.5475177,0.997319996,720.7097836,749.5316824,0.991270006,956.8028136,936.5738383,0.998329997,869.0664536,1004.814394,0.996370018,908.8145265,964.8214922,0.997940004,931.2840758,951.0156276,0.998769999,888.2948318,983.9661876,0.997150004
