scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1980.2540283203125,143.51968383789062,0.9998138546943665,2011.462158203125,252.57130432128906,0.9969406127929688,2038.9661865234375,355.16680908203125,0.9999215602874756,2073.825927734375,383.7500915527344,0.9995871186256409
1,1980.2540283203125,143.5609893798828,0.9998326301574707,2011.6175537109375,254.03489685058594,0.9981570839881897,2039.1796875,355.3808898925781,0.99992835521698,2076.369140625,383.769287109375,0.9996448755264282
2,1980.2540283203125,144.15902709960938,0.9998840093612671,2011.9356689453125,254.5301971435547,0.9977019429206848,2039.30126953125,355.47344970703125,0.9999264478683472,2076.556884765625,383.8839111328125,0.9996784925460815
3,1979.898681640625,144.34068298339844,0.999874472618103,2012.3287353515625,254.5301971435547,0.9978650212287903,2039.3289794921875,355.47344970703125,0.9999186992645264,2076.556884765625,384.689697265625,0.9997050166130066
4,1979.660400390625,144.46385192871094,0.9997996687889099,2012.4893798828125,254.5355987548828,0.9973249435424805,2039.4893798828125,357.37457275390625,0.9998167157173157,2076.556884765625,388.3769226074219,0.9994971752166748
5,1978.5858154296875,144.9773406982422,0.999779999256134,2012.4893798828125,254.5355987548828,0.9960320591926575,2040.2037353515625,359.78924560546875,0.9997279047966003,2074.74560546875,392.5489501953125,0.9980301260948181
6,1978.47998046875,145.0036163330078,0.999808132648468,2012.4893798828125,254.5355987548828,0.9974633455276489,2041.3946533203125,368.5250549316406,0.9988241791725159,2074.1689453125,396.20947265625,0.9951984286308289
7,1977.8685302734375,145.40274047851562,0.9998520612716675,2012.4893798828125,254.5355987548828,0.9973936080932617,2041.5323486328125,368.5250549316406,0.998999297618866,2040.406005859375,403.0563049316406,0.998611569404602
8,1977.469482421875,145.41531372070312,0.9998924732208252,2012.43115234375,255.17356872558594,0.9977760910987854,2041.5496826171875,368.5250549316406,0.9989868998527527,2040.406005859375,403.0563049316406,0.9995362758636475
