scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,803.9569702148438,209.5354766845703,0.9985517859458923,733.8260498046875,306.9043884277344,0.9991720914840698,678.0790405273438,394.3876647949219,0.9994970560073853,659.9788208007812,426.5392761230469,0.9993322491645813
1,803.9569702148438,209.73971557617188,0.9987140893936157,734.2656860351562,306.9043884277344,0.9992913007736206,678.0790405273438,394.99200439453125,0.9997028708457947,660.9871826171875,427.91314697265625,0.9974356293678284
2,803.9569702148438,209.77590942382812,0.9990527033805847,734.2656860351562,306.9043884277344,0.9992029070854187,678.0790405273438,395.2870178222656,0.9996767044067383,661.7530517578125,428.5666198730469,0.9981783628463745
3,803.6294555664062,210.04605102539062,0.9988516569137573,734.2656860351562,306.3845520019531,0.9992398023605347,677.5873413085938,395.6037292480469,0.9996782541275024,671.5960693359375,433.47344970703125,0.9996609687805176
4,801.9324951171875,210.87380981445312,0.9993663430213928,733.9295654296875,306.3225402832031,0.99931800365448,677.5873413085938,395.7662048339844,0.999606192111969,672.5206298828125,433.7742004394531,0.999873161315918
5,801.9324951171875,211.49618530273438,0.9985668063163757,733.4615478515625,305.94268798828125,0.9992563128471375,677.5873413085938,395.7662048339844,0.9994962215423584,672.5206298828125,434.2287292480469,0.9999202489852905
6,801.9324951171875,212.55303955078125,0.998347282409668,733.380126953125,305.521240234375,0.9991480112075806,677.595703125,396.06976318359375,0.9992893934249878,672.5206298828125,434.7323913574219,0.9999485015869141
7,802.65478515625,213.71192932128906,0.9984608888626099,733.3392944335938,305.1443176269531,0.9990407824516296,678.7360229492188,396.0905456542969,0.9992142915725708,670.8162841796875,435.2759094238281,0.9997441172599792
8,803.83056640625,215.6006622314453,0.9947448968887329,733.1932373046875,305.0643005371094,0.9989264607429504,678.8829956054688,396.0905456542969,0.9992756247520447,667.5610961914062,436.4403991699219,0.9987936019897461
