scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1826.356201171875,795.5223999023438,0.9922683835029602,1736.1260986328125,771.1961059570312,0.9958750605583191,1703.464111328125,676.662109375,0.9810422658920288,1709.754638671875,653.7264404296875,0.9996570348739624
1,1838.75830078125,795.7947387695312,0.9691340327262878,1754.08447265625,778.5651245117188,0.9941682815551758,1703.464111328125,722.663330078125,0.9562473297119141,1709.754638671875,655.1424560546875,0.9993570446968079
2,1854.728271484375,796.215087890625,0.9156923294067383,1766.75830078125,779.9133911132812,0.9970128536224365,1703.464111328125,731.362060546875,0.9339287877082825,1709.754638671875,663.697021484375,0.9908439517021179
3,1867.2235107421875,795.8114013671875,0.9748955965042114,1777.0078125,781.2328491210938,0.9978896975517273,1703.464111328125,735.2711181640625,0.9893621802330017,1697.353759765625,675.6554565429688,0.9949426054954529
4,1882.2664794921875,795.7947387695312,0.8793243169784546,1787.0977783203125,781.7157592773438,0.99660325050354,1706.79150390625,744.6536865234375,0.9935763478279114,1683.9298095703125,687.7260131835938,0.9992972612380981
5,1894.807861328125,795.8114013671875,0.9437273144721985,1796.0279541015625,782.0374755859375,0.9988216757774353,1708.0220947265625,744.6536865234375,0.9956244826316833,1683.9298095703125,700.9862060546875,0.9991199374198914
6,1907.4056396484375,796.215087890625,0.9919793605804443,1811.009521484375,782.831787109375,0.999298095703125,1715.711181640625,751.6619873046875,0.9985015392303467,1683.9298095703125,711.4337768554688,0.9992089867591858
7,1921.2281494140625,797.3982543945312,0.9803983569145203,1824.6112060546875,783.0059204101562,0.9990656971931458,1722.5343017578125,757.8018798828125,0.9981728792190552,1687.3804931640625,722.5818481445312,0.9998323917388916
8,1932.154052734375,797.9602661132812,0.9976589679718018,1834.533203125,783.0955810546875,0.9991891980171204,1731.3050537109375,762.7218017578125,0.9978651404380798,1694.3214111328125,731.2349243164062,0.9973710775375366
