scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2062.83642578125,166.53248596191406,0.999954104423523,2184.763916015625,222.0584716796875,0.9970351457595825,2165.673583984375,308.6381530761719,0.9977015852928162,2114.401123046875,332.7630920410156,0.9993675351142883
1,2063.097900390625,172.588623046875,0.999677300453186,2185.385009765625,222.0584716796875,0.9762518405914307,2185.451416015625,308.6381530761719,0.9994474053382874,2142.78564453125,333.30780029296875,0.9993489384651184
2,2063.249267578125,173.701904296875,0.9995344877243042,2186.820068359375,222.0584716796875,0.9957166314125061,2203.983642578125,308.6381530761719,0.9998807907104492,2169.626220703125,334.07769775390625,0.9987837672233582
3,2063.249267578125,174.26876831054688,0.9996836185455322,2185.385009765625,221.6037139892578,0.9968767166137695,2217.63916015625,303.8344421386719,0.9996144771575928,2196.806396484375,334.07769775390625,0.9993409514427185
4,2063.583984375,175.83396911621094,0.9998708963394165,2184.763916015625,221.40106201171875,0.9976990818977356,2231.3623046875,300.9603576660156,0.999701201915741,2211.8232421875,333.30780029296875,0.9996145963668823
5,2064.444091796875,177.30775451660156,0.9999542236328125,2184.072265625,221.22268676757812,0.9985052347183228,2241.65625,299.2984313964844,0.9996708631515503,2226.103515625,330.498779296875,0.999789297580719
6,2066.035400390625,178.7325897216797,0.9999810457229614,2183.494384765625,221.1627197265625,0.9980524778366089,2250.574462890625,288.037353515625,0.9996620416641235,2243.523681640625,322.1419982910156,0.9997647404670715
7,2067.93701171875,179.85943603515625,0.999983549118042,2182.639404296875,221.1627197265625,0.9993588328361511,2255.9638671875,279.0535583496094,0.998729407787323,2264.00048828125,311.75616455078125,0.9985950589179993
8,2070.574462890625,179.85943603515625,0.9999711513519287,2180.9052734375,220.86676025390625,0.9993515610694885,2263.617919921875,278.5108947753906,0.9995984435081482,2274.71533203125,305.4706726074219,0.9998641014099121
