pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
434.059908,274.543378,518.198012,335.771854,602.668018,508.766983,687.570945,585.885805
442.700000,273.940000,526.120000,334.880000,611.470000,508.250000,696.080000,585.360000
451.560000,273.030000,534.130000,334.110000,620.180000,507.650000,704.230000,584.950000
460.050000,272.780000,541.810000,333.960000,629.170000,507.200000,712.890000,584.590000
467.660000,273.190000,548.120000,334.750000,638.330000,506.870000,720.990000,584.560000
474.710000,274.130000,553.920000,335.880000,646.330000,507.500000,727.900000,585.510000
480.890000,275.710000,558.390000,337.650000,653.880000,508.490000,733.830000,586.890000
486.350000,277.610000,561.980000,339.790000,660.310000,510.280000,738.330000,589.010000
490.890000,279.950000,564.080000,342.630000,666.190000,512.530000,742.010000,591.580000
494.880000,282.700000,566.140000,345.480000,670.920000,515.600000,744.150000,595.300000
498.660000,285.210000,567.560000,348.350000,674.110000,519.320000,745.330000,599.370000
500.930000,288.180000,567.510000,351.690000,677.200000,522.520000,746.420000,602.730000
501.360000,291.530000,566.090000,355.180000,679.850000,524.900000,746.990000,605.170000
501.120000,294.600000,564.210000,358.290000,681.340000,527.090000,746.440000,607.650000
500.460000,297.120000,562.000000,361.080000,682.330000,529.090000,745.600000,609.660000
499.750000,299.340000,560.350000,363.320000,682.190000,531.310000,743.980000,612.170000
499.270000,300.810000,559.490000,364.690000,680.920000,533.820000,741.930000,614.860000
498.910000,301.690000,558.820000,365.660000,679.210000,535.800000,739.890000,616.770000
498.180000,302.110000,558.270000,365.930000,677.610000,536.930000,738.110000,617.790000
497.210000,302.110000,557.890000,365.690000,676.230000,537.030000,736.900000,617.570000
495.970000,301.580000,557.220000,364.880000,675.000000,536.290000,736.050000,616.450000
494.950000,300.360000,556.960000,363.460000,674.240000,534.540000,735.850000,614.210000
493.900000,298.850000,556.720000,361.650000,674.310000,531.790000,736.040000,611.300000
493.040000,296.960000,556.270000,359.730000,674.330000,528.970000,736.420000,608.090000
492.200000,295.140000,556.000000,357.700000,675.100000,525.580000,737.210000,604.450000
491.450000,293.390000,555.700000,355.880000,676.310000,521.960000,738.580000,600.400000
491.030000,292.110000,555.320000,354.550000,678.020000,518.560000,740.350000,596.420000
491.190000,291.080000,555.560000,353.530000,680.040000,515.780000,742.110000,593.420000
491.890000,290.450000,556.270000,353.050000,682.640000,513.480000,744.140698,592.249278
493.130000,290.510000,557.520000,353.120000,686.150000,511.320000,748.463714,590.096927
495.490000,290.770000,559.860000,353.520000,690.240000,509.820000,752.169157,588.599639
498.760000,291.260000,562.980000,354.180000,694.990000,508.830000,756.739202,588.880380
503.070000,291.750000,567.730000,354.440000,700.310000,508.160000,762.544395,588.599639
508.660000,291.790000,573.720000,354.500000,706.690000,507.140000,769.090677,588.506058
515.180000,291.850000,580.760000,354.540000,713.730000,506.450000,776.995621,588.599639
522.720000,292.010000,588.810000,354.750000,721.370000,506.390000,785.024079,588.973961
530.990000,292.470000,597.760000,355.210000,730.310000,506.090000,794.183883,588.786800
