pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
310.446005,808.696202,337.835416,892.089356
337.500134,809.459435,363.399586,893.493468
315.736941,245.486002,356.445034,308.496783
389.029652,777.464178,532.455698,870.467917
