scorer,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000,DLC_resnet50_Single_Fish_VentralJun22shuffle1_500000
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1631.4669189453125,250.8909454345703,0.9995930790901184,1568.4288330078125,196.38751220703125,0.9998538494110107,1440.258056640625,153.22682189941406,0.9991624355316162,1416.9654541015625,192.21531677246094,0.9981548190116882
1,1631.6334228515625,253.42251586914062,0.9998161196708679,1570.3272705078125,198.6947479248047,0.9998736381530762,1444.51318359375,153.22682189941406,0.9967116117477417,1417.927734375,192.21531677246094,0.9984961748123169
2,1634.2474365234375,257.59844970703125,0.9999806880950928,1572.1640625,199.9207763671875,0.9998140931129456,1464.961669921875,153.22682189941406,0.9888517260551453,1420.3076171875,192.21531677246094,0.9926199316978455
3,1636.6768798828125,260.67095947265625,0.9999560117721558,1573.9530029296875,201.873291015625,0.9996182918548584,1468.6895751953125,150.2288360595703,0.995378851890564,1423.0328369140625,192.21531677246094,0.9996793270111084
4,1640.690673828125,263.5323181152344,0.9997454285621643,1575.8460693359375,202.81478881835938,0.9990864992141724,1472.051513671875,150.2288360595703,0.9892064332962036,1426.513916015625,192.21531677246094,0.9885895252227783
5,1645.399169921875,266.8681335449219,0.9967074394226074,1576.6180419921875,205.87611389160156,0.9984554052352905,1487.2354736328125,150.2288360595703,0.9039361476898193,1476.249267578125,180.87686157226562,0.028830258175730705
6,1648.2606201171875,268.64544677734375,0.9993416666984558,1579.0377197265625,209.46063232421875,0.9992499947547913,1494.9825439453125,150.23992919921875,0.777305006980896,1479.4317626953125,171.50259399414062,0.03990928828716278
7,1652.1722412109375,271.3544006347656,0.9998804330825806,1579.310791015625,209.861328125,0.999284565448761,1503.0611572265625,151.00721740722656,0.5192368030548096,1483.768798828125,145.4739227294922,0.14040903747081757
8,1656.680419921875,274.71923828125,0.9997751116752625,1581.2064208984375,212.686767578125,0.9992788434028625,1504.5872802734375,152.38046264648438,0.5507174730300903,1483.768798828125,144.7690887451172,0.06599312275648117
