pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y
185.822596,103.841962,255.424165,162.202083
199.461471,165.34877,368.375245,216.03815
2068.192413,111.321711,2300.385466,123.767824
2022.78522,165.151652,2408.508373,188.236182
174.70005,785.027843,225.797663,861.4494
238.056779,749.217552,398.94951,833.713825
2073.879596,764.644413,2291.487994,929.120479
1984.344181,728.908821,2354.777542,884.617042
