-2800.3,-3266.9
-0.26037,-20.087
425.72,-410.73
1263.4,1471.5
-207.36,-93.636
-2644.1,-3097.2
-332.59,-356.27
565.31,625.74
-0.47271,-0.2047
-0.012662,-0.023292
-0.81989,-0.8719
