scorer,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y
0,0.910615623,1327.504761,423.9862976,1.040065169,1296.066284,511.8327332,0.952770233,1288.54126,584.4352417,0.898055911,1287.55957,623.5866699,0.951342285,1543.82373,576.5865479,0.995357037,1440.4823,536.5354004,0.923323929,1369.355103,513.2332153,0.998255968,1343.485474,511.604248,1.062897205,2088.202637,616.1029663,0.921729743,2023.350708,695.543335,0.936795592,1983.920166,744.7728882,0.929597735,1960.058472,776.7311401,0.964855671,1712.789551,312.0090942,0.934541285,1672.360107,415.5850525,0.878126264,1593.076172,409.527771,0.851570189,1559.794922,399.6917419,0.929356277,873.3566895,696.0591431,0.929585397,785.2081299,641.3509521,0.92269969,720.8084106,599.7014771,0.968470335,687.7929077,583.6546021,1.01837945,1431.910522,671.4217529,0.716767371,1328.354248,694.9459229,0.983144999,1232.986206,704.2974854,1.048663378,1200.045166,712.5463867,1.053431153,1888.940308,735.9185181,0.896631718,1807.366333,775.628418,0.905883729,1736.595703,785.291687,1.015462518,1704.481079,785.6252441,0.923336029,1433.071411,833.0449829,1.055734158,1376.338013,759.5847168,0.463685095,1345.026855,704.8621826,0.0,,
1,0.901841164,1327.555054,417.6062317,1.036381721,1296.165649,511.6227722,0.946317494,1288.40625,584.3341064,0.890980542,1287.064209,623.463501,0.94029969,1545.155518,576.0887451,0.974000275,1441.439087,537.1062622,0.927241206,1375.949463,513.6483765,1.034798384,1344.265991,512.1386719,1.048328519,2088.917969,615.456604,0.949627638,2024.130005,688.7969971,0.947508633,1984.66687,743.6768188,0.940134346,1967.913818,776.425293,0.981903255,1704.982788,304.7994995,0.928403437,1680.563232,415.6724548,0.870461404,1607.602417,416.9848328,0.862195373,1568.545898,400.6589355,0.952418327,880.1816406,696.7644653,0.941273212,792.1352539,648.1304321,0.954636395,728.0357056,600.4356079,0.984365404,689.2861938,584.5484619,0.997955501,1432.574951,671.4475098,0.743715346,1335.601807,694.9920654,0.981374145,1233.462524,704.060791,1.041312218,1200.503418,712.0342407,1.059708595,1896.407227,729.1121216,0.944993913,1809.204346,769.4898682,0.89862895,1744.71936,791.6669312,1.000440001,1712.525757,784.6551514,0.924056709,1433.710815,833.3171997,1.066545248,1376.702271,759.93396,0.432235748,1345.772949,705.5255127,0.0,,
2,0.93390286,1327.847656,417.1825256,1.053350806,1296.398438,505.205658,0.914284229,1288.356201,583.9212646,0.875310838,1281.0354,617.8528442,0.952918231,1552.010986,569.2772217,0.949709237,1448.674438,543.6781616,0.938714683,1384.560547,519.1729736,0.960958004,1352.629883,512.3676758,1.063380361,2095.726074,608.9074707,0.922557712,2025.266235,681.5682373,0.956614912,1991.341187,736.7531738,0.937822878,1969.26709,776.0007935,0.987985313,1697.36731,297.5597839,0.938703239,1688.105957,415.5076599,0.85922128,1616.674072,424.5263672,0.85525912,1583.564209,408.5231934,0.928047836,881.4060669,697.3983154,0.927515924,792.9840698,648.8977051,0.943786383,729.0932007,601.0128174,0.992831945,696.2537842,584.413147,1.005567312,1433.058838,665.2830811,0.728441715,1335.775879,689.229187,0.980759978,1239.878052,703.9862061,1.017245293,1200.968872,705.5319214,1.066583753,1903.61731,728.7285767,0.954212964,1816.421875,768.8827515,0.924591601,1752.37085,792.133606,1.007919908,1720.329468,785.2069702,0.92167908,1439.713501,833.6071777,1.058396578,1376.944336,760.3518677,0.429186434,1345.729736,705.4616089,0.0,,
3,0.943023384,1328.126221,416.8480835,1.057944775,1296.439453,504.8762817,0.931399167,1288.527832,577.4780273,0.877802312,1280.714966,617.0103149,0.933529794,1553.20166,567.3114014,0.920486748,1455.360229,544.730835,0.926924706,1391.791138,512.8225708,0.942970216,1360.063477,505.3663635,1.087107658,2096.505615,607.991272,0.952200294,2032.123657,680.0130005,0.9186095,1991.623535,729.5712891,0.946758926,1976.622681,769.4783936,0.987563074,1695.783569,296.0301819,0.93290478,1696.325073,408.799469,0.87970531,1625.518433,432.0237732,0.93049258,1591.94043,423.7250671,0.948567271,888.258728,697.6968994,0.911456227,799.7652588,655.536377,0.936715543,735.6812134,601.5625,0.958433867,703.3900757,584.190979,1.013743639,1433.244873,664.9675903,0.734706998,1336.218628,689.2644043,0.979622304,1240.935669,703.876709,1.03003788,1207.689697,704.6781006,1.054746628,1905.456299,728.0426025,0.91612345,1823.529663,768.3004761,0.88804704,1759.479736,792.59198,1.007092953,1727.507568,792.354187,0.917444766,1440.087646,833.8257446,1.049102664,1377.043701,760.692749,0.405382484,1345.983276,705.5060425,0.0,,
4,0.984988272,1328.39563,416.434906,1.069500327,1296.515259,504.2410278,0.951870918,1288.955811,576.4332886,0.852582693,1281.003784,615.7004395,1.003780723,1559.947998,553.1077271,0.936998963,1457.439087,552.2631836,0.926830053,1399.555054,512.633606,0.899912775,1368.428833,496.9656372,1.030751705,2097.184814,601.2566528,0.942255855,2032.547852,679.6130371,0.930557251,1991.797363,728.5438232,0.975660324,1976.92749,768.7004395,1.048381925,1688.690552,289.0148621,0.956806362,1704.274414,407.6967163,0.928768575,1640.67041,439.6917419,0.970540047,1600.612793,432.6257019,0.919748068,889.3696289,703.7138062,0.921816766,800.5083618,656.2671509,0.938740969,736.4525146,607.8294678,0.943704128,704.9598389,583.7099609,1.021589041,1439.449829,664.5508423,0.757328808,1336.677246,695.0697632,0.960839212,1241.605713,703.7215576,1.008207679,1208.476074,703.7035522,1.024108887,1912.788696,721.4697876,0.90387243,1825.709229,761.487793,0.925542951,1761.362915,792.8430786,0.970205247,1729.169189,799.7460327,0.894991398,1440.409668,839.7971191,1.029533267,1377.359131,761.2193604,0.375981927,1346.49939,706.1605835,0.0,,
5,0.968406916,1328.638428,415.8884888,1.074896455,1296.696411,503.8427124,0.937677145,1289.412598,576.0735474,0.862458527,1287.421265,615.8428345,0.997794628,1560.774902,544.3299561,0.956823051,1465.248047,560.4231567,0.908301651,1407.522461,519.5558472,0.830281675,1384.04248,495.2245483,1.081295848,2103.55249,600.2693481,0.92221415,2039.318726,673.1900635,0.900934279,1992.164917,721.4401855,0.926781416,1976.098022,761.2227783,1.043537974,1687.709839,287.7280579,0.923769712,1711.652954,400.6727295,0.949552417,1648.988892,441.211731,0.987815022,1608.275635,441.0932007,0.960121751,896.1298828,704.2149658,0.907054961,801.6109009,657.3060303,0.926988959,737.3883057,608.7487183,0.920731783,712.6387329,583.3375854,1.015220046,1439.690308,664.4622192,0.772378743,1336.791382,695.1783447,0.962800324,1248.328491,703.7193604,0.98527199,1209.303345,697.2751465,1.029903412,1920.114258,720.7550659,0.928813159,1833.290771,760.538208,0.955811858,1768.806519,792.8373413,0.978925586,1737.031616,801.5230103,0.886283636,1440.845581,840.2990723,1.021207452,1383.499268,767.7940674,0.38193953,1352.140991,712.0343628,0.0,,
6,0.959674239,1328.925049,409.3441772,1.069015861,1296.624756,497.5704346,0.954211831,1289.817017,569.6073608,0.893025339,1289.186768,609.8121338,0.999772191,1561.066162,535.4959717,0.990889847,1473.136719,567.7513428,0.927716911,1409.087524,520.960083,0.840534866,1393.006836,495.1795654,1.086642861,2104.080322,593.3150635,0.941013873,2040.022949,672.5785522,0.874226332,1992.534302,720.4986572,0.8547616,1969.635376,753.5784912,1.030559659,1681.10498,280.5210266,0.894423246,1713.056152,399.4682922,0.922389865,1663.641846,447.9710693,1.002142072,1616.735352,448.8047485,0.971367121,897.211792,704.7111206,0.934790194,808.4085083,664.0142212,0.92633599,743.9780273,615.4498291,0.905424416,720.430481,577.1408081,1.01026392,1440.200928,664.2640991,0.792308807,1336.814575,695.3112793,0.96462512,1248.997192,703.7887573,1.006822586,1215.898315,696.949707,1.045046926,1921.786987,720.1896362,0.915317595,1841.160278,759.6712646,0.926110446,1775.97998,792.6357422,0.998084426,1744.498535,808.2662964,0.873979032,1441.273193,840.6210938,1.027785301,1383.590698,768.0193481,0.421800673,1352.155151,712.4349976,0.0,,
