scorer,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP,SLEAP
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
bodyparts,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y,score,x,y
0,1.0853986740112305,432.319091796875,480.9485473632813,1.019878387451172,505.49359130859375,520.1226196289062,0.9975733757019044,575.7888793945312,545.5313110351562,1.00530207157135,615.9676513671875,545.1865234375,1.0750350952148438,903.4073486328124,817.4637451171875,1.007603645324707,1000.6799926757812,784.6531372070312,1.008787751197815,1065.46728515625,767.8380737304688,1.0233136415481567,1111.5372314453125,767.9181518554688,,1047.8336181640625,551.4097290039062,,1147.5196740832632,551.9180128932642,,1222.087675033432,569.5744498917862,,1264.0663464905338,580.3452563916456,1.0987014770507812,1520.692138671875,736.7589721679688,1.0199377536773682,1624.6805419921875,743.7279663085938,0.9989899396896362,1697.1767578125,737.050537109375,0.9394068121910096,1736.65380859375,727.8206176757812,0.952051281929016,1472.83251953125,808.2769165039062,0.8929546475410461,1576.579345703125,825.0154418945312,0.9358850121498108,1657.315185546875,816.71875,0.9395020604133606,1695.9697265625,809.1727294921875,1.1206897497177124,720.1566162109375,416.2186584472656,0.9004831314086914,817.0899047851562,399.8616943359375,0.9049079418182372,888.5990600585938,408.8194580078125,0.827588677406311,921.5861206054688,424.9469299316406,0.9239171147346495,832.921630859375,144.94091796875,0.8287765979766846,984.0733642578124,144.1536407470703,0.936392307281494,1048.5037841796875,167.67489624023438,0.9123528003692628,1080.0428466796875,191.68060302734372,,,,,1198.165129669464,589.1049660622537,,1276.8927889217346,608.194624111416,,1320.536303716436,600.3042484427787
1,1.086174249649048,432.1907653808594,480.4844665527344,0.9952546954154968,505.4851989746094,513.380615234375,1.0045264959335327,575.259033203125,545.6231689453125,0.9957946538925172,609.6295776367188,552.4677124023438,1.0884299278259275,904.064453125,817.6447143554688,1.0150854587554932,1001.2081909179688,784.9417114257812,1.0017908811569214,1065.6329345703125,767.6013793945312,1.036121129989624,1105.4224853515625,768.1874389648438,,1041.58349609375,551.7256469726562,,1152.4852159654774,553.4753479553772,,1222.4397974512594,569.3592403927365,,1265.9326108090513,579.3929101342553,1.102197766304016,1520.376953125,736.401123046875,1.0321509838104248,1624.4410400390625,743.8014526367188,1.0274581909179688,1696.4791259765625,737.350830078125,0.9430667161941528,1736.0439453125,728.2118530273438,0.9424521923065186,1472.594482421875,807.5696411132812,0.8884851932525635,1576.22607421875,825.383544921875,0.944298505783081,1657.03173828125,816.8134765625,0.9333304166793824,1695.5596923828125,807.3379516601562,1.109290599822998,720.852294921875,416.76556396484375,0.8993708491325378,823.5602416992188,399.622802734375,0.934860348701477,888.62890625,408.4728393554688,0.8665562272071838,921.3473510742188,431.4179992675781,0.933074712753296,832.5037841796875,145.0590362548828,0.8294470310211182,976.3115844726562,137.9112091064453,0.9454775452613832,1047.9761962890625,160.57469177246094,0.9128910303115844,1072.8543701171875,191.9010162353516,,,,,1199.109226756053,591.8990282763231,,1271.718162632848,609.7514907974379,,1316.4567832328182,599.0659956098676
2,1.0810505151748655,431.7588195800781,480.2222595214844,0.99378502368927,511.3271484375,512.5576171875,0.9655315279960632,569.0046997070312,545.5916137695312,0.9627172350883484,608.5975341796875,559.38916015625,1.113257884979248,904.6600952148438,823.4844970703125,1.0074150562286377,1007.900634765625,785.2577514648438,0.9919540882110596,1072.0189208984375,767.3449096679688,1.005333423614502,1111.6748046875,761.8545532226562,,1041.0931396484375,552.0281982421875,,1148.0872748187642,549.8898897628098,,1217.427604034699,565.5178157552084,,1265.6607593873168,585.3961158766189,1.0946662425994873,1520.192626953125,736.20654296875,1.0296815633773804,1624.5841064453125,743.8212890625,1.0177149772644043,1696.384521484375,743.438232421875,0.937025547027588,1735.873046875,728.5858764648438,0.9548428654670716,1472.587158203125,801.0999145507812,0.8811342120170593,1576.007568359375,831.609619140625,0.9141140580177308,1656.9945068359375,817.5216674804688,0.9276264309883118,1689.5,801.4114990234375,1.1066714525222778,721.5967407226562,417.1095886230469,0.9253418445587158,816.6441650390625,399.6815490722656,0.9001218676567078,881.163330078125,401.4295654296875,0.8955566883087158,920.260986328125,424.8858642578125,0.9281488060951232,825.4098510742188,144.87364196777344,0.8416797518730164,976.3955688476562,137.64382934570312,0.9580931067466736,1048.68115234375,153.206787109375,0.9317479133605956,1073.1279296875,185.9515838623047,,,,,1203.6802472418706,586.9645538605013,,1273.9754687609973,610.919877533784,,1311.810045814858,597.7423851879223
3,1.0765095949172974,431.37896728515625,479.84478759765625,1.013710856437683,504.939697265625,505.3941345214844,0.929373562335968,567.6248779296875,544.7848510742188,0.971625030040741,601.2919311523438,560.4485473632812,1.1170049905776978,905.3516235351562,823.5580444335938,1.005521297454834,1008.6748046875,791.6219482421875,0.9894185662269592,1072.2596435546875,767.1713256835938,1.0417375564575195,1112.0115966796875,760.61279296875,,1040.3460693359375,551.8732299804688,,1141.0771509448905,550.4230778874579,,1217.6203663429058,560.1388689030829,,1263.6513811101142,588.482119206609,1.0765489339828491,1520.0291748046875,736.1337280273438,1.0112327337265017,1624.6549072265625,743.680419921875,1.009022831916809,1696.484130859375,744.1357421875,0.917428731918335,1735.773681640625,729.1234130859375,0.9767374992370604,1472.262451171875,800.572265625,0.8596754670143127,1569.43994140625,825.2653198242188,0.9351275563240052,1656.51806640625,825.08251953125,0.9255870580673218,1688.92919921875,808.2496948242188,1.1261913776397705,728.110107421875,417.6319580078125,0.9456093311309814,816.78955078125,399.8356628417969,0.9276043772697448,880.9716186523438,400.5603942871094,0.8633012175559998,920.852294921875,424.6399230957031,0.9923980236053468,824.4561157226562,144.63302612304688,0.7774854302406311,976.1481323242188,137.5040740966797,0.8334113955497742,1047.7080078125,145.6485595703125,0.7401958107948303,1073.201904296875,169.9071044921875,,,,,1199.7152771985852,586.2259007469384,,1267.1105423550991,616.8042966110644,,1310.559941785658,608.155855283995
4,1.0474910736083984,425.4351196289063,479.681396484375,1.0317734479904177,504.313232421875,504.1496887207031,0.9046988487243652,560.5205688476562,537.025390625,0.9714663624763488,593.2633666992188,560.9995727539062,1.0944212675094604,911.5944213867188,823.7238159179688,0.9976903200149536,1015.4993896484376,792.2357788085938,0.9893168807029724,1073.0509033203125,767.1070556640625,1.0393043756484983,1112.635009765625,759.4218139648438,,1039.437744140625,545.821044921875,,1144.388481533291,550.9836384431305,,1216.0405666701856,549.5148936338683,,1259.7193065746412,573.2147599723747,1.0673859119415283,1519.8900146484375,736.1051635742188,0.994761884212494,1624.6025390625,743.403564453125,0.9991297125816344,1696.1761474609375,744.7579345703125,0.932162582874298,1735.461181640625,735.9940185546875,0.9719400405883788,1471.80810546875,800.3465576171875,0.8556876182556152,1568.81787109375,824.7868041992188,0.944914162158966,1656.07763671875,832.7342529296875,0.9259666204452516,1689.44580078125,816.7012939453125,1.1143876314163208,728.7814331054688,423.50982666015625,0.9289507269859314,823.2246704101562,399.9119262695313,0.9139363765716552,881.77783203125,400.0022583007813,0.8060535192489624,927.6356811523438,423.7949523925781,0.9760032296180724,823.6461791992188,144.1968994140625,0.7445682287216187,960.2089233398438,137.82640075683594,0.4385334849357605,1032.57177734375,138.8809051513672,0.278172492980957,1064.064208984375,152.6342315673828,,,,,1194.3208501592412,577.7905719269074,,1255.453060533678,615.5909973034559,,1304.784246573233,621.1029622615781
5,1.0470542907714844,424.9913330078125,473.7188720703125,0.9936447739601136,503.970458984375,497.4752502441406,0.8720081448554993,559.8297119140625,529.0849609375,0.9024705290794371,585.4158935546875,560.1234741210938,1.1152822971343994,912.1465454101562,823.6995239257812,1.0131791830062866,1016.3749389648438,792.7953491210938,0.9731589555740356,1079.4678955078125,767.3796997070312,1.01848042011261,1112.941650390625,752.55908203125,,1032.796142578125,544.8580322265625,,1144.382864462363,552.7938667503563,,1224.7882599701752,550.293521159404,,1262.4342709103146,566.7324361027897,1.061008334159851,1519.6915283203125,736.0283203125,0.9924343228340148,1624.5859375,737.2567138671875,0.964511513710022,1695.7789306640625,745.4190063476562,0.9282326698303224,1735.5384521484375,737.28369140625,0.9597513675689696,1471.4307861328125,800.3640747070312,0.8417949676513672,1568.82177734375,824.2709350585938,0.9234023094177246,1649.4918212890625,839.7086791992188,0.8930554986000061,1689.4232177734375,825.6864624023438,1.102922439575195,729.402587890625,423.6284484863281,0.9703646898269652,824.1566162109375,399.9505004882813,0.9576689004898072,888.5604248046875,393.15911865234375,0.7910661101341248,928.2198486328124,415.4969787597656,0.0,,,0.2299464643001556,2431.387939453125,264.195068359375,0.5947893261909485,2416.5966796875,168.57073974609375,0.3927942812442779,2417.270751953125,127.3144302368164,,,,,1205.0240665641995,579.6437591862033,,1256.0552464562495,612.2230751965498,,1302.457664644396,630.6332341271478
6,1.0476363897323608,424.7694091796875,473.4739685058594,0.99664568901062,503.80572509765625,496.7545776367188,0.896935760974884,559.7051391601562,521.104736328125,0.8939948678016663,584.2826538085938,552.7636108398438,1.117573618888855,912.7474365234376,823.7359008789062,1.0129547119140625,1017.5574951171876,793.29443359375,0.9926058053970336,1080.4044189453125,767.6056518554688,0.9624228477478028,1113.0904541015625,751.5152587890625,,1031.1650690192146,539.6203743269637,,1125.0896987172716,552.338364983636,,1216.339096019848,544.7410860958614,,1262.4194663217904,552.8085088286529,1.0641653537750244,1519.580322265625,736.0576782226562,0.9857696294784546,1624.4866943359375,736.9926147460938,0.9519560933113098,1689.5335693359375,751.8656616210938,0.948559820652008,1735.6591796875,744.1818237304688,0.958802342414856,1465.4383544921875,800.41064453125,0.8273119330406189,1568.794677734375,823.6630249023438,0.9123191237449646,1649.380859375,840.5178833007812,0.9045092463493348,1689.23046875,840.0376586914062,1.0795542001724243,735.7351684570312,423.3912963867188,0.9590988755226136,825.1114501953125,400.08294677734375,0.9871944189071656,895.7561645507812,392.5070190429688,0.8223975896835327,936.490478515625,407.4011840820313,0.9587369561195374,816.27294921875,137.2172393798828,0.6078191995620728,935.8724975585938,144.53884887695312,0.3530736863613128,1001.114013671875,136.7996063232422,0.2378860414028167,1031.8392333984375,135.68930053710938,,,,,1199.392456011822,572.7413691768696,,1250.3725958896805,602.1639834357974,,1292.0594234377093,630.3979380267562
